Easting,Northing,Elevation,Chainage,Vs
510303.20,6942873.27,23.59,0.00,860.00
510303.20,6942873.27,23.44,0.00,865.00
510303.20,6942873.27,23.29,0.00,870.00
510303.20,6942873.27,23.15,0.00,875.00
510303.20,6942873.27,23.00,0.00,880.00
510303.20,6942873.27,22.88,0.00,885.00
510303.20,6942873.27,22.76,0.00,890.00
510303.20,6942873.27,22.64,0.00,895.00
510303.20,6942873.27,22.52,0.00,900.00
510303.20,6942873.27,22.42,0.00,905.00
510303.20,6942873.27,22.33,0.00,910.00
510303.20,6942873.27,22.24,0.00,915.00
510303.20,6942873.27,22.15,0.00,920.00
510303.20,6942873.27,22.05,0.00,925.00
510303.20,6942873.27,21.97,0.00,930.00
510303.20,6942873.27,21.90,0.00,935.00
510303.20,6942873.27,21.83,0.00,940.00
510303.20,6942873.27,21.77,0.00,945.00
510303.20,6942873.27,21.70,0.00,950.00
510303.20,6942873.27,21.63,0.00,955.00
510303.20,6942873.27,21.56,0.00,960.00
510303.20,6942873.27,21.49,0.00,965.00
510303.20,6942873.27,21.44,0.00,970.00
510303.20,6942873.27,21.39,0.00,975.00
510303.20,6942873.27,21.34,0.00,980.00
510303.20,6942873.27,21.29,0.00,985.00
510303.20,6942873.27,21.24,0.00,990.00
510303.20,6942873.27,21.19,0.00,995.00
510303.20,6942873.27,17.50,0.00,1000.00
510303.20,6942873.27,23.00,0.00,880.00
510303.25,6942873.23,37.50,0.06,455.00
510303.29,6942873.20,35.50,0.11,610.00
510303.29,6942873.20,34.00,0.11,665.00
510303.32,6942873.18,27.00,0.15,765.00
510303.35,6942873.16,21.50,0.18,965.00
510303.37,6942873.14,33.50,0.21,675.00
510303.38,6942873.13,35.00,0.22,635.00
510303.45,6942873.08,26.50,0.31,775.00
510303.47,6942873.06,41.50,0.34,445.00
510303.49,6942873.05,36.00,0.35,575.00
510303.56,6942873.00,33.00,0.44,685.00
510303.56,6942873.00,32.00,0.44,705.00
510303.58,6942872.99,22.00,0.47,930.00
510303.58,6942872.98,43.50,0.48,350.00
510303.59,6942872.98,36.50,0.48,535.00
510303.59,6942872.98,23.50,0.49,865.00
510303.59,6942872.98,28.00,0.49,750.00
510303.60,6942872.97,43.40,0.50,355.00
510303.60,6942872.97,43.30,0.50,360.00
510303.60,6942872.97,43.19,0.50,365.00
510303.60,6942872.97,43.09,0.50,370.00
510303.60,6942872.97,42.99,0.50,375.00
510303.60,6942872.97,42.91,0.50,380.00
510303.60,6942872.97,39.00,0.50,380.00
510303.60,6942872.97,39.17,0.50,380.00
510303.60,6942872.97,42.82,0.50,385.00
510303.60,6942872.97,38.81,0.50,385.00
510303.60,6942872.97,39.68,0.50,385.00
510303.60,6942872.97,42.74,0.50,390.00
510303.60,6942872.97,38.62,0.50,390.00
510303.60,6942872.97,39.87,0.50,390.00
510303.60,6942872.97,42.66,0.50,395.00
510303.60,6942872.97,40.03,0.50,395.00
510303.60,6942872.97,38.46,0.50,395.00
510303.60,6942872.97,42.58,0.50,400.00
510303.60,6942872.97,40.14,0.50,400.00
510303.60,6942872.97,38.37,0.50,400.00
510303.60,6942872.97,42.50,0.50,405.00
510303.60,6942872.97,40.24,0.50,405.00
510303.60,6942872.97,38.28,0.50,405.00
510303.60,6942872.97,42.40,0.50,410.00
510303.60,6942872.97,40.35,0.50,410.00
510303.60,6942872.97,38.19,0.50,410.00
510303.60,6942872.97,42.30,0.50,415.00
510303.60,6942872.97,40.45,0.50,415.00
510303.60,6942872.97,38.10,0.50,415.00
510303.60,6942872.97,42.20,0.50,420.00
510303.60,6942872.97,40.57,0.50,420.00
510303.60,6942872.97,38.01,0.50,420.00
510303.60,6942872.97,42.10,0.50,425.00
510303.60,6942872.97,40.70,0.50,425.00
510303.60,6942872.97,37.93,0.50,425.00
510303.60,6942872.97,42.00,0.50,430.00
510303.60,6942872.97,40.83,0.50,430.00
510303.60,6942872.97,37.86,0.50,430.00
510303.60,6942872.97,41.83,0.50,435.00
510303.60,6942872.97,40.96,0.50,435.00
510303.60,6942872.97,37.79,0.50,435.00
510303.60,6942872.97,41.65,0.50,440.00
510303.60,6942872.97,41.22,0.50,440.00
510303.60,6942872.97,37.71,0.50,440.00
510303.60,6942872.97,37.64,0.50,445.00
510303.60,6942872.97,37.57,0.50,450.00
510303.60,6942872.97,37.50,0.50,455.00
510303.60,6942872.97,37.43,0.50,460.00
510303.60,6942872.97,37.37,0.50,465.00
510303.60,6942872.97,37.31,0.50,470.00
510303.60,6942872.97,37.24,0.50,475.00
510303.60,6942872.97,37.18,0.50,480.00
510303.60,6942872.97,37.11,0.50,485.00
510303.60,6942872.97,37.05,0.50,490.00
510303.60,6942872.97,36.99,0.50,495.00
510303.60,6942872.97,36.93,0.50,500.00
510303.60,6942872.97,36.87,0.50,505.00
510303.60,6942872.97,36.80,0.50,510.00
510303.60,6942872.97,36.74,0.50,515.00
510303.60,6942872.97,36.68,0.50,520.00
510303.60,6942872.97,36.62,0.50,525.00
510303.60,6942872.97,36.56,0.50,530.00
510303.60,6942872.97,36.50,0.50,535.00
510303.60,6942872.97,36.44,0.50,540.00
510303.60,6942872.97,36.37,0.50,545.00
510303.60,6942872.97,36.31,0.50,550.00
510303.60,6942872.97,36.25,0.50,555.00
510303.60,6942872.97,36.18,0.50,560.00
510303.60,6942872.97,36.12,0.50,565.00
510303.60,6942872.97,36.05,0.50,570.00
510303.60,6942872.97,35.99,0.50,575.00
510303.60,6942872.97,35.91,0.50,580.00
510303.60,6942872.97,35.84,0.50,585.00
510303.60,6942872.97,35.76,0.50,590.00
510303.60,6942872.97,35.69,0.50,595.00
510303.60,6942872.97,35.61,0.50,600.00
510303.60,6942872.97,35.54,0.50,605.00
510303.60,6942872.97,35.45,0.50,610.00
510303.60,6942872.97,35.36,0.50,615.00
510303.60,6942872.97,35.26,0.50,620.00
510303.60,6942872.97,35.16,0.50,625.00
510303.60,6942872.97,35.06,0.50,630.00
510303.60,6942872.97,34.95,0.50,635.00
510303.60,6942872.97,34.80,0.50,640.00
510303.60,6942872.97,34.65,0.50,645.00
510303.60,6942872.97,34.50,0.50,650.00
510303.60,6942872.97,34.31,0.50,655.00
510303.60,6942872.97,34.11,0.50,660.00
510303.60,6942872.97,33.90,0.50,665.00
510303.60,6942872.97,33.67,0.50,670.00
510303.60,6942872.97,33.44,0.50,675.00
510303.60,6942872.97,33.21,0.50,680.00
510303.60,6942872.97,32.99,0.50,685.00
510303.60,6942872.97,32.76,0.50,690.00
510303.60,6942872.97,32.53,0.50,695.00
510303.60,6942872.97,32.27,0.50,700.00
510303.60,6942872.97,31.99,0.50,705.00
510303.60,6942872.97,31.37,0.50,710.00
510303.60,6942872.97,30.75,0.50,715.00
510303.60,6942872.97,29.61,0.50,725.00
510303.60,6942872.97,28.92,0.50,735.00
510303.60,6942872.97,28.62,0.50,740.00
510303.60,6942872.97,28.31,0.50,745.00
510303.60,6942872.97,28.00,0.50,750.00
510303.60,6942872.97,27.69,0.50,755.00
510303.60,6942872.97,27.37,0.50,760.00
510303.60,6942872.97,27.06,0.50,765.00
510303.60,6942872.97,26.79,0.50,770.00
510303.60,6942872.97,26.52,0.50,775.00
510303.60,6942872.97,26.31,0.50,780.00
510303.60,6942872.97,26.10,0.50,785.00
510303.60,6942872.97,25.91,0.50,790.00
510303.60,6942872.97,25.73,0.50,795.00
510303.60,6942872.97,25.55,0.50,800.00
510303.60,6942872.97,25.38,0.50,805.00
510303.60,6942872.97,25.22,0.50,810.00
510303.60,6942872.97,25.06,0.50,815.00
510303.60,6942872.97,24.90,0.50,820.00
510303.60,6942872.97,24.75,0.50,825.00
510303.60,6942872.97,24.60,0.50,830.00
510303.60,6942872.97,24.44,0.50,835.00
510303.60,6942872.97,24.28,0.50,840.00
510303.60,6942872.97,24.13,0.50,845.00
510303.60,6942872.97,23.97,0.50,850.00
510303.60,6942872.97,23.82,0.50,855.00
510303.60,6942872.97,23.66,0.50,860.00
510303.60,6942872.97,23.50,0.50,865.00
510303.60,6942872.97,23.36,0.50,870.00
510303.60,6942872.97,23.21,0.50,875.00
510303.60,6942872.97,23.07,0.50,880.00
510303.60,6942872.97,22.94,0.50,885.00
510303.60,6942872.97,22.81,0.50,890.00
510303.60,6942872.97,22.69,0.50,895.00
510303.60,6942872.97,22.57,0.50,900.00
510303.60,6942872.97,22.46,0.50,905.00
510303.60,6942872.97,22.37,0.50,910.00
510303.60,6942872.97,22.28,0.50,915.00
510303.60,6942872.97,22.19,0.50,920.00
510303.60,6942872.97,22.09,0.50,925.00
510303.60,6942872.97,22.00,0.50,930.00
510303.60,6942872.97,21.93,0.50,935.00
510303.60,6942872.97,21.86,0.50,940.00
510303.60,6942872.97,21.79,0.50,945.00
510303.60,6942872.97,21.72,0.50,950.00
510303.60,6942872.97,21.65,0.50,955.00
510303.60,6942872.97,21.59,0.50,960.00
510303.60,6942872.97,21.52,0.50,965.00
510303.60,6942872.97,21.46,0.50,970.00
510303.60,6942872.97,21.41,0.50,975.00
510303.60,6942872.97,21.36,0.50,980.00
510303.60,6942872.97,21.30,0.50,985.00
510303.60,6942872.97,21.25,0.50,990.00
510303.60,6942872.97,21.20,0.50,995.00
510303.61,6942872.96,34.50,0.52,650.00
510303.62,6942872.95,42.00,0.52,430.00
510303.72,6942872.88,39.00,0.65,380.00
510303.76,6942872.85,32.50,0.70,695.00
510303.77,6942872.84,24.00,0.71,850.00
510303.85,6942872.78,43.00,0.81,375.00
510303.86,6942872.77,42.50,0.83,405.00
510303.92,6942872.73,41.50,0.90,440.00
510303.95,6942872.71,35.00,0.93,630.00
510303.98,6942872.68,34.00,0.98,660.00
510304.00,6942872.66,43.44,1.00,355.00
510304.00,6942872.66,43.33,1.00,360.00
510304.00,6942872.66,43.23,1.00,365.00
510304.00,6942872.66,43.12,1.00,370.00
510304.00,6942872.66,43.01,1.00,375.00
510304.00,6942872.66,42.92,1.00,380.00
510304.00,6942872.66,42.84,1.00,385.00
510304.00,6942872.66,38.82,1.00,385.00
510304.00,6942872.66,39.69,1.00,385.00
510304.00,6942872.66,42.75,1.00,390.00
510304.00,6942872.66,38.63,1.00,390.00
510304.00,6942872.66,39.89,1.00,390.00
510304.00,6942872.66,42.67,1.00,395.00
510304.00,6942872.66,40.05,1.00,395.00
510304.00,6942872.66,38.47,1.00,395.00
510304.00,6942872.66,42.59,1.00,400.00
510304.00,6942872.66,40.16,1.00,400.00
510304.00,6942872.66,38.38,1.00,400.00
510304.00,6942872.66,42.50,1.00,405.00
510304.00,6942872.66,40.26,1.00,405.00
510304.00,6942872.66,38.29,1.00,405.00
510304.00,6942872.66,42.40,1.00,410.00
510304.00,6942872.66,40.37,1.00,410.00
510304.00,6942872.66,38.19,1.00,410.00
510304.00,6942872.66,42.29,1.00,415.00
510304.00,6942872.66,40.48,1.00,415.00
510304.00,6942872.66,38.10,1.00,415.00
510304.00,6942872.66,42.19,1.00,420.00
510304.00,6942872.66,40.60,1.00,420.00
510304.00,6942872.66,38.01,1.00,420.00
510304.00,6942872.66,42.08,1.00,425.00
510304.00,6942872.66,40.73,1.00,425.00
510304.00,6942872.66,37.94,1.00,425.00
510304.00,6942872.66,41.94,1.00,430.00
510304.00,6942872.66,40.86,1.00,430.00
510304.00,6942872.66,37.86,1.00,430.00
510304.00,6942872.66,41.69,1.00,435.00
510304.00,6942872.66,40.99,1.00,435.00
510304.00,6942872.66,37.79,1.00,435.00
510304.00,6942872.66,37.71,1.00,440.00
510304.00,6942872.66,37.64,1.00,445.00
510304.00,6942872.66,37.57,1.00,450.00
510304.00,6942872.66,37.49,1.00,455.00
510304.00,6942872.66,37.43,1.00,460.00
510304.00,6942872.66,37.36,1.00,465.00
510304.00,6942872.66,37.30,1.00,470.00
510304.00,6942872.66,37.23,1.00,475.00
510304.00,6942872.66,37.17,1.00,480.00
510304.00,6942872.66,37.10,1.00,485.00
510304.00,6942872.66,37.04,1.00,490.00
510304.00,6942872.66,36.98,1.00,495.00
510304.00,6942872.66,36.91,1.00,500.00
510304.00,6942872.66,36.85,1.00,505.00
510304.00,6942872.66,36.79,1.00,510.00
510304.00,6942872.66,36.73,1.00,515.00
510304.00,6942872.66,36.66,1.00,520.00
510304.00,6942872.66,36.60,1.00,525.00
510304.00,6942872.66,36.54,1.00,530.00
510304.00,6942872.66,36.48,1.00,535.00
510304.00,6942872.66,36.41,1.00,540.00
510304.00,6942872.66,36.35,1.00,545.00
510304.00,6942872.66,36.28,1.00,550.00
510304.00,6942872.66,36.22,1.00,555.00
510304.00,6942872.66,36.15,1.00,560.00
510304.00,6942872.66,36.09,1.00,565.00
510304.00,6942872.66,36.02,1.00,570.00
510304.00,6942872.66,35.95,1.00,575.00
510304.00,6942872.66,35.88,1.00,580.00
510304.00,6942872.66,35.80,1.00,585.00
510304.00,6942872.66,35.73,1.00,590.00
510304.00,6942872.66,35.65,1.00,595.00
510304.00,6942872.66,35.58,1.00,600.00
510304.00,6942872.66,35.50,1.00,605.00
510304.00,6942872.66,35.40,1.00,610.00
510304.00,6942872.66,35.30,1.00,615.00
510304.00,6942872.66,35.20,1.00,620.00
510304.00,6942872.66,35.09,1.00,625.00
510304.00,6942872.66,34.99,1.00,630.00
510304.00,6942872.66,34.84,1.00,635.00
510304.00,6942872.66,34.70,1.00,640.00
510304.00,6942872.66,34.56,1.00,645.00
510304.00,6942872.66,34.39,1.00,650.00
510304.00,6942872.66,34.19,1.00,655.00
510304.00,6942872.66,33.99,1.00,660.00
510304.00,6942872.66,33.78,1.00,665.00
510304.00,6942872.66,33.56,1.00,670.00
510304.00,6942872.66,33.34,1.00,675.00
510304.00,6942872.66,33.12,1.00,680.00
510304.00,6942872.66,32.90,1.00,685.00
510304.00,6942872.66,32.67,1.00,690.00
510304.00,6942872.66,32.44,1.00,695.00
510304.00,6942872.66,32.15,1.00,700.00
510304.00,6942872.66,31.77,1.00,705.00
510304.00,6942872.66,31.22,1.00,710.00
510304.00,6942872.66,30.61,1.00,715.00
510304.00,6942872.66,30.10,1.00,720.00
510304.00,6942872.66,29.65,1.00,725.00
510304.00,6942872.66,29.29,1.00,730.00
510304.00,6942872.66,28.99,1.00,735.00
510304.00,6942872.66,28.70,1.00,740.00
510304.00,6942872.66,28.40,1.00,745.00
510304.00,6942872.66,28.09,1.00,750.00
510304.00,6942872.66,27.78,1.00,755.00
510304.00,6942872.66,27.46,1.00,760.00
510304.00,6942872.66,27.15,1.00,765.00
510304.00,6942872.66,26.87,1.00,770.00
510304.00,6942872.66,26.60,1.00,775.00
510304.00,6942872.66,26.36,1.00,780.00
510304.00,6942872.66,26.15,1.00,785.00
510304.00,6942872.66,25.95,1.00,790.00
510304.00,6942872.66,25.77,1.00,795.00
510304.00,6942872.66,25.59,1.00,800.00
510304.00,6942872.66,25.42,1.00,805.00
510304.00,6942872.66,25.26,1.00,810.00
510304.00,6942872.66,25.10,1.00,815.00
510304.00,6942872.66,24.95,1.00,820.00
510304.00,6942872.66,24.80,1.00,825.00
510304.00,6942872.66,24.65,1.00,830.00
510304.00,6942872.66,24.50,1.00,835.00
510304.00,6942872.66,24.34,1.00,840.00
510304.00,6942872.66,24.19,1.00,845.00
510304.00,6942872.66,24.04,1.00,850.00
510304.00,6942872.66,23.88,1.00,855.00
510304.00,6942872.66,23.73,1.00,860.00
510304.00,6942872.66,23.58,1.00,865.00
510304.00,6942872.66,23.43,1.00,870.00
510304.00,6942872.66,23.28,1.00,875.00
510304.00,6942872.66,23.13,1.00,880.00
510304.00,6942872.66,22.99,1.00,885.00
510304.00,6942872.66,22.87,1.00,890.00
510304.00,6942872.66,22.74,1.00,895.00
510304.00,6942872.66,22.62,1.00,900.00
510304.00,6942872.66,22.50,1.00,905.00
510304.00,6942872.66,22.41,1.00,910.00
510304.00,6942872.66,22.31,1.00,915.00
510304.00,6942872.66,22.22,1.00,920.00
510304.00,6942872.66,22.13,1.00,925.00
510304.00,6942872.66,22.04,1.00,930.00
510304.00,6942872.66,21.96,1.00,935.00
510304.00,6942872.66,21.89,1.00,940.00
510304.00,6942872.66,21.82,1.00,945.00
510304.00,6942872.66,21.75,1.00,950.00
510304.00,6942872.66,21.68,1.00,955.00
510304.00,6942872.66,21.61,1.00,960.00
510304.00,6942872.66,21.54,1.00,965.00
510304.00,6942872.66,21.48,1.00,970.00
510304.00,6942872.66,21.43,1.00,975.00
510304.00,6942872.66,21.38,1.00,980.00
510304.00,6942872.66,21.32,1.00,985.00
510304.00,6942872.66,21.27,1.00,990.00
510304.00,6942872.66,21.22,1.00,995.00
510304.01,6942872.66,22.50,1.02,905.00
510304.01,6942872.65,35.50,1.02,605.00
510304.02,6942872.65,24.50,1.03,835.00
510304.04,6942872.64,23.00,1.05,885.00
510304.05,6942872.62,41.00,1.07,435.00
510304.07,6942872.61,29.00,1.08,735.00
510304.10,6942872.59,39.50,1.12,380.00
510304.10,6942872.59,27.50,1.12,760.00
510304.13,6942872.57,33.50,1.16,670.00
510304.14,6942872.56,40.50,1.18,415.00
510304.16,6942872.54,36.00,1.20,570.00
510304.16,6942872.54,34.50,1.21,645.00
510304.25,6942872.47,23.50,1.32,870.00
510304.25,6942872.47,21.50,1.32,970.00
510304.29,6942872.44,28.50,1.37,745.00
510304.30,6942872.44,30.50,1.37,715.00
510304.30,6942872.43,26.00,1.38,790.00
510304.31,6942872.43,25.00,1.39,820.00
510304.31,6942872.43,33.00,1.39,680.00
510304.35,6942872.40,32.00,1.44,700.00
510304.36,6942872.39,35.50,1.45,600.00
510304.40,6942872.36,35.00,1.50,625.00
510304.40,6942872.36,43.49,1.50,355.00
510304.40,6942872.36,43.39,1.50,360.00
510304.40,6942872.36,43.28,1.50,365.00
510304.40,6942872.36,43.17,1.50,370.00
510304.40,6942872.36,43.06,1.50,375.00
510304.40,6942872.36,39.51,1.50,380.00
510304.40,6942872.36,39.38,1.50,380.00
510304.40,6942872.36,42.96,1.50,380.00
510304.40,6942872.36,42.87,1.50,385.00
510304.40,6942872.36,38.83,1.50,385.00
510304.40,6942872.36,39.72,1.50,385.00
510304.40,6942872.36,42.78,1.50,390.00
510304.40,6942872.36,38.65,1.50,390.00
510304.40,6942872.36,39.93,1.50,390.00
510304.40,6942872.36,42.69,1.50,395.00
510304.40,6942872.36,40.08,1.50,395.00
510304.40,6942872.36,38.48,1.50,395.00
510304.40,6942872.36,42.59,1.50,400.00
510304.40,6942872.36,40.20,1.50,400.00
510304.40,6942872.36,38.39,1.50,400.00
510304.40,6942872.36,42.50,1.50,405.00
510304.40,6942872.36,40.31,1.50,405.00
510304.40,6942872.36,38.30,1.50,405.00
510304.40,6942872.36,42.39,1.50,410.00
510304.40,6942872.36,40.43,1.50,410.00
510304.40,6942872.36,38.20,1.50,410.00
510304.40,6942872.36,42.27,1.50,415.00
510304.40,6942872.36,40.55,1.50,415.00
510304.40,6942872.36,38.11,1.50,415.00
510304.40,6942872.36,42.16,1.50,420.00
510304.40,6942872.36,40.69,1.50,420.00
510304.40,6942872.36,38.02,1.50,420.00
510304.40,6942872.36,42.05,1.50,425.00
510304.40,6942872.36,40.83,1.50,425.00
510304.40,6942872.36,37.94,1.50,425.00
510304.40,6942872.36,41.85,1.50,430.00
510304.40,6942872.36,40.96,1.50,430.00
510304.40,6942872.36,37.87,1.50,430.00
510304.40,6942872.36,41.58,1.50,435.00
510304.40,6942872.36,41.35,1.50,435.00
510304.40,6942872.36,37.79,1.50,435.00
510304.40,6942872.36,37.71,1.50,440.00
510304.40,6942872.36,37.64,1.50,445.00
510304.40,6942872.36,37.56,1.50,450.00
510304.40,6942872.36,37.49,1.50,455.00
510304.40,6942872.36,37.42,1.50,460.00
510304.40,6942872.36,37.36,1.50,465.00
510304.40,6942872.36,37.29,1.50,470.00
510304.40,6942872.36,37.22,1.50,475.00
510304.40,6942872.36,37.16,1.50,480.00
510304.40,6942872.36,37.09,1.50,485.00
510304.40,6942872.36,37.02,1.50,490.00
510304.40,6942872.36,36.96,1.50,495.00
510304.40,6942872.36,36.89,1.50,500.00
510304.40,6942872.36,36.83,1.50,505.00
510304.40,6942872.36,36.76,1.50,510.00
510304.40,6942872.36,36.70,1.50,515.00
510304.40,6942872.36,36.63,1.50,520.00
510304.40,6942872.36,36.57,1.50,525.00
510304.40,6942872.36,36.50,1.50,530.00
510304.40,6942872.36,36.44,1.50,535.00
510304.40,6942872.36,36.37,1.50,540.00
510304.40,6942872.36,36.30,1.50,545.00
510304.40,6942872.36,36.24,1.50,550.00
510304.40,6942872.36,36.17,1.50,555.00
510304.40,6942872.36,36.10,1.50,560.00
510304.40,6942872.36,36.03,1.50,565.00
510304.40,6942872.36,35.96,1.50,570.00
510304.40,6942872.36,35.88,1.50,575.00
510304.40,6942872.36,35.81,1.50,580.00
510304.40,6942872.36,35.73,1.50,585.00
510304.40,6942872.36,35.65,1.50,590.00
510304.40,6942872.36,35.57,1.50,595.00
510304.40,6942872.36,35.49,1.50,600.00
510304.40,6942872.36,35.39,1.50,605.00
510304.40,6942872.36,35.29,1.50,610.00
510304.40,6942872.36,35.20,1.50,615.00
510304.40,6942872.36,35.10,1.50,620.00
510304.40,6942872.36,35.00,1.50,625.00
510304.40,6942872.36,34.85,1.50,630.00
510304.40,6942872.36,34.70,1.50,635.00
510304.40,6942872.36,34.56,1.50,640.00
510304.40,6942872.36,34.39,1.50,645.00
510304.40,6942872.36,34.20,1.50,650.00
510304.40,6942872.36,34.02,1.50,655.00
510304.40,6942872.36,33.81,1.50,660.00
510304.40,6942872.36,33.60,1.50,665.00
510304.40,6942872.36,33.39,1.50,670.00
510304.40,6942872.36,33.18,1.50,675.00
510304.40,6942872.36,32.97,1.50,680.00
510304.40,6942872.36,32.75,1.50,685.00
510304.40,6942872.36,32.52,1.50,690.00
