Easting,Northing,Elevation,Chainage,Velocity
510453.73,6942523.33,34.97,0.00,265.00
510453.73,6942523.33,34.87,0.00,265.00
510453.73,6942523.33,34.34,0.00,265.00
510453.73,6942523.33,34.26,0.00,265.00
510453.73,6942523.33,35.02,0.00,270.00
510453.73,6942523.33,34.97,0.00,270.00
510453.73,6942523.33,34.26,0.00,270.00
510453.73,6942523.33,34.17,0.00,270.00
510453.73,6942523.33,35.06,0.00,275.00
510453.73,6942523.33,35.02,0.00,275.00
510453.73,6942523.33,34.17,0.00,275.00
510453.73,6942523.33,34.10,0.00,275.00
510453.73,6942523.33,35.10,0.00,280.00
510453.73,6942523.33,35.06,0.00,280.00
510453.73,6942523.33,34.10,0.00,280.00
510453.73,6942523.33,34.07,0.00,280.00
510453.73,6942523.33,35.15,0.00,285.00
510453.73,6942523.33,35.10,0.00,285.00
510453.73,6942523.33,34.07,0.00,285.00
510453.73,6942523.33,34.03,0.00,285.00
510453.73,6942523.33,35.19,0.00,290.00
510453.73,6942523.33,35.15,0.00,290.00
510453.73,6942523.33,34.03,0.00,290.00
510453.73,6942523.33,33.99,0.00,290.00
510453.73,6942523.33,35.24,0.00,295.00
510453.73,6942523.33,35.19,0.00,295.00
510453.73,6942523.33,33.99,0.00,295.00
510453.73,6942523.33,33.96,0.00,295.00
510453.73,6942523.33,35.28,0.00,300.00
510453.73,6942523.33,35.24,0.00,300.00
510453.73,6942523.33,33.96,0.00,300.00
510453.73,6942523.33,33.92,0.00,300.00
510453.73,6942523.33,35.33,0.00,305.00
510453.73,6942523.33,35.28,0.00,305.00
510453.73,6942523.33,33.92,0.00,305.00
510453.73,6942523.33,33.89,0.00,305.00
510453.73,6942523.33,35.37,0.00,310.00
510453.73,6942523.33,35.33,0.00,310.00
510453.73,6942523.33,33.89,0.00,310.00
510453.73,6942523.33,33.85,0.00,310.00
510453.73,6942523.33,35.40,0.00,315.00
510453.73,6942523.33,35.37,0.00,315.00
510453.73,6942523.33,33.85,0.00,315.00
510453.73,6942523.33,33.81,0.00,315.00
510453.73,6942523.33,35.43,0.00,320.00
510453.73,6942523.33,35.40,0.00,320.00
510453.73,6942523.33,33.81,0.00,320.00
510453.73,6942523.33,33.78,0.00,320.00
510453.73,6942523.33,35.46,0.00,325.00
510453.73,6942523.33,35.43,0.00,325.00
510453.73,6942523.33,33.78,0.00,325.00
510453.73,6942523.33,33.74,0.00,325.00
510453.73,6942523.33,35.49,0.00,330.00
510453.73,6942523.33,35.46,0.00,330.00
510453.73,6942523.33,33.74,0.00,330.00
510453.73,6942523.33,33.70,0.00,330.00
510453.73,6942523.33,35.53,0.00,335.00
510453.73,6942523.33,35.49,0.00,335.00
510453.73,6942523.33,33.70,0.00,335.00
510453.73,6942523.33,33.68,0.00,335.00
510453.73,6942523.33,35.56,0.00,340.00
510453.73,6942523.33,35.53,0.00,340.00
510453.73,6942523.33,33.68,0.00,340.00
510453.73,6942523.33,33.65,0.00,340.00
510453.73,6942523.33,35.59,0.00,345.00
510453.73,6942523.33,35.56,0.00,345.00
510453.73,6942523.33,33.65,0.00,345.00
510453.73,6942523.33,33.62,0.00,345.00
510453.73,6942523.33,35.62,0.00,350.00
510453.73,6942523.33,35.59,0.00,350.00
510453.73,6942523.33,33.62,0.00,350.00
510453.73,6942523.33,33.60,0.00,350.00
510453.73,6942523.33,35.65,0.00,355.00
510453.73,6942523.33,35.62,0.00,355.00
510453.73,6942523.33,33.60,0.00,355.00
510453.73,6942523.33,33.57,0.00,355.00
510453.73,6942523.33,35.68,0.00,360.00
510453.73,6942523.33,35.65,0.00,360.00
510453.73,6942523.33,33.57,0.00,360.00
510453.73,6942523.33,33.54,0.00,360.00
510453.73,6942523.33,35.71,0.00,365.00
510453.73,6942523.33,35.68,0.00,365.00
510453.73,6942523.33,33.54,0.00,365.00
510453.73,6942523.33,33.52,0.00,365.00
510453.73,6942523.33,35.74,0.00,370.00
510453.73,6942523.33,35.71,0.00,370.00
510453.73,6942523.33,33.52,0.00,370.00
510453.73,6942523.33,33.49,0.00,370.00
510453.73,6942523.33,35.78,0.00,375.00
