Easting,Northing,Elevation,Chainage,Velocity
513670.67,6939255.93,4.20,0.00,350.00
513670.67,6939255.93,7.36,0.00,350.00
513670.67,6939255.93,3.48,0.00,400.00
513670.67,6939255.93,8.65,0.00,400.00
513670.67,6939255.93,10.10,0.00,450.00
513670.67,6939255.93,2.91,0.00,450.00
513670.67,6939255.93,11.13,0.00,500.00
513670.67,6939255.93,2.39,0.00,500.00
513670.67,6939255.93,1.87,0.00,550.00
513670.67,6939255.93,1.33,0.00,600.00
513670.67,6939255.93,0.74,0.00,650.00
513670.67,6939255.93,0.07,0.00,700.00
513670.67,6939255.93,-13.09,0.00,750.00
513670.67,6939255.93,-10.40,0.00,750.00
513670.67,6939255.93,-0.72,0.00,750.00
513670.67,6939255.93,-14.07,0.00,800.00
513670.67,6939255.93,-8.88,0.00,800.00
513670.67,6939255.93,-1.71,0.00,800.00
513670.67,6939255.93,-14.73,0.00,850.00
513670.67,6939255.93,-7.38,0.00,850.00
513670.67,6939255.93,-3.12,0.00,850.00
513670.67,6939255.93,-15.28,0.00,900.00
513670.67,6939255.93,-15.76,0.00,950.00
513670.67,6939255.93,-16.21,0.00,1000.00
513670.67,6939255.93,-16.62,0.00,1050.00
513670.67,6939255.93,-17.02,0.00,1100.00
513670.67,6939255.93,-17.40,0.00,1150.00
513670.67,6939255.93,-17.77,0.00,1200.00
513670.67,6939255.93,-18.13,0.00,1250.00
513670.67,6939255.93,-18.49,0.00,1300.00
513670.67,6939255.93,-18.92,0.00,1350.00
513670.67,6939255.93,5.88,0.00,305.00
513670.67,6939255.93,5.43,0.00,305.00
513670.67,6939255.93,6.23,0.00,310.00
513670.67,6939255.93,5.88,0.00,310.00
513670.67,6939255.93,5.43,0.00,310.00
513670.67,6939255.93,5.08,0.00,310.00
513670.67,6939255.93,6.46,0.00,315.00
513670.67,6939255.93,6.23,0.00,315.00
513670.67,6939255.93,5.08,0.00,315.00
513670.67,6939255.93,4.87,0.00,315.00
513670.67,6939255.93,6.64,0.00,320.00
513670.67,6939255.93,6.46,0.00,320.00
513670.67,6939255.93,4.87,0.00,320.00
513670.67,6939255.93,4.73,0.00,320.00
513670.67,6939255.93,6.81,0.00,325.00
513670.67,6939255.93,6.64,0.00,325.00
513670.67,6939255.93,4.73,0.00,325.00
513670.67,6939255.93,4.59,0.00,325.00
513670.67,6939255.93,6.96,0.00,330.00
513670.67,6939255.93,6.81,0.00,330.00
513670.67,6939255.93,4.59,0.00,330.00
513670.67,6939255.93,4.49,0.00,330.00
513670.67,6939255.93,7.10,0.00,335.00
513670.67,6939255.93,6.96,0.00,335.00
513670.67,6939255.93,4.49,0.00,335.00
513670.67,6939255.93,4.38,0.00,335.00
513670.67,6939255.93,7.23,0.00,340.00
513670.67,6939255.93,7.10,0.00,340.00
513670.67,6939255.93,4.38,0.00,340.00
513670.67,6939255.93,4.28,0.00,340.00
513670.67,6939255.93,7.36,0.00,345.00
513670.67,6939255.93,7.23,0.00,345.00
513670.67,6939255.93,4.28,0.00,345.00
513670.67,6939255.93,4.20,0.00,345.00
513670.67,6939255.93,7.49,0.00,350.00
513670.67,6939255.93,7.36,0.00,350.00
513670.67,6939255.93,4.20,0.00,350.00
513670.67,6939255.93,4.11,0.00,350.00
513670.67,6939255.93,7.61,0.00,355.00
513670.67,6939255.93,7.49,0.00,355.00
513670.67,6939255.93,4.11,0.00,355.00
513670.67,6939255.93,4.03,0.00,355.00
513670.67,6939255.93,7.74,0.00,360.00
513670.67,6939255.93,7.61,0.00,360.00
513670.67,6939255.93,4.03,0.00,360.00
513670.67,6939255.93,3.95,0.00,360.00
513670.67,6939255.93,7.86,0.00,365.00
513670.67,6939255.93,7.74,0.00,365.00
513670.67,6939255.93,3.95,0.00,365.00
513670.67,6939255.93,3.88,0.00,365.00
513670.67,6939255.93,7.98,0.00,370.00
513670.67,6939255.93,7.86,0.00,370.00
513670.67,6939255.93,3.88,0.00,370.00
513670.67,6939255.93,3.81,0.00,370.00
513670.67,6939255.93,8.11,0.00,375.00
513670.67,6939255.93,7.98,0.00,375.00
513670.67,6939255.93,3.81,0.00,375.00
513670.67,6939255.93,3.74,0.00,375.00
513670.67,6939255.93,8.24,0.00,380.00
513670.67,6939255.93,8.11,0.00,380.00
513670.67,6939255.93,3.74,0.00,380.00
513670.67,6939255.93,3.67,0.00,380.00
513670.67,6939255.93,8.37,0.00,385.00
513670.67,6939255.93,8.24,0.00,385.00
513670.67,6939255.93,3.67,0.00,385.00
513670.67,6939255.93,3.61,0.00,385.00
513670.67,6939255.93,8.51,0.00,390.00
513670.67,6939255.93,8.37,0.00,390.00
513670.67,6939255.93,3.61,0.00,390.00
513670.67,6939255.93,3.55,0.00,390.00
513670.67,6939255.93,8.65,0.00,395.00
513670.67,6939255.93,8.51,0.00,395.00
513670.67,6939255.93,3.55,0.00,395.00
513670.67,6939255.93,3.48,0.00,395.00
513670.67,6939255.93,8.80,0.00,400.00
513670.67,6939255.93,8.65,0.00,400.00
513670.67,6939255.93,3.48,0.00,400.00
513670.67,6939255.93,3.42,0.00,400.00
513670.67,6939255.93,8.95,0.00,405.00
513670.67,6939255.93,8.80,0.00,405.00
513670.67,6939255.93,3.42,0.00,405.00
513670.67,6939255.93,3.36,0.00,405.00
513670.67,6939255.93,9.10,0.00,410.00
513670.67,6939255.93,8.95,0.00,410.00
513670.67,6939255.93,3.36,0.00,410.00
513670.67,6939255.93,3.30,0.00,410.00
513670.67,6939255.93,9.26,0.00,415.00
513670.67,6939255.93,9.10,0.00,415.00
513670.67,6939255.93,3.30,0.00,415.00
513670.67,6939255.93,3.25,0.00,415.00
513670.67,6939255.93,9.41,0.00,420.00
513670.67,6939255.93,9.26,0.00,420.00
513670.67,6939255.93,3.25,0.00,420.00
513670.67,6939255.93,3.19,0.00,420.00
513670.67,6939255.93,9.57,0.00,425.00
513670.67,6939255.93,9.41,0.00,425.00
513670.67,6939255.93,3.19,0.00,425.00
513670.67,6939255.93,3.13,0.00,425.00
513670.67,6939255.93,9.71,0.00,430.00
513670.67,6939255.93,9.57,0.00,430.00
513670.67,6939255.93,3.13,0.00,430.00
513670.67,6939255.93,3.08,0.00,430.00
513670.67,6939255.93,9.85,0.00,435.00
513670.67,6939255.93,9.71,0.00,435.00
513670.67,6939255.93,3.08,0.00,435.00
513670.67,6939255.93,3.02,0.00,435.00
513670.67,6939255.93,9.98,0.00,440.00
513670.67,6939255.93,9.85,0.00,440.00
513670.67,6939255.93,3.02,0.00,440.00
513670.67,6939255.93,2.97,0.00,440.00
513670.67,6939255.93,10.10,0.00,445.00
513670.67,6939255.93,9.98,0.00,445.00
513670.67,6939255.93,2.97,0.00,445.00
513670.67,6939255.93,2.91,0.00,445.00
513670.67,6939255.93,10.21,0.00,450.00
