Easting,Northing,Elevation,Chainage,Velocity
510506.10,6942480.90,33.25,0.00,250.00
510506.10,6942480.90,34.61,0.00,250.00
510506.10,6942480.90,32.58,0.00,300.00
510506.10,6942480.90,35.22,0.00,300.00
510506.10,6942480.90,32.04,0.00,350.00
510506.10,6942480.90,35.65,0.00,350.00
510506.10,6942480.90,36.04,0.00,400.00
510506.10,6942480.90,31.49,0.00,400.00
510506.10,6942480.90,36.47,0.00,450.00
510506.10,6942480.90,30.85,0.00,450.00
510506.10,6942480.90,37.90,0.00,450.00
510506.10,6942480.90,29.94,0.00,500.00
510506.10,6942480.90,28.44,0.00,550.00
510506.10,6942480.90,26.76,0.00,600.00
510506.10,6942480.90,25.23,0.00,650.00
510506.10,6942480.90,23.78,0.00,700.00
510506.10,6942480.90,22.30,0.00,750.00
510506.10,6942480.90,20.51,0.00,800.00
510506.10,6942480.90,17.55,0.00,850.00
510506.10,6942480.90,15.24,0.00,900.00
510506.10,6942480.90,13.96,0.00,950.00
510506.10,6942480.90,13.02,0.00,1000.00
510506.10,6942480.90,12.23,0.00,1050.00
510506.10,6942480.90,11.52,0.00,1100.00
510506.10,6942480.90,10.85,0.00,1150.00
510506.10,6942480.90,10.22,0.00,1200.00
510506.10,6942480.90,9.62,0.00,1250.00
510506.10,6942480.90,9.01,0.00,1300.00
510506.10,6942480.90,33.88,0.00,225.00
510506.10,6942480.90,33.87,0.00,225.00
510506.10,6942480.90,33.87,0.00,230.00
510506.10,6942480.90,33.62,0.00,230.00
510506.10,6942480.90,34.27,0.00,230.00
510506.10,6942480.90,33.88,0.00,230.00
510506.10,6942480.90,33.62,0.00,235.00
510506.10,6942480.90,33.47,0.00,235.00
510506.10,6942480.90,34.41,0.00,235.00
510506.10,6942480.90,34.27,0.00,235.00
510506.10,6942480.90,33.47,0.00,240.00
510506.10,6942480.90,33.36,0.00,240.00
510506.10,6942480.90,34.53,0.00,240.00
510506.10,6942480.90,34.41,0.00,240.00
510506.10,6942480.90,33.36,0.00,245.00
510506.10,6942480.90,33.25,0.00,245.00
510506.10,6942480.90,34.61,0.00,245.00
510506.10,6942480.90,34.53,0.00,245.00
510506.10,6942480.90,33.25,0.00,250.00
510506.10,6942480.90,33.17,0.00,250.00
510506.10,6942480.90,34.69,0.00,250.00
510506.10,6942480.90,34.61,0.00,250.00
510506.10,6942480.90,33.17,0.00,255.00
510506.10,6942480.90,33.10,0.00,255.00
510506.10,6942480.90,34.77,0.00,255.00
510506.10,6942480.90,34.69,0.00,255.00
510506.10,6942480.90,33.10,0.00,260.00
510506.10,6942480.90,33.02,0.00,260.00
510506.10,6942480.90,34.84,0.00,260.00
510506.10,6942480.90,34.77,0.00,260.00
510506.10,6942480.90,33.02,0.00,265.00
510506.10,6942480.90,32.94,0.00,265.00
510506.10,6942480.90,34.90,0.00,265.00
510506.10,6942480.90,34.84,0.00,265.00
510506.10,6942480.90,32.94,0.00,270.00
510506.10,6942480.90,32.88,0.00,270.00
510506.10,6942480.90,34.95,0.00,270.00
510506.10,6942480.90,34.90,0.00,270.00
510506.10,6942480.90,32.88,0.00,275.00
510506.10,6942480.90,32.82,0.00,275.00
510506.10,6942480.90,35.01,0.00,275.00
510506.10,6942480.90,34.95,0.00,275.00
510506.10,6942480.90,32.82,0.00,280.00
510506.10,6942480.90,32.76,0.00,280.00
510506.10,6942480.90,35.07,0.00,280.00
510506.10,6942480.90,35.01,0.00,280.00
510506.10,6942480.90,32.76,0.00,285.00
510506.10,6942480.90,32.69,0.00,285.00
510506.10,6942480.90,35.12,0.00,285.00
510506.10,6942480.90,35.07,0.00,285.00
510506.10,6942480.90,32.69,0.00,290.00
510506.10,6942480.90,32.63,0.00,290.00
510506.10,6942480.90,35.17,0.00,290.00
510506.10,6942480.90,35.12,0.00,290.00
510506.10,6942480.90,32.63,0.00,295.00
510506.10,6942480.90,32.58,0.00,295.00
510506.10,6942480.90,35.22,0.00,295.00
510506.10,6942480.90,35.17,0.00,295.00
510506.10,6942480.90,32.58,0.00,300.00
510506.10,6942480.90,32.52,0.00,300.00
510506.10,6942480.90,35.26,0.00,300.00
510506.10,6942480.90,35.22,0.00,300.00
510506.10,6942480.90,32.52,0.00,305.00
510506.10,6942480.90,32.47,0.00,305.00
510506.10,6942480.90,35.31,0.00,305.00
510506.10,6942480.90,35.26,0.00,305.00
510506.10,6942480.90,32.47,0.00,310.00
510506.10,6942480.90,32.41,0.00,310.00
510506.10,6942480.90,35.35,0.00,310.00
510506.10,6942480.90,35.31,0.00,310.00
510506.10,6942480.90,32.41,0.00,315.00
510506.10,6942480.90,32.35,0.00,315.00
510506.10,6942480.90,35.40,0.00,315.00
510506.10,6942480.90,35.35,0.00,315.00
510506.10,6942480.90,32.35,0.00,320.00
510506.10,6942480.90,32.30,0.00,320.00
510506.10,6942480.90,35.45,0.00,320.00
510506.10,6942480.90,35.40,0.00,320.00
510506.10,6942480.90,32.30,0.00,325.00
510506.10,6942480.90,32.25,0.00,325.00
510506.10,6942480.90,35.49,0.00,325.00
510506.10,6942480.90,35.45,0.00,325.00
510506.10,6942480.90,32.25,0.00,330.00
510506.10,6942480.90,32.19,0.00,330.00
510506.10,6942480.90,35.53,0.00,330.00
510506.10,6942480.90,35.49,0.00,330.00
510506.10,6942480.90,32.19,0.00,335.00
510506.10,6942480.90,32.14,0.00,335.00
510506.10,6942480.90,35.57,0.00,335.00
510506.10,6942480.90,35.53,0.00,335.00
510506.10,6942480.90,32.14,0.00,340.00
510506.10,6942480.90,32.09,0.00,340.00
510506.10,6942480.90,35.61,0.00,340.00
510506.10,6942480.90,35.57,0.00,340.00
510506.10,6942480.90,32.09,0.00,345.00
510506.10,6942480.90,32.04,0.00,345.00
510506.10,6942480.90,35.65,0.00,345.00
510506.10,6942480.90,35.61,0.00,345.00
510506.10,6942480.90,32.04,0.00,350.00
510506.10,6942480.90,31.98,0.00,350.00
510506.10,6942480.90,35.69,0.00,350.00
510506.10,6942480.90,35.65,0.00,350.00
510506.10,6942480.90,31.98,0.00,355.00
510506.10,6942480.90,31.93,0.00,355.00
510506.10,6942480.90,35.73,0.00,355.00
510506.10,6942480.90,35.69,0.00,355.00
510506.10,6942480.90,31.93,0.00,360.00
510506.10,6942480.90,31.88,0.00,360.00
510506.10,6942480.90,35.77,0.00,360.00
510506.10,6942480.90,35.73,0.00,360.00
510506.10,6942480.90,31.88,0.00,365.00
510506.10,6942480.90,31.82,0.00,365.00
510506.10,6942480.90,35.81,0.00,365.00
510506.10,6942480.90,35.77,0.00,365.00
510506.10,6942480.90,31.82,0.00,370.00
510506.10,6942480.90,31.77,0.00,370.00
510506.10,6942480.90,35.84,0.00,370.00
510506.10,6942480.90,35.81,0.00,370.00
510506.10,6942480.90,31.77,0.00,375.00
510506.10,6942480.90,31.72,0.00,375.00
510506.10,6942480.90,35.88,0.00,375.00
510506.10,6942480.90,35.84,0.00,375.00
510506.10,6942480.90,35.92,0.00,380.00
510506.10,6942480.90,35.88,0.00,380.00
510506.10,6942480.90,31.72,0.00,380.00
510506.10,6942480.90,31.66,0.00,380.00
510506.10,6942480.90,31.66,0.00,385.00
510506.10,6942480.90,31.60,0.00,385.00
510506.10,6942480.90,35.96,0.00,385.00
510506.10,6942480.90,35.92,0.00,385.00
510506.10,6942480.90,31.60,0.00,390.00
510506.10,6942480.90,31.55,0.00,390.00
510506.10,6942480.90,36.00,0.00,390.00
510506.10,6942480.90,35.96,0.00,390.00
510506.10,6942480.90,36.04,0.00,395.00
510506.10,6942480.90,36.00,0.00,395.00
510506.10,6942480.90,31.55,0.00,395.00
510506.10,6942480.90,31.49,0.00,395.00
510506.10,6942480.90,31.49,0.00,400.00
510506.10,6942480.90,31.43,0.00,400.00
510506.10,6942480.90,36.08,0.00,400.00
510506.10,6942480.90,36.04,0.00,400.00
510506.10,6942480.90,31.43,0.00,405.00
510506.10,6942480.90,31.38,0.00,405.00
510506.10,6942480.90,36.12,0.00,405.00
510506.10,6942480.90,36.08,0.00,405.00
510506.10,6942480.90,31.38,0.00,410.00
510506.10,6942480.90,31.32,0.00,410.00
510506.10,6942480.90,38.26,0.00,410.00
510506.10,6942480.90,38.24,0.00,410.00
510506.10,6942480.90,36.16,0.00,410.00
510506.10,6942480.90,36.12,0.00,410.00
510506.10,6942480.90,31.32,0.00,415.00
510506.10,6942480.90,31.25,0.00,415.00
510506.10,6942480.90,38.19,0.00,415.00
510506.10,6942480.90,38.24,0.00,415.00
510506.10,6942480.90,36.20,0.00,415.00
510506.10,6942480.90,36.16,0.00,415.00
510506.10,6942480.90,31.25,0.00,420.00
510506.10,6942480.90,31.19,0.00,420.00
510506.10,6942480.90,38.19,0.00,420.00
510506.10,6942480.90,38.14,0.00,420.00
510506.10,6942480.90,36.24,0.00,420.00
510506.10,6942480.90,36.20,0.00,420.00
510506.10,6942480.90,31.19,0.00,425.00
510506.10,6942480.90,31.13,0.00,425.00
510506.10,6942480.90,38.14,0.00,425.00
510506.10,6942480.90,38.10,0.00,425.00
510506.10,6942480.90,36.28,0.00,425.00
510506.10,6942480.90,36.24,0.00,425.00
510506.10,6942480.90,31.13,0.00,430.00
510506.10,6942480.90,31.06,0.00,430.00
510506.10,6942480.90,38.10,0.00,430.00
510506.10,6942480.90,38.05,0.00,430.00
510506.10,6942480.90,36.32,0.00,430.00
510506.10,6942480.90,36.28,0.00,430.00
510506.10,6942480.90,31.06,0.00,435.00
510506.10,6942480.90,30.99,0.00,435.00
510506.10,6942480.90,38.05,0.00,435.00
510506.10,6942480.90,38.00,0.00,435.00
510506.10,6942480.90,36.37,0.00,435.00
510506.10,6942480.90,36.32,0.00,435.00
510506.10,6942480.90,30.99,0.00,440.00
510506.10,6942480.90,30.92,0.00,440.00
510506.10,6942480.90,38.00,0.00,440.00
510506.10,6942480.90,37.95,0.00,440.00
510506.10,6942480.90,36.41,0.00,440.00
510506.10,6942480.90,36.37,0.00,440.00
510506.10,6942480.90,30.92,0.00,445.00
510506.10,6942480.90,30.85,0.00,445.00
510506.10,6942480.90,37.95,0.00,445.00
510506.10,6942480.90,37.90,0.00,445.00
510506.10,6942480.90,36.47,0.00,445.00
510506.10,6942480.90,36.41,0.00,445.00
510506.10,6942480.90,30.85,0.00,450.00
510506.10,6942480.90,30.78,0.00,450.00
510506.10,6942480.90,37.90,0.00,450.00
510506.10,6942480.90,37.84,0.00,450.00
510506.10,6942480.90,36.52,0.00,450.00
510506.10,6942480.90,36.47,0.00,450.00
510506.10,6942480.90,30.78,0.00,455.00
510506.10,6942480.90,30.70,0.00,455.00
510506.10,6942480.90,37.84,0.00,455.00
510506.10,6942480.90,37.78,0.00,455.00
510506.10,6942480.90,36.57,0.00,455.00
510506.10,6942480.90,36.52,0.00,455.00
510506.10,6942480.90,37.78,0.00,460.00
510506.10,6942480.90,37.73,0.00,460.00
510506.10,6942480.90,36.62,0.00,460.00
510506.10,6942480.90,36.57,0.00,460.00
510506.10,6942480.90,30.70,0.00,460.00
510506.10,6942480.90,30.62,0.00,460.00
510506.10,6942480.90,37.73,0.00,465.00
510506.10,6942480.90,37.67,0.00,465.00
510506.10,6942480.90,36.68,0.00,465.00
510506.10,6942480.90,36.62,0.00,465.00
510506.10,6942480.90,30.62,0.00,465.00
510506.10,6942480.90,30.53,0.00,465.00
510506.10,6942480.90,37.67,0.00,470.00
510506.10,6942480.90,37.60,0.00,470.00
510506.10,6942480.90,36.75,0.00,470.00
510506.10,6942480.90,36.68,0.00,470.00
510506.10,6942480.90,30.53,0.00,470.00
510506.10,6942480.90,30.45,0.00,470.00
510506.10,6942480.90,37.60,0.00,475.00
510506.10,6942480.90,37.51,0.00,475.00
510506.10,6942480.90,36.84,0.00,475.00
510506.10,6942480.90,36.75,0.00,475.00
510506.10,6942480.90,30.45,0.00,475.00
510506.10,6942480.90,30.36,0.00,475.00
510506.10,6942480.90,37.51,0.00,480.00
510506.10,6942480.90,37.41,0.00,480.00
510506.10,6942480.90,36.93,0.00,480.00
510506.10,6942480.90,36.84,0.00,480.00
510506.10,6942480.90,30.36,0.00,480.00
510506.10,6942480.90,30.26,0.00,480.00
510506.10,6942480.90,37.41,0.00,485.00
510506.10,6942480.90,36.93,0.00,485.00
510506.10,6942480.90,30.26,0.00,485.00
510506.10,6942480.90,30.16,0.00,485.00
510506.10,6942480.90,30.16,0.00,490.00
510506.10,6942480.90,30.05,0.00,490.00
510506.10,6942480.90,30.05,0.00,495.00
510506.10,6942480.90,29.94,0.00,495.00
510506.10,6942480.90,29.94,0.00,500.00
510506.10,6942480.90,29.82,0.00,500.00
510506.10,6942480.90,29.82,0.00,505.00
510506.10,6942480.90,29.69,0.00,505.00
510506.10,6942480.90,29.69,0.00,510.00
510506.10,6942480.90,29.56,0.00,510.00
510506.10,6942480.90,29.56,0.00,515.00
510506.10,6942480.90,29.42,0.00,515.00
510506.10,6942480.90,29.42,0.00,520.00
510506.10,6942480.90,29.27,0.00,520.00
510506.10,6942480.90,29.27,0.00,525.00
510506.10,6942480.90,29.12,0.00,525.00
510506.10,6942480.90,29.12,0.00,530.00
510506.10,6942480.90,28.95,0.00,530.00
510506.10,6942480.90,28.95,0.00,535.00
510506.10,6942480.90,28.79,0.00,535.00
510506.10,6942480.90,28.79,0.00,540.00
510506.10,6942480.90,28.62,0.00,540.00
510506.10,6942480.90,28.62,0.00,545.00
510506.10,6942480.90,28.44,0.00,545.00
510506.10,6942480.90,28.44,0.00,550.00
