Easting,Northing,Elevation,Chainage,Velocity
517070.0508,6936222.286,11.36359759,170.0673714,320.0
517069.8324,6936222.342,11.41373737,170.293077,320.0
517069.6608,6936222.387,11.7889899,170.4703357,320.0
517070.0508,6936222.286,11.93727517,170.0673714,320.0
517070.9263,6936222.058,12.10888685,169.1627577,320.0
517071.8018,6936221.83,12.0863274,168.2581441,320.0
517072.6773,6936221.603,11.92150283,167.3535304,320.0
517073.1979,6936221.467,11.7889899,166.815652,320.0
517072.6773,6936221.603,11.47509045,167.3535304,320.0
517072.5725,6936221.63,11.41373737,167.4618824,320.0
517071.8018,6936221.83,11.31044487,168.2581441,320.0
517070.9263,6936222.058,11.27779684,169.1627577,320.0
517060.5218,6936224.763,12.16424242,179.9132391,320.0
517060.7206,6936224.712,11.7889899,179.7078834,320.0
517060.4203,6936224.79,11.57127016,180.0181219,320.0
517060.4203,6936224.79,12.20723682,180.0181219,320.0
517070.0508,6936222.286,10.99823209,170.0673714,330.0
517069.619,6936222.398,11.03848485,170.5135825,330.0
517069.1753,6936222.513,11.12568815,170.9719851,330.0
517068.3964,6936222.716,11.41373737,171.7768061,330.0
517068.3497,6936222.728,11.7889899,171.8250468,330.0
517069.0258,6936222.552,12.16424242,171.1265288,330.0
517069.1753,6936222.513,12.20303859,170.9719851,330.0
517070.0508,6936222.286,12.35353446,170.0673714,330.0
517070.9263,6936222.058,12.41996798,169.1627577,330.0
517071.8018,6936221.83,12.39918314,168.2581441,330.0
517072.6773,6936221.603,12.32611075,167.3535304,330.0
517073.5528,6936221.375,12.23217607,166.4489167,330.0
517074.1623,6936221.216,12.16424242,165.8191856,330.0
517074.4283,6936221.147,12.09220442,165.544303,330.0
517074.9945,6936221.0,11.7889899,164.9593364,330.0
517074.521,6936221.123,11.41373737,165.4485767,330.0
517074.4283,6936221.147,11.39229437,165.544303,330.0
517073.5528,6936221.375,11.26122833,166.4489167,330.0
517072.6773,6936221.603,11.12224657,167.3535304,330.0
517072.1339,6936221.744,11.03848485,167.9150851,330.0
517071.8018,6936221.83,11.00682115,168.2581441,330.0
517070.9263,6936222.058,10.97367578,169.1627577,330.0
517071.8018,6936221.83,11.31044487,168.2581441,330.0
517072.5725,6936221.63,11.41373737,167.4618824,330.0
517072.6773,6936221.603,11.47509045,167.3535304,330.0
517073.1979,6936221.467,11.7889899,166.815652,330.0
517072.6773,6936221.603,11.92150283,167.3535304,330.0
517071.8018,6936221.83,12.0863274,168.2581441,330.0
517070.9263,6936222.058,12.10888685,169.1627577,330.0
517070.0508,6936222.286,11.93727517,170.0673714,330.0
517069.6608,6936222.387,11.7889899,170.4703357,330.0
517069.8324,6936222.342,11.41373737,170.293077,330.0
517070.0508,6936222.286,11.36359759,170.0673714,330.0
517070.9263,6936222.058,11.27779684,169.1627577,330.0
517061.2682,6936224.569,12.16424242,179.1420425,330.0
517061.2958,6936224.562,12.10639099,179.1135082,330.0
517061.4886,6936224.512,11.7889899,178.9143362,330.0
517061.2958,6936224.562,11.64020814,179.1135082,330.0
517061.0275,6936224.632,11.41373737,179.3908154,330.0
517060.4203,6936224.79,11.25202251,180.0181219,330.0
517060.4203,6936224.79,11.57127016,180.0181219,330.0
517060.7206,6936224.712,11.7889899,179.7078834,330.0
517060.5218,6936224.763,12.16424242,179.9132391,330.0
517060.4203,6936224.79,12.20723682,180.0181219,330.0
517060.4203,6936224.79,12.52337205,180.0181219,330.0
517070.0508,6936222.286,10.77827164,170.0673714,340.0
517069.1753,6936222.513,10.83561864,170.9719851,340.0
517068.2998,6936222.741,10.96437174,171.8765988,340.0
517068.011,6936222.816,11.03848485,172.1749915,340.0
517067.4243,6936222.969,11.40309694,172.7812124,340.0
517067.4064,6936222.973,11.41373737,172.7996991,340.0
517067.3977,6936222.975,11.7889899,172.8087702,340.0
517067.4243,6936222.969,11.80869494,172.7812124,340.0
517067.8508,6936222.858,12.16424242,172.3405849,340.0
517068.2998,6936222.741,12.33191661,171.8765988,340.0
517069.1753,6936222.513,12.53748825,170.9719851,340.0
517069.1887,6936222.51,12.53949495,170.958139,340.0
517070.0508,6936222.286,12.75188128,170.0673714,340.0
517070.9263,6936222.058,12.8320905,169.1627577,340.0
517071.8018,6936221.83,12.77264286,168.2581441,340.0
517072.6773,6936221.603,12.64196775,167.3535304,340.0
517073.2056,6936221.465,12.53949495,166.807687,340.0
517073.5528,6936221.375,12.50175403,166.4489167,340.0
517074.4283,6936221.147,12.40110395,165.544303,340.0
517075.3038,6936220.92,12.2244037,164.6396893,340.0
517075.5169,6936220.864,12.16424242,164.4195667,340.0
517075.9851,6936220.743,11.7889899,163.9357868,340.0
517075.5924,6936220.845,11.41373737,164.3415257,340.0
517075.3038,6936220.92,11.32847663,164.6396893,340.0
517074.4283,6936221.147,11.12425685,165.544303,340.0
517073.9124,6936221.281,11.03848485,166.0774087,340.0
517073.5528,6936221.375,10.99965361,166.4489167,340.0
517072.6773,6936221.603,10.90749877,167.3535304,340.0
517071.8018,6936221.83,10.81834675,168.2581441,340.0
517070.9263,6936222.058,10.77364778,169.1627577,340.0
517071.8018,6936221.83,11.00682115,168.2581441,340.0
517072.1339,6936221.744,11.03848485,167.9150851,340.0
517072.6773,6936221.603,11.12224657,167.3535304,340.0
517073.5528,6936221.375,11.26122833,166.4489167,340.0
517074.4283,6936221.147,11.39229437,165.544303,340.0
517074.521,6936221.123,11.41373737,165.4485767,340.0
517074.9945,6936221.0,11.7889899,164.9593364,340.0
517074.4283,6936221.147,12.09220442,165.544303,340.0
517074.1623,6936221.216,12.16424242,165.8191856,340.0
517073.5528,6936221.375,12.23217607,166.4489167,340.0
517072.6773,6936221.603,12.32611075,167.3535304,340.0
517071.8018,6936221.83,12.39918314,168.2581441,340.0
517070.9263,6936222.058,12.41996798,169.1627577,340.0
517070.0508,6936222.286,12.35353446,170.0673714,340.0
517069.1753,6936222.513,12.20303859,170.9719851,340.0
517069.0258,6936222.552,12.16424242,171.1265288,340.0
517068.3497,6936222.728,11.7889899,171.8250468,340.0
517068.3964,6936222.716,11.41373737,171.7768061,340.0
517069.1753,6936222.513,11.12568815,170.9719851,340.0
517069.619,6936222.398,11.03848485,170.5135825,340.0
517070.0508,6936222.286,10.99823209,170.0673714,340.0
517070.9263,6936222.058,10.97367578,169.1627577,340.0
517060.7145,6936224.713,12.91474747,179.7141813,340.0
517061.2958,6936224.562,12.56984626,179.1135082,340.0
517061.3482,6936224.548,12.53949495,179.059428,340.0
517062.1713,6936224.334,12.18810828,178.2088945,340.0
517062.2241,6936224.321,12.16424242,178.1543857,340.0
517062.4876,6936224.252,11.7889899,177.8821639,340.0
517062.1713,6936224.334,11.48156728,178.2088945,340.0
517062.0993,6936224.353,11.41373737,178.283378,340.0
517061.2958,6936224.562,11.20546469,179.1135082,340.0
517060.5272,6936224.762,11.03848485,179.9077332,340.0
517060.4203,6936224.79,11.02584511,180.0181219,340.0
517060.4203,6936224.79,11.25202251,180.0181219,340.0
517061.0275,6936224.632,11.41373737,179.3908154,340.0
517061.2958,6936224.562,11.64020814,179.1135082,340.0
517061.4886,6936224.512,11.7889899,178.9143362,340.0
517061.2958,6936224.562,12.10639099,179.1135082,340.0
517061.2682,6936224.569,12.16424242,179.1420425,340.0
517060.4203,6936224.79,12.52337205,180.0181219,340.0
517060.4203,6936224.79,13.02000123,180.0181219,340.0
517061.9885,6936224.382,12.91474747,178.3978328,350.0
517062.1713,6936224.334,12.80217172,178.2088945,350.0
517062.5933,6936224.225,12.53949495,177.7728679,350.0
