Easting,Northing,Elevation,Chainage,Velocity
510483.60,6942518.50,33.53,0.00,255.00
510483.60,6942518.50,33.52,0.00,255.00
510483.60,6942518.50,33.52,0.00,260.00
510483.60,6942518.50,33.09,0.00,260.00
510483.60,6942518.50,33.78,0.00,260.00
510483.60,6942518.50,33.53,0.00,260.00
510483.60,6942518.50,33.09,0.00,265.00
510483.60,6942518.50,32.93,0.00,265.00
510483.60,6942518.50,33.91,0.00,265.00
510483.60,6942518.50,33.78,0.00,265.00
510483.60,6942518.50,32.93,0.00,270.00
510483.60,6942518.50,32.82,0.00,270.00
510483.60,6942518.50,34.02,0.00,270.00
510483.60,6942518.50,33.91,0.00,270.00
510483.60,6942518.50,32.82,0.00,275.00
510483.60,6942518.50,32.72,0.00,275.00
510483.60,6942518.50,34.12,0.00,275.00
510483.60,6942518.50,34.02,0.00,275.00
510483.60,6942518.50,32.72,0.00,280.00
510483.60,6942518.50,32.63,0.00,280.00
510483.60,6942518.50,34.19,0.00,280.00
510483.60,6942518.50,34.12,0.00,280.00
510483.60,6942518.50,32.63,0.00,285.00
510483.60,6942518.50,32.55,0.00,285.00
510483.60,6942518.50,34.26,0.00,285.00
510483.60,6942518.50,34.19,0.00,285.00
510483.60,6942518.50,32.55,0.00,290.00
510483.60,6942518.50,32.48,0.00,290.00
510483.60,6942518.50,34.34,0.00,290.00
510483.60,6942518.50,34.26,0.00,290.00
510483.60,6942518.50,32.48,0.00,295.00
510483.60,6942518.50,32.40,0.00,295.00
510483.60,6942518.50,34.40,0.00,295.00
510483.60,6942518.50,34.34,0.00,295.00
510483.60,6942518.50,32.40,0.00,300.00
510483.60,6942518.50,32.34,0.00,300.00
510483.60,6942518.50,34.46,0.00,300.00
510483.60,6942518.50,34.40,0.00,300.00
510483.60,6942518.50,32.34,0.00,305.00
510483.60,6942518.50,32.27,0.00,305.00
510483.60,6942518.50,34.52,0.00,305.00
510483.60,6942518.50,34.46,0.00,305.00
510483.60,6942518.50,32.27,0.00,310.00
510483.60,6942518.50,32.21,0.00,310.00
510483.60,6942518.50,34.58,0.00,310.00
510483.60,6942518.50,34.52,0.00,310.00
510483.60,6942518.50,32.21,0.00,315.00
510483.60,6942518.50,32.15,0.00,315.00
510483.60,6942518.50,34.63,0.00,315.00
510483.60,6942518.50,34.58,0.00,315.00
510483.60,6942518.50,32.15,0.00,320.00
510483.60,6942518.50,32.09,0.00,320.00
