X,Y,Z,Vs
509515.515200,6944452.826000,32.124683,235
509515.585100,6944452.331000,32.143550,235
509515.655000,6944451.836000,32.163979,235
509515.724900,6944451.341000,32.185146,235
509515.794800,6944450.845000,32.211903,235
509516.004400,6944449.360000,32.324212,235
509516.074300,6944448.865000,32.374192,235
509516.144200,6944448.370000,32.472156,235
509516.183200,6944448.094000,32.526667,235
509516.214100,6944447.875000,32.576605,235
509516.284000,6944447.380000,32.684530,235
509516.353900,6944446.885000,32.850852,235
509516.423800,6944446.390000,33.019012,235
509516.424900,6944446.382000,33.023333,235
509516.454200,6944446.175000,33.520000,235
509516.482700,6944445.972000,34.016667,235
509516.467500,6944446.081000,34.513333,235
509516.461600,6944446.122000,35.010000,235
509514.536600,6944459.757000,34.016667,240
509514.501100,6944460.009000,34.016667,240
509514.515800,6944459.904000,33.520000,240
509514.532500,6944459.786000,33.023333,240
509514.536600,6944459.757000,33.001778,240
509514.606500,6944459.262000,32.810984,240
509514.676400,6944458.767000,32.564459,240
509514.688100,6944458.684000,32.526667,240
509514.746300,6944458.272000,32.378705,240
509514.816200,6944457.777000,32.223125,240
509514.886100,6944457.282000,32.055985,240
509514.903900,6944457.156000,32.030000,240
509514.956000,6944456.787000,31.982801,240
509515.025900,6944456.291000,31.936744,240
509515.095800,6944455.796000,31.890014,240
509515.165700,6944455.301000,31.844459,240
509515.235600,6944454.806000,31.826382,240
509515.305500,6944454.311000,31.823420,240
509515.375400,6944453.816000,31.820385,240
509515.445300,6944453.321000,31.817276,240
509515.515200,6944452.826000,31.823900,240
509515.585100,6944452.331000,31.840514,240
509515.655000,6944451.836000,31.857811,240
509515.724900,6944451.341000,31.875519,240
509515.794800,6944450.845000,31.897073,240
509515.864700,6944450.350000,31.925943,240
509515.934500,6944449.855000,31.954825,240
509516.004400,6944449.360000,31.983726,240
509516.074300,6944448.865000,32.020886,240
509516.083500,6944448.800000,32.030000,240
509516.144200,6944448.370000,32.118244,240
509516.214100,6944447.875000,32.219219,240
509516.284000,6944447.380000,32.319836,240
509516.353900,6944446.885000,32.430509,240
509516.384000,6944446.671000,32.526667,240
509516.423800,6944446.390000,32.659104,240
509516.493700,6944445.895000,32.933708,240
509516.516500,6944445.733000,33.023333,240
509516.559200,6944445.431000,33.520000,240
509516.563600,6944445.399000,33.599743,240
509516.584400,6944445.252000,34.016667,240
509516.593000,6944445.191000,34.513333,240
509516.582500,6944445.266000,35.010000,240
509514.396900,6944460.747000,34.016667,245
509514.342300,6944461.133000,34.016667,245
509514.349500,6944461.083000,33.520000,245
509514.371900,6944460.924000,33.023333,245
509514.396900,6944460.747000,32.906436,245
509514.466700,6944460.252000,32.631581,245
509514.489500,6944460.091000,32.526667,245
509514.536600,6944459.757000,32.363741,245
509514.606500,6944459.262000,32.151684,245
509514.652000,6944458.940000,32.030000,245
509514.676400,6944458.767000,31.991602,245
509514.746300,6944458.272000,31.902243,245
509514.816200,6944457.777000,31.822051,245
509514.886100,6944457.282000,31.727953,245
509514.956000,6944456.787000,31.674180,245
509515.025900,6944456.291000,31.633615,245
509515.095800,6944455.796000,31.593241,245
509515.165700,6944455.301000,31.553512,245
509515.235600,6944454.806000,31.539235,245
509515.305500,6944454.311000,31.540275,245
509515.375400,6944453.816000,31.541304,245
509515.445300,6944453.321000,31.542323,245
509515.515200,6944452.826000,31.553049,245
509515.585100,6944452.331000,31.573994,245
509515.655000,6944451.836000,31.594868,245
509515.724900,6944451.341000,31.615743,245
509515.794800,6944450.845000,31.640519,245
509515.864700,6944450.350000,31.672772,245
509515.934500,6944449.855000,31.705014,245
509516.004400,6944449.360000,31.737255,245
509516.074300,6944448.865000,31.777506,245
509516.144200,6944448.370000,31.848864,245
509516.214100,6944447.875000,31.920140,245
509516.284000,6944447.380000,31.990902,245
509516.319600,6944447.128000,32.030000,245
509516.353900,6944446.885000,32.085180,245
509516.423800,6944446.390000,32.308158,245
509516.491700,6944445.909000,32.526667,245
509516.493700,6944445.895000,32.534240,245
509516.563600,6944445.399000,32.801387,245
509516.633500,6944444.904000,33.004561,245
509516.637400,6944444.877000,33.023333,245
509516.653900,6944444.760000,33.520000,245
509516.673700,6944444.620000,34.016667,245
509516.661300,6944444.707000,34.513333,245
509516.633500,6944444.904000,34.739787,245
509516.617800,6944445.015000,35.010000,245
509514.187200,6944462.233000,34.016667,250
509514.166300,6944462.381000,34.016667,250
509514.168400,6944462.365000,33.520000,250
509514.178100,6944462.297000,33.023333,250
509514.187200,6944462.233000,32.971668,250
509514.257100,6944461.737000,32.706305,250
509514.291300,6944461.495000,32.526667,250
509514.327000,6944461.242000,32.396657,250
509514.396900,6944460.747000,32.188392,250
509514.440400,6944460.439000,32.030000,250
509514.466700,6944460.252000,31.974993,250
509514.536600,6944459.757000,31.858999,250
509514.606500,6944459.262000,31.744877,250
509514.676400,6944458.767000,31.651285,250
509514.746300,6944458.272000,31.569570,250
509514.777200,6944458.053000,31.533333,250
509514.816200,6944457.777000,31.503376,250
509514.886100,6944457.282000,31.449762,250
509514.956000,6944456.787000,31.418178,250
509515.165700,6944455.301000,31.344014,250
509515.235600,6944454.806000,31.336407,250
509515.445300,6944453.321000,31.344958,250
509515.515200,6944452.826000,31.354672,250
509515.724900,6944451.341000,31.405875,250
509515.794800,6944450.845000,31.425887,250
509516.004400,6944449.360000,31.502701,250
509516.073000,6944448.874000,31.533333,250
509516.074300,6944448.865000,31.534125,250
509516.144200,6944448.370000,31.607561,250
509516.214100,6944447.875000,31.681287,250
509516.284000,6944447.380000,31.754919,250
509516.353900,6944446.885000,31.833917,250
509516.423800,6944446.390000,31.984329,250
509516.445000,6944446.239000,32.030000,250
509516.493700,6944445.895000,32.185724,250
509516.563600,6944445.399000,32.410159,250
509516.598900,6944445.150000,32.526667,250
509516.633500,6944444.904000,32.644998,250
509516.703400,6944444.409000,32.977251,250
509516.712500,6944444.345000,33.023333,250
509516.733800,6944444.194000,33.520000,250
509516.752400,6944444.062000,34.016667,250
509516.735200,6944444.184000,34.513333,250
509516.736600,6944444.174000,35.010000,250
509513.978200,6944463.713000,34.016667,255
509513.978100,6944463.713000,33.520000,255
509513.978400,6944463.711000,33.023333,255
509514.047400,6944463.223000,32.794755,255
509514.101000,6944462.843000,32.526667,255
509514.117300,6944462.728000,32.464896,255
509514.187200,6944462.233000,32.223365,255
509514.233600,6944461.904000,32.030000,255
509514.257100,6944461.737000,31.974662,255
509514.327000,6944461.242000,31.847850,255
509514.396900,6944460.747000,31.734433,255
509514.466700,6944460.252000,31.609840,255
509514.514100,6944459.917000,31.533333,255
509514.536600,6944459.757000,31.510411,255
509514.606500,6944459.262000,31.439055,255
509514.676400,6944458.767000,31.386504,255
509514.746300,6944458.272000,31.336055,255
509514.816200,6944457.777000,31.285444,255
509514.886100,6944457.282000,31.235086,255
509514.956000,6944456.787000,31.206349,255
509515.165700,6944455.301000,31.140586,255
509515.235600,6944454.806000,31.135348,255
509515.445300,6944453.321000,31.150216,255
509515.515200,6944452.826000,31.161986,255
509515.724900,6944451.341000,31.219196,255
509515.794800,6944450.845000,31.241337,255
509516.004400,6944449.360000,31.325258,255
509516.074300,6944448.865000,31.358772,255
509516.284000,6944447.380000,31.523032,255
509516.296200,6944447.293000,31.533333,255
509516.353900,6944446.885000,31.600544,255
509516.423800,6944446.390000,31.750650,255
509516.493700,6944445.895000,31.901120,255
509516.553400,6944445.472000,32.030000,255
509516.563600,6944445.399000,32.062848,255
509516.633500,6944444.904000,32.291017,255
509516.686800,6944444.527000,32.526667,255
509516.703400,6944444.409000,32.604568,255
509516.773300,6944443.914000,32.956507,255
509516.786300,6944443.822000,33.023333,255
509516.809600,6944443.657000,33.520000,255
509516.828100,6944443.526000,34.016667,255
509516.807700,6944443.670000,34.513333,255
509516.808000,6944443.669000,35.010000,255
509514.047400,6944463.223000,34.016667,260
509513.767800,6944465.203000,34.016667,260
509513.760900,6944465.252000,34.016667,260
509513.765900,6944465.216000,33.520000,260
509513.767800,6944465.203000,33.374702,260
509513.774600,6944465.155000,33.023333,260
509513.837700,6944464.708000,32.826066,260
509513.898000,6944464.281000,32.526667,260
509513.907600,6944464.213000,32.491207,260
509513.977500,6944463.718000,32.261914,260
509514.033600,6944463.320000,32.030000,260
509514.047400,6944463.223000,31.998026,260
509514.117300,6944462.728000,31.866134,260
509514.187200,6944462.233000,31.739572,260
509514.257100,6944461.737000,31.592697,260
509514.288100,6944461.517000,31.533333,260
509514.327000,6944461.242000,31.487114,260
509514.466700,6944460.252000,31.349147,260
509514.536600,6944459.757000,31.280044,260
509514.606500,6944459.262000,31.211146,260
509514.676400,6944458.767000,31.161790,260
509514.746300,6944458.272000,31.114661,260
509514.816200,6944457.777000,31.067512,260
509514.861800,6944457.454000,31.036667,260
509514.886100,6944457.282000,31.020917,260
509514.956000,6944456.787000,30.995470,260
509515.025900,6944456.291000,30.976249,260
509515.095800,6944455.796000,30.956549,260
509515.165700,6944455.301000,30.937158,260
509515.235600,6944454.806000,30.934289,260
509515.305500,6944454.311000,30.941618,260
509515.375400,6944453.816000,30.949338,260
509515.445300,6944453.321000,30.956780,260
509515.515200,6944452.826000,30.970791,260
509515.585100,6944452.331000,30.991568,260
509515.655000,6944451.836000,31.012055,260
509515.724900,6944451.341000,31.032591,260
509515.736700,6944451.257000,31.036667,260
509515.794800,6944450.845000,31.056786,260
509516.004400,6944449.360000,31.147815,260
509516.074300,6944448.865000,31.183642,260
509516.284000,6944447.380000,31.354185,260
509516.353900,6944446.885000,31.414529,260
509516.423800,6944446.390000,31.521704,260
509516.431400,6944446.336000,31.533333,260
509516.493700,6944445.895000,31.667607,260
509516.563600,6944445.399000,31.819004,260
509516.633500,6944444.904000,31.970501,260
509516.653700,6944444.762000,32.030000,260
509516.703400,6944444.409000,32.250971,260
509516.763400,6944443.984000,32.526667,260
509516.773300,6944443.914000,32.576038,260
509516.843200,6944443.419000,32.933600,260
509516.860400,6944443.297000,33.023333,260
509516.886900,6944443.110000,33.520000,260
509516.905000,6944442.982000,34.016667,260
509516.881300,6944443.149000,34.513333,260
509516.879900,6944443.159000,35.010000,260
509513.516200,6944466.985000,34.016667,265
509513.532900,6944466.867000,33.520000,265
509513.551200,6944466.737000,33.023333,265
509513.558100,6944466.688000,32.989611,265
509513.628000,6944466.193000,32.819401,265
509513.697300,6944465.702000,32.526667,265
509513.697900,6944465.698000,32.524803,265
509513.767800,6944465.203000,32.313813,265
509513.837700,6944464.708000,32.035031,265
509513.839000,6944464.699000,32.030000,265
509513.907600,6944464.213000,31.893785,265
509513.977500,6944463.718000,31.765167,265
509514.047400,6944463.223000,31.612929,265
509514.088700,6944462.930000,31.533333,265
509514.117300,6944462.728000,31.499169,265
509514.187200,6944462.233000,31.415557,265
509514.257100,6944461.737000,31.332000,265
509514.327000,6944461.242000,31.249055,265
509514.466700,6944460.252000,31.116141,265
509514.536600,6944459.757000,31.049678,265
509514.550200,6944459.661000,31.036667,265
509514.606500,6944459.262000,30.983227,265
509514.676400,6944458.767000,30.938750,265
509514.746300,6944458.272000,30.897818,265
509514.816200,6944457.777000,30.856477,265
509514.886100,6944457.282000,30.812951,265
509514.956000,6944456.787000,30.788409,265
509515.025900,6944456.291000,30.770118,265
509515.095800,6944455.796000,30.751012,265
509515.165700,6944455.301000,30.733730,265
509515.235600,6944454.806000,30.733230,265
509515.305500,6944454.311000,30.743223,265
509515.375400,6944453.816000,30.754558,265
509515.445300,6944453.321000,30.765171,265
509515.515200,6944452.826000,30.782374,265
509515.585100,6944452.331000,30.805813,265
509515.655000,6944451.836000,30.827944,265
509515.724900,6944451.341000,30.849243,265
509515.794800,6944450.845000,30.873371,265
509515.864700,6944450.350000,30.905322,265
509515.934500,6944449.855000,30.939406,265
509516.004400,6944449.360000,30.971704,265
509516.074300,6944448.865000,31.008856,265
509516.107500,6944448.630000,31.036667,265
509516.144200,6944448.370000,31.067454,265
509516.284000,6944447.380000,31.185338,265
509516.353900,6944446.885000,31.247670,265
509516.423800,6944446.390000,31.355627,265
509516.493700,6944445.895000,31.463191,265
509516.539300,6944445.571000,31.533333,265
509516.563600,6944445.399000,31.585967,265
509516.633500,6944444.904000,31.738877,265
509516.703400,6944444.409000,31.945762,265
509516.731100,6944444.213000,32.030000,265
509516.773300,6944443.914000,32.223602,265
509516.839300,6944443.447000,32.526667,265
509516.843200,6944443.419000,32.546404,265
509516.913100,6944442.924000,32.908627,265
509516.936600,6944442.758000,33.023333,265
509516.968900,6944442.529000,33.520000,265
509516.983000,6944442.429000,33.842964,265
509516.991200,6944442.371000,34.016667,265
509517.011900,6944442.224000,34.513333,265
509516.983000,6944442.429000,34.742764,265
509516.949900,6944442.663000,35.010000,265
509513.488200,6944467.183000,34.016667,270
509513.418300,6944467.679000,33.520000,270
509513.270300,6944468.727000,33.520000,270
509513.278500,6944468.669000,33.364648,270
509513.310600,6944468.442000,33.023333,270
509513.348400,6944468.174000,32.941127,270
509513.418300,6944467.679000,32.775527,270
509513.481100,6944467.234000,32.526667,270
509513.488200,6944467.183000,32.507327,270
509513.558100,6944466.688000,32.304478,270
509513.628000,6944466.193000,32.078216,270
509513.642800,6944466.089000,32.030000,270
509513.697900,6944465.698000,31.930441,270
509513.767800,6944465.203000,31.812088,270
509513.837700,6944464.708000,31.659646,270
509513.899600,6944464.269000,31.533333,270
509513.907600,6944464.213000,31.523051,270
509513.977500,6944463.718000,31.432897,270
509514.047400,6944463.223000,31.343524,270
509514.117300,6944462.728000,31.260207,270
509514.187200,6944462.233000,31.176900,270
509514.257100,6944461.737000,31.093618,270
509514.305200,6944461.396000,31.036667,270
509514.327000,6944461.242000,31.010991,270
509514.396900,6944460.747000,30.949211,270
509514.466700,6944460.252000,30.889690,270
509514.536600,6944459.757000,30.826850,270
509514.606500,6944459.262000,30.755275,270
509514.676400,6944458.767000,30.717813,270
509514.746300,6944458.272000,30.683450,270
509514.816200,6944457.777000,30.646580,270
509514.886100,6944457.282000,30.604986,270
509514.956000,6944456.787000,30.581348,270
509515.025900,6944456.291000,30.563986,270
509515.095800,6944455.796000,30.545475,270
509515.120900,6944455.619000,30.540000,270
509515.165700,6944455.301000,30.533546,270
509515.235600,6944454.806000,30.534741,270
509515.278600,6944454.502000,30.540000,270
509515.305500,6944454.311000,30.544828,270
509515.375400,6944453.816000,30.559777,270
509515.445300,6944453.321000,30.573562,270
509515.515200,6944452.826000,30.593956,270
509515.585100,6944452.331000,30.620058,270
509515.655000,6944451.836000,30.643832,270
509515.724900,6944451.341000,30.665895,270
509515.794800,6944450.845000,30.690095,270
509515.864700,6944450.350000,30.723658,270
509515.934500,6944449.855000,30.762766,270
509516.004400,6944449.360000,30.797823,270
509516.074300,6944448.865000,30.835871,270
509516.144200,6944448.370000,30.895572,270
509516.214100,6944447.875000,30.957061,270
509516.284000,6944447.380000,31.016606,270
509516.305800,6944447.226000,31.036667,270
509516.353900,6944446.885000,31.080811,270
509516.423800,6944446.390000,31.189550,270
509516.493700,6944445.895000,31.298146,270
509516.563600,6944445.399000,31.406441,270
509516.633500,6944444.904000,31.514987,270
509516.642200,6944444.843000,31.533333,270
509516.703400,6944444.409000,31.715626,270
509516.773300,6944443.914000,31.927823,270
509516.806900,6944443.676000,32.030000,270
509516.843200,6944443.419000,32.196440,270
509516.913100,6944442.924000,32.517388,270
509516.915300,6944442.908000,32.526667,270
509516.983000,6944442.429000,32.852252,270
509517.020500,6944442.163000,33.023333,270
509517.052900,6944441.934000,33.462924,270
509517.057100,6944441.904000,33.520000,270
509517.082100,6944441.727000,34.016667,270
509517.081600,6944441.730000,34.513333,270
509517.085700,6944441.701000,35.010000,270
509512.975100,6944470.818000,33.520000,275
509512.994900,6944470.678000,33.023333,275
509512.999000,6944470.649000,33.006937,275
509513.068800,6944470.154000,32.947326,275
509513.138700,6944469.659000,32.833426,275
509513.208600,6944469.164000,32.614268,275
509513.233000,6944468.992000,32.526667,275
509513.278500,6944468.669000,32.421234,275
509513.348400,6944468.174000,32.263891,275
509513.418300,6944467.679000,32.095927,275
509513.440900,6944467.519000,32.030000,275
509513.488200,6944467.183000,31.949335,275
509513.558100,6944466.688000,31.831174,275
509513.628000,6944466.193000,31.698300,275
509513.697900,6944465.698000,31.568787,275
509513.716500,6944465.567000,31.533333,275
509513.767800,6944465.203000,31.470227,275
509513.837700,6944464.708000,31.378354,275
509513.907600,6944464.213000,31.286724,275
509513.977500,6944463.718000,31.194781,275
509514.047400,6944463.223000,31.104261,275
509514.104300,6944462.820000,31.036667,275
509514.117300,6944462.728000,31.021288,275
509514.187200,6944462.233000,30.941464,275
509514.257100,6944461.737000,30.863617,275
509514.327000,6944461.242000,30.772892,275
509514.396900,6944460.747000,30.719318,275
509514.466700,6944460.252000,30.666633,275
509514.536600,6944459.757000,30.604473,275
509514.595300,6944459.342000,30.540000,275
509514.606500,6944459.262000,30.532191,275
509514.676400,6944458.767000,30.512406,275
509514.746300,6944458.272000,30.492973,275
509514.816200,6944457.777000,30.470128,275
509514.886100,6944457.282000,30.443433,275
509514.956000,6944456.787000,30.428739,275
509515.025900,6944456.291000,30.418283,275
509515.095800,6944455.796000,30.407364,275
509515.165700,6944455.301000,30.398150,275
509515.235600,6944454.806000,30.399679,275
509515.305500,6944454.311000,30.408106,275
509515.375400,6944453.816000,30.417971,275
509515.445300,6944453.321000,30.427554,275
509515.515200,6944452.826000,30.442337,275
509515.585100,6944452.331000,30.461959,275
509515.655000,6944451.836000,30.480256,275
509515.724900,6944451.341000,30.497228,275
509515.794800,6944450.845000,30.515497,275
509515.860700,6944450.379000,30.540000,275
509515.864700,6944450.350000,30.541994,275
509515.934500,6944449.855000,30.586125,275
509516.004400,6944449.360000,30.623943,275
509516.074300,6944448.865000,30.662886,275
509516.144200,6944448.370000,30.723940,275
509516.214100,6944447.875000,30.789502,275
509516.284000,6944447.380000,30.848731,275
509516.353900,6944446.885000,30.915504,275
509516.423800,6944446.390000,31.023539,275
509516.432200,6944446.330000,31.036667,275
509516.493700,6944445.895000,31.133101,275
509516.563600,6944445.399000,31.242526,275
509516.633500,6944444.904000,31.352044,275
509516.703400,6944444.409000,31.499545,275
509516.719100,6944444.298000,31.533333,275
509516.773300,6944443.914000,31.697733,275
509516.843200,6944443.419000,31.910280,275
509516.882800,6944443.138000,32.030000,275
509516.913100,6944442.924000,32.168845,275
509516.983000,6944442.429000,32.458901,275
509517.000100,6944442.308000,32.526667,275
509517.052900,6944441.934000,32.769556,275
509517.115200,6944441.492000,33.023333,275
509517.122800,6944441.439000,33.135934,275
509517.146400,6944441.271000,33.520000,275
509517.174800,6944441.070000,34.016667,275
509517.157500,6944441.193000,34.513333,275
509517.157400,6944441.193000,35.010000,275
509512.525200,6944474.005000,33.520000,280
509512.509700,6944474.115000,33.221712,280
509512.485000,6944474.289000,33.023333,280
509512.509700,6944474.115000,33.009552,280
509512.579600,6944473.620000,32.996422,280
509512.649500,6944473.125000,32.964122,280
509512.719400,6944472.629000,32.908563,280
509512.789300,6944472.134000,32.818670,280
509512.859200,6944471.639000,32.686846,280
509512.918100,6944471.222000,32.526667,280
509512.929100,6944471.144000,32.510157,280
509512.999000,6944470.649000,32.388792,280
509513.068800,6944470.154000,32.279235,280
509513.138700,6944469.659000,32.172831,280
509513.197400,6944469.243000,32.030000,280
509513.208600,6944469.164000,32.013601,280
509513.278500,6944468.669000,31.915853,280
509513.348400,6944468.174000,31.825557,280
509513.418300,6944467.679000,31.721629,280
509513.488200,6944467.183000,31.604055,280
509513.526300,6944466.914000,31.533333,280
509513.558100,6944466.688000,31.494697,280
509513.628000,6944466.193000,31.410325,280
509513.697900,6944465.698000,31.325403,280
509513.767800,6944465.203000,31.237648,280
509513.837700,6944464.708000,31.144016,280
509513.907600,6944464.213000,31.050397,280
509513.917900,6944464.140000,31.036667,280
509513.977500,6944463.718000,30.958737,280
509514.047400,6944463.223000,30.873157,280
509514.117300,6944462.728000,30.782994,280
509514.187200,6944462.233000,30.710617,280
509514.257100,6944461.737000,30.636247,280
509514.323500,6944461.267000,30.540000,280
509514.327000,6944461.242000,30.536883,280
509514.396900,6944460.747000,30.508242,280
509514.466700,6944460.252000,30.477004,280
509514.536600,6944459.757000,30.437469,280
509514.606500,6944459.262000,30.391774,280
509514.676400,6944458.767000,30.371038,280
509514.746300,6944458.272000,30.350823,280
509514.816200,6944457.777000,30.328176,280
509514.886100,6944457.282000,30.302974,280
509514.956000,6944456.787000,30.289717,280
509515.025900,6944456.291000,30.280538,280
509515.095800,6944455.796000,30.271099,280
509515.165700,6944455.301000,30.262754,280
509515.235600,6944454.806000,30.264617,280
509515.305500,6944454.311000,30.272923,280
509515.375400,6944453.816000,30.282153,280
509515.445300,6944453.321000,30.291230,280
509515.515200,6944452.826000,30.305484,280
509515.585100,6944452.331000,30.324807,280
509515.655000,6944451.836000,30.343240,280
509515.724900,6944451.341000,30.360730,280
509515.794800,6944450.845000,30.380158,280
509515.864700,6944450.350000,30.406993,280
509515.934500,6944449.855000,30.439705,280
509516.004400,6944449.360000,30.469693,280
509516.074300,6944448.865000,30.500910,280
509516.130400,6944448.468000,30.540000,280
509516.144200,6944448.370000,30.552308,280
509516.214100,6944447.875000,30.621943,280
509516.284000,6944447.380000,30.680855,280
509516.353900,6944446.885000,30.750757,280
509516.423800,6944446.390000,30.858291,280
509516.493700,6944445.895000,30.969165,280
509516.537000,6944445.588000,31.036667,280
509516.563600,6944445.399000,31.078611,280
509516.633500,6944444.904000,31.189101,280
509516.703400,6944444.409000,31.337019,280
509516.773300,6944443.914000,31.487171,280
509516.794800,6944443.762000,31.533333,280
509516.843200,6944443.419000,31.680790,280
509516.913100,6944442.924000,31.893158,280
509516.962600,6944442.573000,32.030000,280
509516.983000,6944442.429000,32.115166,280
509517.052900,6944441.934000,32.398181,280
509517.085400,6944441.703000,32.526667,280
509517.122800,6944441.439000,32.689513,280
509517.192700,6944440.944000,32.985277,280
509517.202600,6944440.873000,33.023333,280
509517.246800,6944440.560000,33.520000,280
509517.262600,6944440.449000,33.724179,280
509517.290200,6944440.253000,34.016667,280
509517.292100,6944440.240000,34.513333,280
509517.294100,6944440.225000,35.010000,280
509512.300000,6944475.600000,33.520000,285
509512.300000,6944475.600000,32.441497,285
509512.369900,6944475.105000,32.390462,285
509512.439800,6944474.610000,32.348342,285
509512.509700,6944474.115000,32.318508,285
509512.579600,6944473.620000,32.296777,285
509512.649500,6944473.125000,32.244891,285
509512.719400,6944472.629000,32.184657,285
509512.789300,6944472.134000,32.116255,285
509512.859200,6944471.639000,32.031514,285
509512.860200,6944471.632000,32.030000,285
509512.929100,6944471.144000,31.974288,285
509512.999000,6944470.649000,31.908326,285
509513.068800,6944470.154000,31.848226,285
509513.138700,6944469.659000,31.783186,285
509513.208600,6944469.164000,31.686947,285
509513.278500,6944468.669000,31.584007,285
509513.313200,6944468.423000,31.533333,285
509513.348400,6944468.174000,31.499585,285
509513.418300,6944467.679000,31.432681,285
509513.488200,6944467.183000,31.356381,285
509513.558100,6944466.688000,31.269393,285
509513.628000,6944466.193000,31.182249,285
509513.697900,6944465.698000,31.094874,285
509513.743300,6944465.376000,31.036667,285
509513.767800,6944465.203000,31.005146,285
509513.837700,6944464.708000,30.915001,285
509513.907600,6944464.213000,30.822506,285
509513.977500,6944463.718000,30.726791,285
509514.047400,6944463.223000,30.645266,285
509514.117300,6944462.728000,30.544701,285
509514.122200,6944462.693000,30.540000,285
509514.187200,6944462.233000,30.501943,285
509514.257100,6944461.737000,30.455239,285
509514.327000,6944461.242000,30.394379,285
509514.396900,6944460.747000,30.363884,285
509514.466700,6944460.252000,30.331278,285
509514.536600,6944459.757000,30.293075,285
509514.606500,6944459.262000,30.251357,285
509514.676400,6944458.767000,30.229669,285
509514.746300,6944458.272000,30.208673,285
509514.816200,6944457.777000,30.186225,285
509514.886100,6944457.282000,30.162516,285
509514.956000,6944456.787000,30.150695,285
509515.025900,6944456.291000,30.142792,285
509515.095800,6944455.796000,30.134834,285
509515.165700,6944455.301000,30.127358,285
509515.235600,6944454.806000,30.129554,285
509515.305500,6944454.311000,30.137739,285
509515.375400,6944453.816000,30.146334,285
509515.445300,6944453.321000,30.154906,285
509515.515200,6944452.826000,30.168631,285
509515.585100,6944452.331000,30.187655,285
509515.655000,6944451.836000,30.206224,285
509515.724900,6944451.341000,30.224231,285
509515.794800,6944450.845000,30.244818,285
509515.864700,6944450.350000,30.272510,285
509515.934500,6944449.855000,30.303966,285
509516.004400,6944449.360000,30.333764,285
509516.074300,6944448.865000,30.365941,285
509516.144200,6944448.370000,30.415849,285
509516.214100,6944447.875000,30.471297,285
509516.284000,6944447.380000,30.518647,285
509516.309600,6944447.199000,30.540000,285
509516.353900,6944446.885000,30.586009,285
509516.423800,6944446.390000,30.693042,285
509516.493700,6944445.895000,30.806790,285
509516.563600,6944445.399000,30.916654,285
