X,Y,Z,Vs
509495.200000,6944425.200000,21.815431,590
509495.200000,6944425.200000,21.426848,595
509495.200000,6944425.200000,21.039449,600
509495.200000,6944425.200000,20.670716,605
509495.200000,6944425.200000,20.309227,610
509495.200000,6944425.200000,19.953954,615
509495.200000,6944425.200000,19.609988,620
509495.200000,6944425.200000,19.272024,625
509495.200000,6944425.200000,18.937689,630
509495.200000,6944425.200000,18.606834,635
509495.200000,6944425.200000,18.279419,640
509495.200000,6944425.200000,17.954200,645
509495.200000,6944425.200000,17.632334,650
509495.200000,6944425.200000,17.317206,655
509495.200000,6944425.200000,17.006784,660
509495.200000,6944425.200000,16.704581,665
509495.200000,6944425.200000,16.411288,670
509495.200000,6944425.200000,16.136315,675
509495.200000,6944425.200000,15.867010,680
509495.200000,6944425.200000,15.603276,685
509495.200000,6944425.200000,15.367349,690
509495.200000,6944425.200000,15.149320,695
509495.200000,6944425.200000,14.932569,700
509495.200000,6944425.200000,14.718596,705
509495.200000,6944425.200000,14.504623,710
509495.200000,6944425.200000,14.340327,715
509495.200000,6944425.200000,14.177127,720
509495.200000,6944425.200000,14.013927,725
509495.200000,6944425.200000,13.854999,730
509495.200000,6944425.200000,13.696470,735
509495.200000,6944425.200000,13.537940,740
509495.200000,6944425.200000,13.404836,745
509495.200000,6944425.200000,13.279731,750
509495.200000,6944425.200000,13.154627,755
509495.200000,6944425.200000,13.029522,760
509495.200000,6944425.200000,12.910447,765
509495.200000,6944425.200000,12.793235,770
509495.200000,6944425.200000,12.676024,775
509495.200000,6944425.200000,12.558812,780
509495.200000,6944425.200000,12.450829,785
509495.200000,6944425.200000,12.352139,790
509495.200000,6944425.200000,12.253450,795
509495.200000,6944425.200000,12.154761,800
509495.200000,6944425.200000,12.056071,805
509495.200000,6944425.200000,11.961135,810
509495.200000,6944425.200000,11.871137,815
509495.200000,6944425.200000,11.781139,820
509495.200000,6944425.200000,11.691141,825
509495.200000,6944425.200000,11.601143,830
509495.200000,6944425.200000,11.511145,835
509495.200000,6944425.200000,11.429135,840
509495.200000,6944425.200000,11.348254,845
509495.200000,6944425.200000,11.267374,850
509495.200000,6944425.200000,11.186493,855
509495.200000,6944425.200000,11.105612,860
509495.200000,6944425.200000,11.024731,865
509495.200000,6944425.200000,10.949334,870
509495.200000,6944425.200000,10.876353,875
509495.200000,6944425.200000,10.803372,880
509495.200000,6944425.200000,10.730390,885
509495.200000,6944425.200000,10.657409,890
509495.200000,6944425.200000,10.584428,895
509495.200000,6944425.200000,10.511446,900
509495.200000,6944425.200000,10.441647,905
509495.200000,6944425.200000,10.372439,910
509495.200000,6944425.200000,10.303232,915
509495.200000,6944425.200000,10.234024,920
509495.200000,6944425.200000,10.164816,925
509495.200000,6944425.200000,10.095609,930
509495.200000,6944425.200000,10.026401,935
509495.200000,6944425.200000,9.961002,940
509495.200000,6944425.200000,9.897951,945
509495.200000,6944425.200000,9.834900,950
509495.200000,6944425.200000,9.771849,955
509495.200000,6944425.200000,9.708798,960
509495.200000,6944425.200000,9.645747,965
509495.200000,6944425.200000,9.582696,970
509495.200000,6944425.200000,9.519645,975
509495.200000,6944425.200000,9.448279,980
509495.200000,6944425.200000,9.373148,985
509495.200000,6944425.200000,9.298017,990
509495.200000,6944425.200000,9.222886,995
509495.200000,6944425.200000,9.147755,1000
509495.200000,6944425.200000,9.072624,1005
509495.200000,6944425.200000,8.988786,1010
509495.200000,6944425.200000,8.652642,1015
509495.200000,6944425.200000,7.927446,1020
509495.200000,6944425.200000,5.000000,1025
509495.209600,6944425.207000,14.500000,710
509495.212100,6944425.209000,17.000000,660
509495.226300,6944425.219000,7.500000,1020
509495.234100,6944425.224000,14.000000,725
509495.238100,6944425.227000,11.500000,835
509495.243300,6944425.231000,7.000000,1020
509495.243800,6944425.231000,10.500000,905
509495.248000,6944425.234000,30.000000,260
509495.254100,6944425.239000,6.500000,1020
509495.261500,6944425.244000,6.000000,1020
509495.266900,6944425.248000,5.500000,1020
509495.271000,6944425.251000,5.000000,1020
509495.280800,6944425.258000,9.500000,975
509495.284800,6944425.261000,13.000000,760
509495.288500,6944425.263000,28.000000,360
509495.289600,6944425.264000,11.000000,865
509495.293300,6944425.267000,13.500000,740
509495.298600,6944425.271000,21.000000,605
509495.300900,6944425.272000,29.000000,295
509495.302600,6944425.273000,10.000000,935
509495.316900,6944425.284000,28.500000,325
509495.322500,6944425.288000,8.000000,1015
509495.346200,6944425.305000,7.500000,1015
509495.359100,6944425.314000,7.000000,1015
509495.367300,6944425.320000,6.500000,1015
509495.372900,6944425.324000,6.000000,1015
509495.373000,6944425.324000,12.500000,780
509495.377000,6944425.327000,5.500000,1015
509495.380100,6944425.329000,5.000000,1015
509495.383800,6944425.332000,12.000000,805
509495.386600,6944425.334000,29.500000,270
509495.389800,6944425.336000,15.500000,685
509495.416200,6944425.355000,18.500000,635
509495.444800,6944425.375000,19.500000,620
509495.445400,6944425.376000,17.500000,655
509495.447700,6944425.377000,16.000000,675
509495.449700,6944425.379000,8.000000,1010
509495.465600,6944425.390000,31.500000,280
509495.466000,6944425.390000,7.500000,1010
509495.474900,6944425.397000,7.000000,1010
509495.480500,6944425.401000,6.500000,1010
509495.484300,6944425.404000,6.000000,1010
509495.485400,6944425.404000,22.500000,580
509495.487100,6944425.406000,5.500000,1010
509495.489200,6944425.407000,5.000000,1010
509495.503400,6944425.417000,15.000000,695
509495.522900,6944425.431000,10.500000,895
509495.540100,6944425.443000,9.500000,970
509495.545400,6944425.447000,11.500000,830
509495.559600,6944425.457000,16.500000,665
509495.564700,6944425.461000,30.500000,255
509495.571700,6944425.466000,10.000000,930
509495.577000,6944425.470000,8.000000,1005
509495.582500,6944425.474000,11.000000,860
509495.585900,6944425.476000,7.500000,1005
509495.590700,6944425.480000,7.000000,1005
509495.593700,6944425.482000,6.500000,1005
509495.595700,6944425.483000,6.000000,1005
509495.597200,6944425.484000,5.500000,1005
509495.598300,6944425.485000,5.000000,1005
509495.606600,6944425.491000,32.027847,305
509495.606600,6944425.491000,28.956421,305
509495.606600,6944425.491000,28.168632,355
509495.606600,6944425.491000,27.483763,405
509495.606600,6944425.491000,26.733166,455
509495.606600,6944425.491000,25.818080,505
509495.606600,6944425.491000,24.297475,555
509495.606600,6944425.491000,20.879450,605
509495.606600,6944425.491000,17.413380,655
509495.606600,6944425.491000,14.736362,705
509495.606600,6944425.491000,13.141383,755
509495.606600,6944425.491000,12.031202,805
509495.606600,6944425.491000,11.156754,855
509495.606600,6944425.491000,10.409368,905
509495.606600,6944425.491000,9.737732,955
509495.606600,6944425.491000,9.081179,1005
509495.606600,6944425.491000,30.184129,260
509495.606600,6944425.491000,30.685108,260
509495.606600,6944425.491000,29.879761,265
509495.606600,6944425.491000,30.879527,265
509495.606600,6944425.491000,29.609555,270
509495.606600,6944425.491000,31.075761,270
509495.606600,6944425.491000,29.441475,275
509495.606600,6944425.491000,31.274952,275
509495.606600,6944425.491000,29.343039,280
509495.606600,6944425.491000,31.474143,280
509495.606600,6944425.491000,29.244602,285
509495.606600,6944425.491000,31.618964,285
509495.606600,6944425.491000,31.755674,290
509495.606600,6944425.491000,29.146166,290
509495.606600,6944425.491000,29.047729,295
509495.606600,6944425.491000,31.892385,295
509495.606600,6944425.491000,28.871821,305
509495.606600,6944425.491000,32.158693,305
509495.606600,6944425.491000,28.787222,310
509495.606600,6944425.491000,32.289539,310
509495.606600,6944425.491000,28.702622,315
509495.606600,6944425.491000,32.420384,315
509495.606600,6944425.491000,28.618023,320
509495.606600,6944425.491000,32.575390,320
509495.606600,6944425.491000,28.533423,325
509495.606600,6944425.491000,32.767941,325
509495.606600,6944425.491000,28.456470,330
509495.606600,6944425.491000,32.960493,330
509495.606600,6944425.491000,28.384511,335
509495.606600,6944425.491000,33.177510,335
509495.606600,6944425.491000,28.312551,340
509495.606600,6944425.491000,33.400844,340
509495.606600,6944425.491000,28.240592,345
509495.606600,6944425.491000,33.821570,345
509495.606600,6944425.491000,35.500000,350
509495.606600,6944425.491000,28.096673,355
509495.606600,6944425.491000,28.024714,360
509495.606600,6944425.491000,27.410660,405
509495.606600,6944425.491000,27.337558,410
509495.606600,6944425.491000,27.264456,415
509495.606600,6944425.491000,27.191354,420
509495.606600,6944425.491000,27.118251,425
509495.606600,6944425.491000,27.045149,430
509495.606600,6944425.491000,26.495962,465
509495.606600,6944425.491000,26.404979,470
509495.606600,6944425.491000,26.313996,475
509495.606600,6944425.491000,26.223013,480
509495.606600,6944425.491000,26.132030,485
509495.606600,6944425.491000,26.041047,490
509495.606600,6944425.491000,25.461559,515
509495.606600,6944425.491000,25.329866,520
509495.606600,6944425.491000,25.198173,525
509495.606600,6944425.491000,25.066479,530
509495.606600,6944425.491000,24.508622,545
509495.606600,6944425.491000,24.085677,555
509495.606600,6944425.491000,23.818937,560
509495.606600,6944425.491000,23.514874,565
509495.606600,6944425.491000,23.190456,570
509495.606600,6944425.491000,22.842005,575
509495.606600,6944425.491000,22.459666,580
509495.606600,6944425.491000,22.064443,585
509495.606600,6944425.491000,21.664579,590
509495.606600,6944425.491000,21.268182,595
509495.606600,6944425.491000,20.500613,605
509495.606600,6944425.491000,20.138040,610
509495.606600,6944425.491000,19.780070,615
509495.606600,6944425.491000,19.427575,620
509495.606600,6944425.491000,19.085008,625
509495.606600,6944425.491000,18.743825,630
509495.606600,6944425.491000,18.404910,635
509495.606600,6944425.491000,18.070548,640
509495.606600,6944425.491000,17.740291,645
509495.606600,6944425.491000,17.092549,655
509495.606600,6944425.491000,16.780793,660
509495.606600,6944425.491000,16.474991,665
509495.606600,6944425.491000,16.192603,670
509495.606600,6944425.491000,15.915010,675
509495.606600,6944425.491000,15.647701,680
509495.606600,6944425.491000,15.398972,685
509495.606600,6944425.491000,15.173186,690
509495.606600,6944425.491000,14.950187,695
509495.606600,6944425.491000,14.522537,705
509495.606600,6944425.491000,14.349022,710
509495.606600,6944425.491000,14.180256,715
509495.606600,6944425.491000,14.011490,720
509495.606600,6944425.491000,13.851061,725
509495.606600,6944425.491000,13.691240,730
509495.606600,6944425.491000,13.531420,735
509495.606600,6944425.491000,13.397227,740
509495.606600,6944425.491000,13.269305,745
509495.606600,6944425.491000,13.013460,755
509495.606600,6944425.491000,12.893922,760
509495.606600,6944425.491000,12.775369,765
509495.606600,6944425.491000,12.656817,770
509495.606600,6944425.491000,12.538264,775
509495.606600,6944425.491000,12.432121,780
509495.606600,6944425.491000,12.331891,785
509495.606600,6944425.491000,12.231662,790
509495.606600,6944425.491000,12.131432,795
509495.606600,6944425.491000,11.937273,805
509495.606600,6944425.491000,11.846190,810
509495.606600,6944425.491000,11.755108,815
509495.606600,6944425.491000,11.664026,820
509495.606600,6944425.491000,11.572944,825
509495.606600,6944425.491000,11.483722,830
509495.606600,6944425.491000,11.401980,835
509495.606600,6944425.491000,11.320238,840
509495.606600,6944425.491000,11.238496,845
509495.606600,6944425.491000,11.075012,855
509495.606600,6944425.491000,10.993930,860
509495.606600,6944425.491000,10.920214,865
509495.606600,6944425.491000,10.551630,890
509495.606600,6944425.491000,10.479105,895
509495.606600,6944425.491000,10.339631,905
509495.606600,6944425.491000,10.269895,910
509495.606600,6944425.491000,10.200158,915
509495.606600,6944425.491000,10.130421,920
509495.606600,6944425.491000,10.060684,925
509495.606600,6944425.491000,9.991756,930
509495.606600,6944425.491000,9.928250,935
509495.606600,6944425.491000,9.864744,940
509495.606600,6944425.491000,9.801238,945
509495.606600,6944425.491000,9.674226,955
509495.606600,6944425.491000,9.610720,960
509495.606600,6944425.491000,9.547214,965
509495.606600,6944425.491000,9.482827,970
509495.606600,6944425.491000,9.415886,975
509495.606600,6944425.491000,9.348944,980
509495.606600,6944425.491000,9.282003,985
509495.606600,6944425.491000,9.215061,990
509495.606600,6944425.491000,9.148120,995
509495.606600,6944425.491000,9.014237,1005
509495.606600,6944425.491000,8.041562,1005
509495.606600,6944425.491000,8.220084,1010
509495.606600,6944425.491000,8.832862,1010
509495.606600,6944425.491000,8.398605,1015
509495.606600,6944425.491000,8.620573,1015
509495.608100,6944425.492000,20.500000,605
509495.634800,6944425.511000,14.000000,720
509495.645600,6944425.519000,13.000000,755
509495.653200,6944425.524000,14.500000,705
509495.680800,6944425.544000,23.500000,565
509495.683200,6944425.546000,13.500000,735
509495.687000,6944425.549000,8.500000,1015
509495.688100,6944425.549000,9.000000,1005
509495.699900,6944425.558000,24.500000,545
509495.709900,6944425.565000,12.000000,800
509495.718400,6944425.571000,12.500000,775
509495.743200,6944425.589000,18.000000,640
509495.771800,6944425.609000,17.000000,655
509495.789700,6944425.622000,19.000000,625
509495.797600,6944425.628000,22.000000,585
509495.802100,6944425.631000,9.500000,965
509495.806000,6944425.634000,10.500000,890
509495.828600,6944425.650000,8.500000,1010
509495.836900,6944425.656000,26.500000,465
509495.844700,6944425.661000,10.000000,925
509495.857500,6944425.671000,11.500000,825
509495.877400,6944425.685000,15.500000,680
509495.880800,6944425.687000,11.000000,855
509495.886000,6944425.691000,30.000000,265
509495.910600,6944425.709000,27.500000,405
509495.928700,6944425.722000,20.000000,610
509495.941300,6944425.731000,29.000000,305
509495.941800,6944425.731000,31.000000,270
509495.955100,6944425.740000,16.000000,670
509495.961600,6944425.745000,15.000000,690
509495.970100,6944425.751000,8.500000,1005
509496.013200,6944425.782000,32.012500,305
509496.013200,6944425.782000,29.010813,305
509496.013200,6944425.782000,28.202469,355
509496.013200,6944425.782000,27.505129,405
509496.013200,6944425.782000,26.743344,455
509496.013200,6944425.782000,25.813636,505
509496.013200,6944425.782000,24.257953,555
509496.013200,6944425.782000,20.718057,605
509496.013200,6944425.782000,17.193086,655
509496.013200,6944425.782000,14.540682,705
509496.013200,6944425.782000,13.001099,755
509496.013200,6944425.782000,11.915619,805
509496.013200,6944425.782000,11.046001,855
509496.013200,6944425.782000,10.308243,905
509496.013200,6944425.782000,9.640630,955
509496.013200,6944425.782000,9.009539,1005
509496.013200,6944425.782000,30.458717,260
509496.013200,6944425.782000,30.524719,260
509496.013200,6944425.782000,30.077287,265
509496.013200,6944425.782000,30.753114,265
509496.013200,6944425.782000,29.777756,270
509496.013200,6944425.782000,30.981508,270
509496.013200,6944425.782000,29.499662,275
509496.013200,6944425.782000,31.192935,275
509496.013200,6944425.782000,29.401892,280
509496.013200,6944425.782000,31.402867,280
509496.013200,6944425.782000,29.304122,285
509496.013200,6944425.782000,31.577955,285
509496.013200,6944425.782000,31.723038,290
509496.013200,6944425.782000,29.206352,290
509496.013200,6944425.782000,29.108583,295
509496.013200,6944425.782000,31.868121,295
509496.013200,6944425.782000,28.923624,305
509496.013200,6944425.782000,32.149853,305
509496.013200,6944425.782000,28.837752,310
509496.013200,6944425.782000,32.287206,310
509496.013200,6944425.782000,28.751879,315
509496.013200,6944425.782000,32.424559,315
509496.013200,6944425.782000,28.666007,320
509496.013200,6944425.782000,32.590599,320
509496.013200,6944425.782000,28.580134,325
509496.013200,6944425.782000,32.791594,325
509496.013200,6944425.782000,28.495111,330
509496.013200,6944425.782000,32.992589,330
509496.013200,6944425.782000,28.421950,335
509496.013200,6944425.782000,33.224574,335
509496.013200,6944425.782000,28.348790,340
509496.013200,6944425.782000,33.457746,340
509496.013200,6944425.782000,28.275630,345
509496.013200,6944425.782000,33.919554,345
509496.013200,6944425.782000,35.000000,350
509496.013200,6944425.782000,28.129309,355
509496.013200,6944425.782000,28.056148,360
509496.013200,6944425.782000,27.984089,365
509496.013200,6944425.782000,27.431225,405
509496.013200,6944425.782000,27.356877,410
509496.013200,6944425.782000,27.282529,415
509496.013200,6944425.782000,27.208181,420
509496.013200,6944425.782000,27.133833,425
509496.013200,6944425.782000,27.059485,430
509496.013200,6944425.782000,26.502723,465
509496.013200,6944425.782000,26.410640,470
509496.013200,6944425.782000,26.318139,475
509496.013200,6944425.782000,26.225637,480
509496.013200,6944425.782000,26.133136,485
509496.013200,6944425.782000,26.040635,490
509496.013200,6944425.782000,25.449984,515
509496.013200,6944425.782000,25.316055,520
509496.013200,6944425.782000,25.182126,525
509496.013200,6944425.782000,25.048197,530
509496.013200,6944425.782000,24.468967,545
509496.013200,6944425.782000,24.046938,555
509496.013200,6944425.782000,23.750569,560
509496.013200,6944425.782000,23.427445,565
509496.013200,6944425.782000,23.095985,570
509496.013200,6944425.782000,22.722649,575
509496.013200,6944425.782000,22.327537,580
509496.013200,6944425.782000,21.924114,585
509496.013200,6944425.782000,21.511545,590
509496.013200,6944425.782000,21.108188,595
509496.013200,6944425.782000,20.337304,605
509496.013200,6944425.782000,19.963915,610
509496.013200,6944425.782000,19.602596,615
509496.013200,6944425.782000,19.246666,620
509496.013200,6944425.782000,18.895058,625
509496.013200,6944425.782000,18.548480,630
509496.013200,6944425.782000,18.202015,635
509496.013200,6944425.782000,17.860752,640
509496.013200,6944425.782000,17.526739,645
509496.013200,6944425.782000,16.868117,655
509496.013200,6944425.782000,16.555037,660
509496.013200,6944425.782000,16.259080,665
509496.013200,6944425.782000,15.969056,670
509496.013200,6944425.782000,15.696812,675
509496.013200,6944425.782000,15.436028,680
509496.013200,6944425.782000,15.205146,685
509496.013200,6944425.782000,14.975751,690
509496.013200,6944425.782000,14.758216,695
509496.013200,6944425.782000,14.359833,705
509496.013200,6944425.782000,14.187424,710
509496.013200,6944425.782000,14.015015,715
509496.013200,6944425.782000,13.851127,720
509496.013200,6944425.782000,13.688051,725
509496.013200,6944425.782000,13.524976,730
509496.013200,6944425.782000,13.390172,735
509496.013200,6944425.782000,13.260481,740
509496.013200,6944425.782000,13.130790,745
509496.013200,6944425.782000,12.880280,755
509496.013200,6944425.782000,12.759537,760
509496.013200,6944425.782000,12.638793,765
509496.013200,6944425.782000,12.518050,770
509496.013200,6944425.782000,12.413851,775
509496.013200,6944425.782000,12.312560,780
509496.013200,6944425.782000,12.211270,785
509496.013200,6944425.782000,12.109979,790
509496.013200,6944425.782000,12.008688,795
509496.013200,6944425.782000,11.823321,805
509496.013200,6944425.782000,11.731024,810
509496.013200,6944425.782000,11.638726,815
509496.013200,6944425.782000,11.546429,820
509496.013200,6944425.782000,11.458955,825
509496.013200,6944425.782000,11.376364,830
509496.013200,6944425.782000,11.293773,835
509496.013200,6944425.782000,11.211183,840
509496.013200,6944425.782000,11.128592,845
509496.013200,6944425.782000,10.967016,855
509496.013200,6944425.782000,10.892564,860
509496.013200,6944425.782000,10.818111,865
509496.013200,6944425.782000,10.743659,870
509496.013200,6944425.782000,10.669207,875
509496.013200,6944425.782000,10.594755,880
509496.013200,6944425.782000,10.520302,885
509496.013200,6944425.782000,10.448863,890
509496.013200,6944425.782000,10.378553,895
509496.013200,6944425.782000,10.237933,905
509496.013200,6944425.782000,10.167623,910
509496.013200,6944425.782000,10.097312,915
509496.013200,6944425.782000,10.027002,920
509496.013200,6944425.782000,9.960585,925
509496.013200,6944425.782000,9.896594,930
509496.013200,6944425.782000,9.832603,935
509496.013200,6944425.782000,9.768612,940
509496.013200,6944425.782000,9.704621,945
509496.013200,6944425.782000,9.576639,955
509496.013200,6944425.782000,9.512648,960
509496.013200,6944425.782000,9.449564,965
509496.013200,6944425.782000,9.386703,970
509496.013200,6944425.782000,9.323843,975
509496.013200,6944425.782000,9.260982,980
509496.013200,6944425.782000,9.198121,985
509496.013200,6944425.782000,9.135260,990
509496.013200,6944425.782000,9.072400,995
509496.015200,6944425.783000,29.500000,275
509496.016400,6944425.784000,13.000000,750
509496.042400,6944425.803000,12.000000,795
509496.044400,6944425.804000,21.500000,590
509496.050600,6944425.809000,14.000000,715
509496.052300,6944425.810000,9.000000,1005
509496.063400,6944425.818000,17.500000,645
509496.065200,6944425.819000,28.500000,330
509496.065900,6944425.820000,9.500000,960
509496.067000,6944425.821000,12.500000,770
509496.074400,6944425.826000,13.500000,730
509496.075600,6944425.827000,30.500000,260
509496.092400,6944425.839000,10.500000,885
509496.096600,6944425.842000,14.500000,705
509496.109500,6944425.851000,33.000000,330
509496.110600,6944425.852000,16.500000,660
509496.113800,6944425.854000,18.500000,630
509496.119500,6944425.858000,10.000000,920
509496.175200,6944425.898000,11.500000,820
509496.183200,6944425.904000,11.000000,850
509496.243900,6944425.947000,28.000000,365
509496.248700,6944425.951000,19.500000,615
509496.257600,6944425.957000,35.000000,345
509496.265800,6944425.963000,34.000000,345
509496.283100,6944425.975000,21.000000,595
509496.291400,6944425.981000,34.500000,345
509496.310400,6944425.995000,9.000000,995
509496.323800,6944426.004000,33.500000,340
509496.332700,6944426.011000,9.500000,955
509496.347100,6944426.021000,32.000000,305
509496.361200,6944426.031000,17.000000,650
509496.365700,6944426.034000,15.500000,675
509496.382700,6944426.047000,12.000000,790
509496.382800,6944426.047000,10.500000,880
509496.396300,6944426.056000,10.000000,915
509496.398500,6944426.058000,13.000000,745
509496.407900,6944426.065000,18.000000,635
509496.419700,6944426.073000,31.997020,305
509496.419700,6944426.073000,29.071417,305
509496.419700,6944426.073000,28.236326,355
509496.419700,6944426.073000,27.525197,405
509496.419700,6944426.073000,26.753522,455
509496.419700,6944426.073000,25.809192,505
509496.419700,6944426.073000,24.214497,555
509496.419700,6944426.073000,20.555206,605
509496.419700,6944426.073000,16.968364,655
509496.419700,6944426.073000,14.373685,705
509496.419700,6944426.073000,12.870519,755
509496.419700,6944426.073000,11.802912,805
509496.419700,6944426.073000,10.941728,855
509496.419700,6944426.073000,10.206988,905
509496.419700,6944426.073000,9.543418,955
509496.419700,6944426.073000,8.678469,1005
509496.419700,6944426.073000,30.342761,265
509496.419700,6944426.073000,30.606648,265
509496.419700,6944426.073000,29.966464,270
509496.419700,6944426.073000,30.871299,270
509496.419700,6944426.073000,29.690608,275
509496.419700,6944426.073000,31.116042,275
509496.419700,6944426.073000,29.469263,280
509496.419700,6944426.073000,31.341937,280
509496.419700,6944426.073000,29.369802,285
509496.419700,6944426.073000,31.545222,285
509496.419700,6944426.073000,31.695822,290
509496.419700,6944426.073000,29.270340,290
509496.419700,6944426.073000,29.170878,295
509496.419700,6944426.073000,31.846421,295
509496.419700,6944426.073000,28.975426,305
509496.419700,6944426.073000,32.141014,305
509496.419700,6944426.073000,28.888272,310
509496.419700,6944426.073000,32.284874,310
509496.419700,6944426.073000,28.801119,315
509496.419700,6944426.073000,32.428735,315
509496.419700,6944426.073000,28.713966,320
509496.419700,6944426.073000,32.605749,320
509496.419700,6944426.073000,28.626813,325
509496.419700,6944426.073000,32.815310,325
509496.419700,6944426.073000,28.539660,330
509496.419700,6944426.073000,33.028767,330
509496.419700,6944426.073000,28.459467,335
509496.419700,6944426.073000,33.271163,335
509496.419700,6944426.073000,28.385087,340
509496.419700,6944426.073000,33.529128,340
509496.419700,6944426.073000,28.310706,345
509496.419700,6944426.073000,35.000000,345
509496.419700,6944426.073000,28.161945,355
509496.419700,6944426.073000,28.087565,360
509496.419700,6944426.073000,28.013185,365
509496.419700,6944426.073000,27.942744,370
509496.419700,6944426.073000,27.873153,375
509496.419700,6944426.073000,27.803562,380
509496.419700,6944426.073000,27.733971,385
509496.419700,6944426.073000,27.664380,390
509496.419700,6944426.073000,27.594788,395
509496.419700,6944426.073000,27.451779,405
509496.419700,6944426.073000,27.376188,410
509496.419700,6944426.073000,27.300598,415
509496.419700,6944426.073000,27.225007,420
509496.419700,6944426.073000,27.149416,425
509496.419700,6944426.073000,27.073826,430
509496.419700,6944426.073000,26.998097,435
509496.419700,6944426.073000,26.916572,440
509496.419700,6944426.073000,26.835047,445
509496.419700,6944426.073000,26.671997,455
509496.419700,6944426.073000,26.590473,460
509496.419700,6944426.073000,26.508948,465
509496.419700,6944426.073000,26.416300,470
509496.419700,6944426.073000,26.322281,475
509496.419700,6944426.073000,26.228262,480
509496.419700,6944426.073000,26.134242,485
509496.419700,6944426.073000,26.040223,490
509496.419700,6944426.073000,25.930557,495
509496.419700,6944426.073000,25.687827,505
509496.419700,6944426.073000,25.566462,510
509496.419700,6944426.073000,25.438409,515
509496.419700,6944426.073000,25.302261,520
509496.419700,6944426.073000,25.166112,525
509496.419700,6944426.073000,25.029963,530
509496.419700,6944426.073000,24.840754,535
509496.419700,6944426.073000,24.636571,540
509496.419700,6944426.073000,24.428978,545
509496.419700,6944426.073000,24.000017,555
509496.419700,6944426.073000,23.671943,560
509496.419700,6944426.073000,23.343236,565
509496.419700,6944426.073000,23.013839,570
