Easting,Northing,Elevation,Chainage,Velocity
512323.07,6940469.26,4.56,0,160
512323.07,6940469.26,4.54,0,155
512323.07,6940469.26,4.54,0,160
512323.07,6940469.26,4.24,0,155
512323.07,6940469.26,4.24,0,150
512323.07,6940469.26,4.24,0,155
512323.07,6940469.26,3.84,0,155
512323.07,6940469.26,3.84,0,150
512323.07,6940469.26,3.84,0,155
512323.07,6940469.26,3.66,0,155
512323.07,6940469.26,3.66,0,160
512323.07,6940469.26,3.54,0,160
512323.07,6940469.26,3.54,0,165
512323.07,6940469.26,3.44,0,165
512323.07,6940469.26,3.44,0,170
512323.07,6940469.26,3.34,0,170
512323.07,6940469.26,3.34,0,175
512323.07,6940469.26,3.24,0,180
512323.07,6940469.26,3.24,0,175
512323.07,6940469.26,3.24,0,180
512323.07,6940469.26,3.15,0,180
512323.07,6940469.26,3.15,0,185
512323.07,6940469.26,3.05,0,185
512323.07,6940469.26,3.05,0,190
512323.07,6940469.26,2.95,0,190
512323.07,6940469.26,2.95,0,195
512323.07,6940469.26,2.83,0,195
512323.07,6940469.26,2.83,0,200
512323.07,6940469.26,2.68,0,205
512323.07,6940469.26,2.68,0,200
512323.07,6940469.26,2.68,0,205
512323.07,6940469.26,2.48,0,205
512323.07,6940469.26,2.48,0,210
512323.07,6940469.26,1.56,0,205
512323.07,6940469.26,1.56,0,210
512323.07,6940469.26,1.3,0,205
512323.07,6940469.26,1.3,0,200
512323.07,6940469.26,1.3,0,205
512323.07,6940469.26,1.07,0,195
512323.07,6940469.26,1.07,0,200
512323.07,6940469.26,1.07,0,195
512323.07,6940469.26,1.07,0,200
512323.07,6940469.26,0.88,0,190
512323.07,6940469.26,0.88,0,195
512323.07,6940469.26,0.68,0,185
512323.07,6940469.26,0.68,0,190
512323.07,6940469.26,0.48,0,180
512323.07,6940469.26,0.48,0,185
512323.07,6940469.26,0.28,0,180
512323.07,6940469.26,0.28,0,175
512323.07,6940469.26,0.28,0,180
512323.07,6940469.26,0.05,0,170
512323.07,6940469.26,0.05,0,175
512323.07,6940469.26,-0.23,0,165
512323.07,6940469.26,-0.23,0,170
512323.07,6940469.26,-0.73,0,160
512323.07,6940469.26,-0.73,0,165
512323.07,6940469.26,-1,0,160
512323.07,6940469.26,-1,0,165
512323.07,6940469.26,-1.48,0,165
512323.07,6940469.26,-1.48,0,170
512323.07,6940469.26,-1.74,0,170
512323.07,6940469.26,-1.74,0,175
512323.07,6940469.26,-1.95,0,180
512323.07,6940469.26,-1.95,0,175
512323.07,6940469.26,-1.95,0,180
512323.07,6940469.26,-2.13,0,180
512323.07,6940469.26,-2.13,0,185
512323.07,6940469.26,-2.3,0,185
512323.07,6940469.26,-2.3,0,190
512323.07,6940469.26,-2.46,0,190
512323.07,6940469.26,-2.46,0,195
512323.07,6940469.26,-2.61,0,195
512323.07,6940469.26,-2.61,0,200
512323.07,6940469.26,-2.76,0,205
512323.07,6940469.26,-2.76,0,200
512323.07,6940469.26,-2.76,0,205
512323.07,6940469.26,-2.9,0,205
512323.07,6940469.26,-2.9,0,210
512323.07,6940469.26,-3.04,0,210
512323.07,6940469.26,-3.04,0,215
512323.07,6940469.26,-3.18,0,215
512323.07,6940469.26,-3.18,0,220
512323.07,6940469.26,-3.32,0,220
512323.07,6940469.26,-3.32,0,225
512323.07,6940469.26,-3.46,0,230
512323.07,6940469.26,-3.46,0,225
512323.07,6940469.26,-3.46,0,230
512323.07,6940469.26,-3.6,0,230
512323.07,6940469.26,-3.6,0,235
512323.07,6940469.26,-3.75,0,235
512323.07,6940469.26,-3.75,0,240
512323.07,6940469.26,-3.89,0,240
512323.07,6940469.26,-3.89,0,245
512323.07,6940469.26,-4.03,0,245
512323.07,6940469.26,-4.03,0,250
512323.07,6940469.26,-4.18,0,255
512323.07,6940469.26,-4.18,0,250
512323.07,6940469.26,-4.18,0,255
512323.07,6940469.26,-4.33,0,255
512323.07,6940469.26,-4.33,0,260
512323.07,6940469.25,-4.33,0,255
512323.07,6940469.25,-4.33,0,260
512323.07,6940469.26,-4.48,0,260
512323.07,6940469.26,-4.48,0,265
512323.07,6940469.26,-4.64,0,265
512323.07,6940469.26,-4.64,0,270
512323.07,6940469.26,-4.81,0,270
512323.07,6940469.26,-4.81,0,275
512323.07,6940469.26,-4.98,0,280
512323.07,6940469.26,-4.98,0,275
512323.07,6940469.26,-4.98,0,280
512323.07,6940469.26,-5.17,0,280
512323.07,6940469.26,-5.17,0,285
512323.07,6940469.26,-5.36,0,285
512323.07,6940469.26,-5.36,0,290
512323.07,6940469.26,-5.58,0,290
512323.07,6940469.26,-5.58,0,295
512323.07,6940469.26,-5.82,0,295
512323.07,6940469.26,-5.82,0,300
512323.07,6940469.26,-6.1,0,305
512323.07,6940469.26,-6.1,0,300
512323.07,6940469.26,-6.1,0,305
512323.07,6940469.26,-6.41,0,305
512323.07,6940469.26,-6.41,0,310
512323.07,6940469.26,-6.75,0,310
512323.07,6940469.26,-6.75,0,315
512323.07,6940469.26,-7.1,0,315
512323.07,6940469.26,-7.1,0,320
512323.07,6940469.26,-7.43,0,320
512323.07,6940469.26,-7.43,0,325
512323.07,6940469.26,-7.73,0,330
512323.07,6940469.26,-7.73,0,325
512323.07,6940469.26,-7.73,0,330
512323.07,6940469.26,-7.99,0,330
512323.07,6940469.26,-7.99,0,335
512323.07,6940469.26,-8.23,0,335
512323.07,6940469.26,-8.23,0,340
512323.07,6940469.26,-8.43,0,340
512323.07,6940469.26,-8.43,0,345
512323.07,6940469.26,-8.62,0,345
512323.07,6940469.26,-8.62,0,350
512323.07,6940469.26,-8.78,0,355
512323.07,6940469.26,-8.78,0,350
512323.07,6940469.26,-8.78,0,355
512323.07,6940469.26,-8.94,0,355
512323.07,6940469.26,-8.94,0,360
512323.07,6940469.26,-9.08,0,360
512323.07,6940469.26,-9.08,0,365
512323.07,6940469.26,-9.22,0,365
512323.07,6940469.26,-9.22,0,370
512323.07,6940469.26,-9.35,0,370
512323.07,6940469.26,-9.35,0,375
512323.07,6940469.26,-9.47,0,380
512323.07,6940469.26,-9.47,0,375
512323.07,6940469.26,-9.47,0,380
512323.07,6940469.26,-9.59,0,380
512323.07,6940469.26,-9.59,0,385
512323.07,6940469.26,-9.71,0,385
512323.07,6940469.26,-9.71,0,390
512323.07,6940469.26,-9.82,0,390
512323.07,6940469.26,-9.82,0,395
512323.07,6940469.26,-9.93,0,395
512323.07,6940469.26,-9.93,0,400
512323.07,6940469.26,-10.03,0,405
512323.07,6940469.26,-10.03,0,400
512323.07,6940469.26,-10.03,0,405
512323.07,6940469.26,-10.13,0,410
512323.07,6940469.26,-10.13,0,405
512323.07,6940469.26,-10.24,0,410
512323.07,6940469.26,-10.24,0,415
512323.07,6940469.26,-10.33,0,415
512323.07,6940469.26,-10.33,0,420
512323.07,6940469.26,-10.43,0,420
512323.07,6940469.26,-10.43,0,425
512323.07,6940469.26,-10.53,0,425
512323.07,6940469.26,-10.53,0,430
512323.07,6940469.26,-10.53,0,430
512323.07,6940469.26,-10.62,0,430
512323.07,6940469.26,-10.62,0,435
512323.07,6940469.26,-10.71,0,435
512323.07,6940469.26,-10.71,0,440
512323.07,6940469.26,-10.81,0,440
512323.07,6940469.26,-10.81,0,445
512323.07,6940469.26,-10.9,0,445
512323.07,6940469.26,-10.9,0,450
512323.07,6940469.26,-10.99,0,450
512323.07,6940469.26,-10.99,0,455
512323.07,6940469.26,-10.99,0,455
512323.07,6940469.26,-11.08,0,455
512323.07,6940469.26,-11.08,0,460
512323.07,6940469.26,-11.17,0,460
512323.07,6940469.26,-11.17,0,465
512323.07,6940469.26,-11.25,0,465
512323.07,6940469.26,-11.25,0,470
512323.07,6940469.26,-11.34,0,470
