Easting,Northing,Elevation,Chainage,Velocity
508923.73,6946602.10,46.37,0.00,330.00
508923.73,6946602.10,45.52,0.00,330.00
508923.73,6946602.10,45.52,0.00,335.00
508923.73,6946602.10,44.86,0.00,335.00
508923.73,6946602.10,47.07,0.00,335.00
508923.73,6946602.10,46.37,0.00,335.00
508923.73,6946602.10,44.86,0.00,340.00
508923.73,6946602.10,44.47,0.00,340.00
508923.73,6946602.10,47.51,0.00,340.00
508923.73,6946602.10,47.07,0.00,340.00
508923.73,6946602.10,44.47,0.00,345.00
508923.73,6946602.10,44.15,0.00,345.00
508923.73,6946602.10,47.87,0.00,345.00
508923.73,6946602.10,47.51,0.00,345.00
508923.73,6946602.10,44.15,0.00,350.00
508923.73,6946602.10,43.87,0.00,350.00
508923.73,6946602.10,48.19,0.00,350.00
508923.73,6946602.10,47.87,0.00,350.00
508923.73,6946602.10,43.87,0.00,355.00
508923.73,6946602.10,43.62,0.00,355.00
508923.73,6946602.10,48.49,0.00,355.00
508923.73,6946602.10,48.19,0.00,355.00
508923.73,6946602.10,43.62,0.00,360.00
508923.73,6946602.10,43.39,0.00,360.00
508923.73,6946602.10,48.78,0.00,360.00
508923.73,6946602.10,48.49,0.00,360.00
508923.73,6946602.10,43.39,0.00,365.00
508923.73,6946602.10,43.16,0.00,365.00
508923.73,6946602.10,49.06,0.00,365.00
508923.73,6946602.10,48.78,0.00,365.00
508923.73,6946602.10,43.16,0.00,370.00
508923.73,6946602.10,42.96,0.00,370.00
508923.73,6946602.10,49.33,0.00,370.00
508923.73,6946602.10,49.06,0.00,370.00
508923.73,6946602.10,42.96,0.00,375.00
508923.73,6946602.10,42.76,0.00,375.00
508923.73,6946602.10,49.60,0.00,375.00
508923.73,6946602.10,49.33,0.00,375.00
508923.73,6946602.10,42.76,0.00,380.00
508923.73,6946602.10,42.56,0.00,380.00
508923.73,6946602.10,49.87,0.00,380.00
508923.73,6946602.10,49.60,0.00,380.00
508923.73,6946602.10,42.56,0.00,385.00
508923.73,6946602.10,42.38,0.00,385.00
508923.73,6946602.10,50.15,0.00,385.00
508923.73,6946602.10,49.87,0.00,385.00
508923.73,6946602.10,42.38,0.00,390.00
508923.73,6946602.10,42.19,0.00,390.00
508923.73,6946602.10,50.44,0.00,390.00
508923.73,6946602.10,50.15,0.00,390.00
508923.73,6946602.10,42.19,0.00,395.00
508923.73,6946602.10,42.02,0.00,395.00
508923.73,6946602.10,50.74,0.00,395.00
508923.73,6946602.10,50.44,0.00,395.00
508923.73,6946602.10,42.02,0.00,400.00
508923.73,6946602.10,41.84,0.00,400.00
508923.73,6946602.10,51.08,0.00,400.00
508923.73,6946602.10,50.74,0.00,400.00
508923.73,6946602.10,51.52,0.00,405.00
508923.73,6946602.10,51.08,0.00,405.00
508923.73,6946602.10,41.84,0.00,405.00
508923.73,6946602.10,41.67,0.00,405.00
508923.73,6946602.10,53.47,0.00,410.00
508923.73,6946602.10,51.52,0.00,410.00
508923.73,6946602.10,41.67,0.00,410.00
508923.73,6946602.10,41.50,0.00,410.00
508923.73,6946602.10,41.50,0.00,415.00
508923.73,6946602.10,41.33,0.00,415.00
508923.73,6946602.10,41.33,0.00,420.00
508923.73,6946602.10,41.16,0.00,420.00
508923.73,6946602.10,41.16,0.00,425.00
508923.73,6946602.10,40.99,0.00,425.00
508923.73,6946602.10,40.99,0.00,430.00
508923.73,6946602.10,40.83,0.00,430.00
508923.73,6946602.10,40.83,0.00,435.00
508923.73,6946602.10,40.66,0.00,435.00
508923.73,6946602.10,40.66,0.00,440.00
508923.73,6946602.10,40.49,0.00,440.00
508923.73,6946602.10,40.49,0.00,445.00
508923.73,6946602.10,40.33,0.00,445.00
508923.73,6946602.10,40.33,0.00,450.00
508923.73,6946602.10,40.16,0.00,450.00
508923.73,6946602.10,40.16,0.00,455.00
508923.73,6946602.10,39.99,0.00,455.00
508923.73,6946602.10,39.99,0.00,460.00
508923.73,6946602.10,39.82,0.00,460.00
508923.73,6946602.10,39.82,0.00,465.00
508923.73,6946602.10,39.64,0.00,465.00
508923.73,6946602.10,39.64,0.00,470.00
508923.73,6946602.10,39.46,0.00,470.00
508923.73,6946602.10,39.46,0.00,475.00
508923.73,6946602.10,39.28,0.00,475.00
508923.73,6946602.10,39.28,0.00,480.00
508923.73,6946602.10,39.10,0.00,480.00
508923.73,6946602.10,39.10,0.00,485.00
508923.73,6946602.10,38.91,0.00,485.00
508923.73,6946602.10,38.91,0.00,490.00
508923.73,6946602.10,38.71,0.00,490.00
508923.73,6946602.10,38.71,0.00,495.00
508923.73,6946602.10,38.51,0.00,495.00
508923.73,6946602.10,38.51,0.00,500.00
508923.73,6946602.10,38.30,0.00,500.00
508923.73,6946602.10,29.31,0.00,500.00
508923.73,6946602.10,27.15,0.00,500.00
508923.73,6946602.10,38.30,0.00,505.00
508923.73,6946602.10,38.07,0.00,505.00
508923.73,6946602.10,27.15,0.00,505.00
508923.73,6946602.10,26.72,0.00,505.00
508923.73,6946602.10,29.86,0.00,505.00
508923.73,6946602.10,29.31,0.00,505.00
508923.73,6946602.10,38.07,0.00,510.00
508923.73,6946602.10,37.83,0.00,510.00
508923.73,6946602.10,26.72,0.00,510.00
508923.73,6946602.10,26.41,0.00,510.00
508923.73,6946602.10,30.33,0.00,510.00
508923.73,6946602.10,29.86,0.00,510.00
508923.73,6946602.10,37.83,0.00,515.00
508923.73,6946602.10,37.58,0.00,515.00
508923.73,6946602.10,26.41,0.00,515.00
508923.73,6946602.10,26.14,0.00,515.00
508923.73,6946602.10,30.75,0.00,515.00
508923.73,6946602.10,30.33,0.00,515.00
508923.73,6946602.10,37.58,0.00,520.00
508923.73,6946602.10,37.31,0.00,520.00
508923.73,6946602.10,26.14,0.00,520.00
508923.73,6946602.10,25.90,0.00,520.00
508923.73,6946602.10,31.15,0.00,520.00
508923.73,6946602.10,30.75,0.00,520.00
508923.73,6946602.10,37.31,0.00,525.00
508923.73,6946602.10,37.01,0.00,525.00
508923.73,6946602.10,25.90,0.00,525.00
508923.73,6946602.10,25.69,0.00,525.00
508923.73,6946602.10,31.55,0.00,525.00
508923.73,6946602.10,31.15,0.00,525.00
508923.73,6946602.10,37.01,0.00,530.00
508923.73,6946602.10,36.67,0.00,530.00
508923.73,6946602.10,31.97,0.00,530.00
508923.73,6946602.10,31.55,0.00,530.00
508923.73,6946602.10,25.69,0.00,530.00
508923.73,6946602.10,25.49,0.00,530.00
508923.73,6946602.10,25.49,0.00,535.00
508923.73,6946602.10,25.31,0.00,535.00
508923.73,6946602.10,36.67,0.00,535.00
508923.73,6946602.10,36.28,0.00,535.00
508923.73,6946602.10,32.43,0.00,535.00
508923.73,6946602.10,31.97,0.00,535.00
508923.73,6946602.10,25.31,0.00,540.00
508923.73,6946602.10,25.14,0.00,540.00
508923.73,6946602.10,36.28,0.00,540.00
508923.73,6946602.10,35.77,0.00,540.00
508923.73,6946602.10,32.97,0.00,540.00
508923.73,6946602.10,32.43,0.00,540.00
508923.73,6946602.10,25.14,0.00,545.00
508923.73,6946602.10,24.97,0.00,545.00
508923.73,6946602.10,35.77,0.00,545.00
508923.73,6946602.10,34.94,0.00,545.00
508923.73,6946602.10,33.82,0.00,545.00
508923.73,6946602.10,32.97,0.00,545.00
508923.73,6946602.10,24.97,0.00,550.00
508923.73,6946602.10,24.81,0.00,550.00
508923.73,6946602.10,34.94,0.00,550.00
508923.73,6946602.10,33.82,0.00,550.00
508923.73,6946602.10,24.81,0.00,555.00
508923.73,6946602.10,24.66,0.00,555.00
508923.73,6946602.10,24.66,0.00,560.00
508923.73,6946602.10,24.51,0.00,560.00
508923.73,6946602.10,24.51,0.00,565.00
508923.73,6946602.10,24.37,0.00,565.00
508923.73,6946602.10,24.37,0.00,570.00
508923.73,6946602.10,24.23,0.00,570.00
508923.73,6946602.10,24.23,0.00,575.00
508923.73,6946602.10,24.10,0.00,575.00
508923.73,6946602.10,24.10,0.00,580.00
508923.73,6946602.10,23.96,0.00,580.00
508923.73,6946602.10,23.96,0.00,585.00
508923.73,6946602.10,23.83,0.00,585.00
508923.73,6946602.10,23.83,0.00,590.00
508923.73,6946602.10,23.71,0.00,590.00
508923.73,6946602.10,23.71,0.00,595.00
508923.73,6946602.10,23.58,0.00,595.00
508923.73,6946602.10,23.58,0.00,600.00
508923.73,6946602.10,23.46,0.00,600.00
508923.73,6946602.10,23.46,0.00,605.00
508923.73,6946602.10,23.34,0.00,605.00
508923.73,6946602.10,23.34,0.00,610.00
508923.73,6946602.10,23.22,0.00,610.00
508923.73,6946602.10,23.22,0.00,615.00
508923.73,6946602.10,23.11,0.00,615.00
508923.73,6946602.10,23.11,0.00,620.00
508923.73,6946602.10,23.00,0.00,620.00
508923.73,6946602.10,23.00,0.00,625.00
508923.73,6946602.10,22.88,0.00,625.00
508923.73,6946602.10,22.88,0.00,630.00
508923.73,6946602.10,22.77,0.00,630.00
508923.73,6946602.10,22.77,0.00,635.00
508923.73,6946602.10,22.66,0.00,635.00
508923.73,6946602.10,22.66,0.00,640.00
508923.73,6946602.10,22.55,0.00,640.00
508923.73,6946602.10,22.55,0.00,645.00
508923.73,6946602.10,22.44,0.00,645.00
508923.73,6946602.10,22.44,0.00,650.00
508923.73,6946602.10,22.33,0.00,650.00
508923.73,6946602.10,22.33,0.00,655.00
508923.73,6946602.10,22.23,0.00,655.00
508923.73,6946602.10,22.23,0.00,660.00
508923.73,6946602.10,22.12,0.00,660.00
508923.73,6946602.10,22.12,0.00,665.00
