Easting,Northing,Elevation,Chainage,Vs
510032.4,6943004,22.58,0,860
510032.4,6943004,22.48,0,860
510032.4,6943004,22.48,0,865
510032.4,6943004,22.38,0,865
510032.4,6943004,22.38,0,870
510032.4,6943004,22.28,0,870
510032.4,6943004,22.28,0,875
510032.4,6943004,22.18,0,875
510032.4,6943004,22.18,0,880
510032.4,6943004,22.08,0,880
510032.4,6943004,22.08,0,885
510032.4,6943004,21.99,0,885
510032.4,6943004,21.99,0,890
510032.4,6943004,21.9,0,890
510032.4,6943004,21.9,0,895
510032.4,6943004,21.81,0,895
510032.4,6943004,21.81,0,900
510032.4,6943004,21.73,0,900
510032.4,6943004,21.73,0,905
510032.4,6943004,21.64,0,905
510032.4,6943004,21.64,0,910
510032.4,6943004,21.56,0,910
510032.4,6943004,21.56,0,915
510032.4,6943004,21.47,0,915
510032.4,6943004,21.47,0,920
510032.4,6943004,21.4,0,920
510032.4,6943004,21.4,0,925
510032.4,6943004,21.32,0,925
510032.4,6943004,21.32,0,930
510032.4,6943004,21.24,0,930
510032.4,6943004,21.24,0,935
510032.4,6943004,21.17,0,935
510032.4,6943004,21.17,0,940
510032.4,6943004,21.09,0,940
510032.4,6943004,21.09,0,945
510032.4,6943004,21.01,0,945
510032.4,6943004,21.01,0,950
510032.4,6943004,20.94,0,950
510032.4,6943004,20.94,0,955
510032.4,6943004,20.87,0,955
510032.4,6943004,20.87,0,960
510032.4,6943004,20.79,0,960
510032.4,6943004,20.79,0,965
510032.4,6943004,20.72,0,965
510032.4,6943004,20.72,0,970
510032.4,6943004,20.65,0,970
510032.4,6943004,20.65,0,975
510032.4,6943004,20.58,0,975
510032.4,6943004,20.58,0,980
510032.4,6943004,20.5,0,980
510032.4,6943004,20.5,0,985
510032.4,6943004,20.4,0,985
510032.4,6943004,20.4,0,990
510032.4,6943004,20.29,0,990
510032.4,6943004,20.29,0,995
510032.4,6943004,20.19,0,995
510032.4,6943004,20.19,0,1000
510032.4,6943004,17,0,1000
510032.4,6943004,40.5,0,300
510032.4,6943004,40,0,300
510032.4,6943004,43.48,0,350
510032.4,6943004,38.87,0,350
510032.4,6943004,38.3,0,400
510032.4,6943004,37.71,0,450
510032.4,6943004,36.92,0,500
510032.4,6943004,35.2,0,550
510032.4,6943004,33.24,0,600
510032.4,6943004,30.97,0,650
510032.4,6943004,28.64,0,700
510032.4,6943004,26.24,0,750
510032.4,6943004,23.97,0,800
510032.4,6943004,22.79,0,850
510032.4,6943004,21.81,0,900
510032.4,6943004,21.01,0,950
510032.4,6943004,20.19,0,1000
510032.51,6943003.92,42.5,0.13,330
510032.51,6943003.92,42.5,0.13,335
510032.52,6943003.91,26,0.15,750
510032.52,6943003.91,26,0.15,755
510032.54,6943003.9,23,0.17,835
510032.54,6943003.9,23,0.17,840
510032.64,6943003.83,44,0.29,350
510032.64,6943003.83,44,0.29,355
510032.7,6943003.78,43,0.37,340
510032.7,6943003.78,43,0.37,345
510032.74,6943003.76,42,0.41,320
510032.74,6943003.76,42,0.41,325
510032.74,6943003.76,35,0.42,550
510032.74,6943003.76,35,0.42,555
510032.74,6943003.76,30.5,0.42,655
510032.74,6943003.76,30.5,0.42,660
510032.81,6943003.71,40.5,0.5,295
510032.81,6943003.71,40,0.5,295
510032.81,6943003.71,40,0.5,300
510032.81,6943003.71,39.73,0.5,300
510032.81,6943003.71,40.5,0.5,300
510032.81,6943003.71,41.07,0.5,300
510032.81,6943003.71,39.73,0.5,305
510032.81,6943003.71,39.49,0.5,305
510032.81,6943003.71,41.07,0.5,305
510032.81,6943003.71,41.34,0.5,305
510032.81,6943003.71,39.49,0.5,310
510032.81,6943003.71,39.4,0.5,310
510032.81,6943003.71,41.34,0.5,310
510032.81,6943003.71,41.58,0.5,310
510032.81,6943003.71,39.4,0.5,315
510032.81,6943003.71,39.32,0.5,315
510032.81,6943003.71,41.58,0.5,315
510032.81,6943003.71,41.79,0.5,315
510032.81,6943003.71,39.32,0.5,320
510032.81,6943003.71,39.23,0.5,320
510032.81,6943003.71,41.79,0.5,320
510032.81,6943003.71,41.99,0.5,320
510032.81,6943003.71,39.23,0.5,325
510032.81,6943003.71,39.15,0.5,325
510032.81,6943003.71,41.99,0.5,325
510032.81,6943003.71,42.22,0.5,325
510032.81,6943003.71,39.15,0.5,330
510032.81,6943003.71,39.06,0.5,330
510032.81,6943003.71,42.22,0.5,330
510032.81,6943003.71,42.45,0.5,330
510032.81,6943003.71,39.06,0.5,335
510032.81,6943003.71,38.98,0.5,335
510032.81,6943003.71,42.45,0.5,335
510032.81,6943003.71,42.71,0.5,335
510032.81,6943003.71,38.98,0.5,340
510032.81,6943003.71,38.93,0.5,340
510032.81,6943003.71,42.71,0.5,340
510032.81,6943003.71,42.97,0.5,340
510032.81,6943003.71,38.93,0.5,345
510032.81,6943003.71,38.87,0.5,345
510032.81,6943003.71,42.97,0.5,345
510032.81,6943003.71,43.35,0.5,345
510032.81,6943003.71,38.87,0.5,350
510032.81,6943003.71,38.81,0.5,350
510032.81,6943003.71,43.35,0.5,350
510032.81,6943003.71,43.89,0.5,350
510032.81,6943003.71,38.81,0.5,355
510032.81,6943003.71,38.75,0.5,355
510032.81,6943003.71,43.89,0.5,355
510032.81,6943003.71,38.75,0.5,360
510032.81,6943003.71,38.7,0.5,360
510032.81,6943003.71,38.7,0.5,365
510032.81,6943003.71,38.64,0.5,365
510032.81,6943003.71,38.64,0.5,370
510032.81,6943003.71,38.58,0.5,370
510032.81,6943003.71,38.58,0.5,375
510032.81,6943003.71,38.53,0.5,375
510032.81,6943003.71,38.53,0.5,380
510032.81,6943003.71,38.47,0.5,380
510032.81,6943003.71,38.47,0.5,385
510032.81,6943003.71,38.41,0.5,385
510032.81,6943003.71,38.41,0.5,390
510032.81,6943003.71,38.35,0.5,390
510032.81,6943003.71,38.35,0.5,395
510032.81,6943003.71,38.3,0.5,395
510032.81,6943003.71,38.3,0.5,400
510032.81,6943003.71,38.24,0.5,400
510032.81,6943003.71,38.24,0.5,405
510032.81,6943003.71,38.18,0.5,405
510032.81,6943003.71,38.18,0.5,410
510032.81,6943003.71,38.13,0.5,410
510032.81,6943003.71,38.13,0.5,415
510032.81,6943003.71,38.07,0.5,415
510032.81,6943003.71,38.07,0.5,420
510032.81,6943003.71,38.01,0.5,420
510032.81,6943003.71,38.01,0.5,425
510032.81,6943003.71,37.95,0.5,425
510032.81,6943003.71,37.95,0.5,430
510032.81,6943003.71,37.89,0.5,430
510032.81,6943003.71,37.89,0.5,435
510032.81,6943003.71,37.83,0.5,435
510032.81,6943003.71,37.83,0.5,440
510032.81,6943003.71,37.76,0.5,440
510032.81,6943003.71,37.76,0.5,445
510032.81,6943003.71,37.7,0.5,445
510032.81,6943003.71,37.7,0.5,450
510032.81,6943003.71,37.64,0.5,450
510032.81,6943003.71,37.64,0.5,455
510032.81,6943003.71,37.58,0.5,455
510032.81,6943003.71,37.58,0.5,460
510032.81,6943003.71,37.51,0.5,460
510032.81,6943003.71,37.51,0.5,465
510032.81,6943003.71,37.44,0.5,465
510032.81,6943003.71,37.44,0.5,470
510032.81,6943003.71,37.35,0.5,470
510032.81,6943003.71,37.35,0.5,475
510032.81,6943003.71,37.27,0.5,475
510032.81,6943003.71,37.27,0.5,480
510032.81,6943003.71,37.19,0.5,480
510032.81,6943003.71,37.19,0.5,485
510032.81,6943003.71,37.11,0.5,485
510032.81,6943003.71,37.11,0.5,490
510032.81,6943003.71,37.03,0.5,490
510032.81,6943003.71,37.03,0.5,495
510032.81,6943003.71,36.91,0.5,495
510032.81,6943003.71,36.91,0.5,500
510032.81,6943003.71,36.78,0.5,500
510032.81,6943003.71,36.78,0.5,505
510032.81,6943003.71,36.65,0.5,505
510032.81,6943003.71,36.65,0.5,510
510032.81,6943003.71,36.52,0.5,510
510032.81,6943003.71,36.52,0.5,515
510032.81,6943003.71,36.33,0.5,515
510032.81,6943003.71,36.33,0.5,520
510032.81,6943003.71,36.14,0.5,520
510032.81,6943003.71,36.14,0.5,525
510032.81,6943003.71,35.96,0.5,525
510032.81,6943003.71,35.96,0.5,530
510032.81,6943003.71,35.76,0.5,530
510032.81,6943003.71,35.76,0.5,535
510032.81,6943003.71,35.57,0.5,535
510032.81,6943003.71,35.57,0.5,540
510032.81,6943003.71,35.38,0.5,540
510032.81,6943003.71,35.38,0.5,545
510032.81,6943003.71,35.19,0.5,545
510032.81,6943003.71,35.19,0.5,550
510032.81,6943003.71,35,0.5,550
510032.81,6943003.71,35,0.5,555
510032.81,6943003.71,34.81,0.5,555
510032.81,6943003.71,34.81,0.5,560
510032.81,6943003.71,34.62,0.5,560
510032.81,6943003.71,34.62,0.5,565
510032.81,6943003.71,34.42,0.5,565
510032.81,6943003.71,34.42,0.5,570
510032.81,6943003.71,34.23,0.5,570
510032.81,6943003.71,34.23,0.5,575
510032.81,6943003.71,34.04,0.5,575
510032.81,6943003.71,34.04,0.5,580
510032.81,6943003.71,33.85,0.5,580
510032.81,6943003.71,33.85,0.5,585
510032.81,6943003.71,33.65,0.5,585
510032.81,6943003.71,33.65,0.5,590
510032.81,6943003.71,33.45,0.5,590
510032.81,6943003.71,33.45,0.5,595
510032.81,6943003.71,33.24,0.5,595
510032.81,6943003.71,33.24,0.5,600
510032.81,6943003.71,33.03,0.5,600
510032.81,6943003.71,33.03,0.5,605
510032.81,6943003.71,32.8,0.5,605
510032.81,6943003.71,32.8,0.5,610
510032.81,6943003.71,32.58,0.5,610
510032.81,6943003.71,32.58,0.5,615
510032.81,6943003.71,32.35,0.5,615
510032.81,6943003.71,32.35,0.5,620
510032.81,6943003.71,32.12,0.5,620
510032.81,6943003.71,32.12,0.5,625
510032.81,6943003.71,30.96,0.5,645
510032.81,6943003.71,30.96,0.5,650
510032.81,6943003.71,30.73,0.5,650
510032.81,6943003.71,30.73,0.5,655
510032.81,6943003.71,30.5,0.5,655
510032.81,6943003.71,30.5,0.5,660
510032.81,6943003.71,30.27,0.5,660
510032.81,6943003.71,30.27,0.5,665
510032.81,6943003.71,30.04,0.5,665
510032.81,6943003.71,30.04,0.5,670
510032.81,6943003.71,29.81,0.5,670
510032.81,6943003.71,29.81,0.5,675
510032.81,6943003.71,29.57,0.5,675
510032.81,6943003.71,29.57,0.5,680
510032.81,6943003.71,29.34,0.5,680
510032.81,6943003.71,29.34,0.5,685
510032.81,6943003.71,29.11,0.5,685
510032.81,6943003.71,29.11,0.5,690
510032.81,6943003.71,28.88,0.5,690
510032.81,6943003.71,28.88,0.5,695
510032.81,6943003.71,28.64,0.5,695
510032.81,6943003.71,28.64,0.5,700
510032.81,6943003.71,28.4,0.5,700
510032.81,6943003.71,28.4,0.5,705
510032.81,6943003.71,28.17,0.5,705
510032.81,6943003.71,28.17,0.5,710
510032.81,6943003.71,27.93,0.5,710
510032.81,6943003.71,27.93,0.5,715
510032.81,6943003.71,27.69,0.5,715
510032.81,6943003.71,27.69,0.5,720
510032.81,6943003.71,26.48,0.5,740
510032.81,6943003.71,26.48,0.5,745
510032.81,6943003.71,26.24,0.5,745
510032.81,6943003.71,26.24,0.5,750
510032.81,6943003.71,26,0.5,750
510032.81,6943003.71,26,0.5,755
510032.81,6943003.71,25.76,0.5,755
510032.81,6943003.71,25.76,0.5,760
510032.81,6943003.71,25.52,0.5,760
510032.81,6943003.71,25.52,0.5,765
510032.81,6943003.71,24.8,0.5,775
510032.81,6943003.71,24.8,0.5,780
510032.81,6943003.71,24.57,0.5,780
510032.81,6943003.71,24.57,0.5,785
510032.81,6943003.71,24.36,0.5,785
510032.81,6943003.71,24.36,0.5,790
510032.81,6943003.71,24.16,0.5,790
510032.81,6943003.71,24.16,0.5,795
510032.81,6943003.71,23.98,0.5,795
510032.81,6943003.71,23.98,0.5,800
510032.81,6943003.71,23.84,0.5,800
510032.81,6943003.71,23.84,0.5,805
510032.81,6943003.71,23.71,0.5,805
510032.81,6943003.71,23.71,0.5,810
510032.81,6943003.71,23.57,0.5,810
510032.81,6943003.71,23.57,0.5,815
510032.81,6943003.71,23.45,0.5,815
510032.81,6943003.71,23.45,0.5,820
510032.81,6943003.71,23.34,0.5,820
510032.81,6943003.71,23.34,0.5,825
510032.81,6943003.71,23.22,0.5,825
510032.81,6943003.71,23.22,0.5,830
510032.81,6943003.71,23.11,0.5,830
510032.81,6943003.71,23.11,0.5,835
510032.81,6943003.71,23,0.5,835
510032.81,6943003.71,23,0.5,840
510032.81,6943003.71,22.9,0.5,840
510032.81,6943003.71,22.9,0.5,845
510032.81,6943003.71,22.8,0.5,845
510032.81,6943003.71,22.8,0.5,850
510032.81,6943003.71,22.69,0.5,850
510032.81,6943003.71,22.69,0.5,855
510032.81,6943003.71,22.59,0.5,855
510032.81,6943003.71,22.59,0.5,860
510032.81,6943003.71,22.49,0.5,860
510032.81,6943003.71,22.49,0.5,865
510032.81,6943003.71,22.39,0.5,865
510032.81,6943003.71,22.39,0.5,870
510032.81,6943003.71,22.29,0.5,870
510032.81,6943003.71,22.29,0.5,875
510032.81,6943003.71,22.19,0.5,875
510032.81,6943003.71,22.19,0.5,880
510032.81,6943003.71,22.09,0.5,880
510032.81,6943003.71,22.09,0.5,885
510032.81,6943003.71,21.99,0.5,885
510032.81,6943003.71,21.99,0.5,890
510032.81,6943003.71,21.91,0.5,890
510032.81,6943003.71,21.91,0.5,895
510032.81,6943003.71,21.82,0.5,895
510032.81,6943003.71,21.82,0.5,900
510032.81,6943003.71,21.74,0.5,900
510032.81,6943003.71,21.74,0.5,905
510032.81,6943003.71,21.65,0.5,905
510032.81,6943003.71,21.65,0.5,910
510032.81,6943003.71,21.56,0.5,910
510032.81,6943003.71,21.56,0.5,915
510032.81,6943003.71,21.48,0.5,915
510032.81,6943003.71,21.48,0.5,920
510032.81,6943003.71,21.4,0.5,920
510032.81,6943003.71,21.4,0.5,925
510032.81,6943003.71,21.33,0.5,925
510032.81,6943003.71,21.33,0.5,930
510032.81,6943003.71,21.25,0.5,930
510032.81,6943003.71,21.25,0.5,935
510032.81,6943003.71,21.17,0.5,935
510032.81,6943003.71,21.17,0.5,940
510032.81,6943003.71,21.1,0.5,940
510032.81,6943003.71,21.1,0.5,945
510032.81,6943003.71,21.02,0.5,945
510032.81,6943003.71,21.02,0.5,950
510032.81,6943003.71,20.95,0.5,950
510032.81,6943003.71,20.95,0.5,955
510032.81,6943003.71,20.87,0.5,955
510032.81,6943003.71,20.87,0.5,960
510032.81,6943003.71,20.8,0.5,960
510032.81,6943003.71,20.8,0.5,965
510032.81,6943003.71,20.73,0.5,965
510032.81,6943003.71,20.73,0.5,970
510032.81,6943003.71,20.66,0.5,970
510032.81,6943003.71,20.66,0.5,975
510032.81,6943003.71,20.58,0.5,975
510032.81,6943003.71,20.58,0.5,980
510032.81,6943003.71,20.51,0.5,980
510032.81,6943003.71,20.51,0.5,985
510032.81,6943003.71,20.41,0.5,985
510032.81,6943003.71,20.41,0.5,990
510032.81,6943003.71,20.3,0.5,990
510032.81,6943003.71,20.3,0.5,995
510032.81,6943003.71,20.19,0.5,995
510032.81,6943003.71,20.19,0.5,1000
510032.81,6943003.71,40.5,0.5,300
510032.81,6943003.71,40,0.5,300
510032.81,6943003.71,40,0.5,300
510032.81,6943003.71,43.35,0.5,350
510032.81,6943003.71,38.87,0.5,350
510032.81,6943003.71,38.87,0.5,350
510032.81,6943003.71,38.3,0.5,400
510032.81,6943003.71,38.3,0.5,400
510032.81,6943003.71,37.7,0.5,450
510032.81,6943003.71,37.7,0.5,450
510032.81,6943003.71,36.91,0.5,500
510032.81,6943003.71,36.91,0.5,500
510032.81,6943003.71,35.19,0.5,550
510032.81,6943003.71,35.19,0.5,550
510032.81,6943003.71,33.24,0.5,600
510032.81,6943003.71,33.24,0.5,600
510032.81,6943003.71,30.96,0.5,650
510032.81,6943003.71,30.96,0.5,650
510032.81,6943003.71,28.64,0.5,700
510032.81,6943003.71,28.64,0.5,700
510032.81,6943003.71,26.24,0.5,750
510032.81,6943003.71,26.24,0.5,750
510032.81,6943003.71,23.98,0.5,800
510032.81,6943003.71,23.98,0.5,800
510032.81,6943003.71,22.8,0.5,850
510032.81,6943003.71,22.8,0.5,850
510032.81,6943003.71,21.82,0.5,900
510032.81,6943003.71,21.82,0.5,900
510032.81,6943003.71,21.02,0.5,950
510032.81,6943003.71,21.02,0.5,950
510032.81,6943003.71,20.19,0.5,1000
510032.81,6943003.71,20.19,0.5,1000
510033.02,6943003.56,45.5,0.76,355
510033.02,6943003.56,46,0.76,355
510033.02,6943003.56,46,0.76,360
510033.02,6943003.56,45.5,0.76,360
510033.04,6943003.54,45,0.79,355
510033.04,6943003.54,45,0.79,360
510033.21,6943003.42,40.5,1,295
510033.21,6943003.42,40,1,295
510033.21,6943003.42,39.73,1,300
510033.21,6943003.42,40,1,300
510033.21,6943003.42,40.5,1,300
510033.21,6943003.42,41.07,1,300
510033.21,6943003.42,39.49,1,305
510033.21,6943003.42,39.73,1,305
510033.21,6943003.42,41.07,1,305
510033.21,6943003.42,41.33,1,305
510033.21,6943003.42,39.4,1,310
510033.21,6943003.42,39.49,1,310
510033.21,6943003.42,41.33,1,310
510033.21,6943003.42,41.56,1,310
510033.21,6943003.42,39.32,1,315
510033.21,6943003.42,39.4,1,315
510033.21,6943003.42,41.56,1,315
510033.21,6943003.42,41.76,1,315
510033.21,6943003.42,39.23,1,320
510033.21,6943003.42,39.32,1,320
510033.21,6943003.42,41.76,1,320
510033.21,6943003.42,41.95,1,320
510033.21,6943003.42,39.15,1,325
510033.21,6943003.42,39.23,1,325
510033.21,6943003.42,41.95,1,325
510033.21,6943003.42,42.17,1,325
510033.21,6943003.42,39.07,1,330
510033.21,6943003.42,39.15,1,330
510033.21,6943003.42,42.17,1,330
510033.21,6943003.42,42.38,1,330
510033.21,6943003.42,38.99,1,335
510033.21,6943003.42,39.07,1,335
510033.21,6943003.42,42.38,1,335
510033.21,6943003.42,42.62,1,335
510033.21,6943003.42,38.93,1,340
510033.21,6943003.42,38.99,1,340
510033.21,6943003.42,42.62,1,340
510033.21,6943003.42,42.88,1,340
510033.21,6943003.42,38.87,1,345
510033.21,6943003.42,38.93,1,345
510033.21,6943003.42,42.88,1,345
510033.21,6943003.42,43.18,1,345
510033.21,6943003.42,38.81,1,350
510033.21,6943003.42,38.87,1,350
510033.21,6943003.42,43.18,1,350
510033.21,6943003.42,43.54,1,350
510033.21,6943003.42,38.76,1,355
510033.21,6943003.42,38.81,1,355
510033.21,6943003.42,44.62,1,355
510033.21,6943003.42,43.54,1,355
510033.21,6943003.42,38.7,1,360
510033.21,6943003.42,38.76,1,360
510033.21,6943003.42,44.62,1,360
510033.21,6943003.42,38.64,1,365
510033.21,6943003.42,38.7,1,365
510033.21,6943003.42,38.64,1,370
510033.21,6943003.42,38.58,1,370
510033.21,6943003.42,38.58,1,375
510033.21,6943003.42,38.53,1,375
510033.21,6943003.42,38.53,1,380
510033.21,6943003.42,38.47,1,380
510033.21,6943003.42,38.47,1,385
510033.21,6943003.42,38.41,1,385
510033.21,6943003.42,38.41,1,390
510033.21,6943003.42,38.35,1,390
510033.21,6943003.42,38.35,1,395
510033.21,6943003.42,38.3,1,395
510033.21,6943003.42,38.3,1,400
510033.21,6943003.42,38.24,1,400
510033.21,6943003.42,38.24,1,405
510033.21,6943003.42,38.18,1,405
