X,Y,Z,Vp
509539.7203,6944483.562,32.877206,250
509539.3159,6944483.268,32.888719,250
509538.9663,6944483.014,33,250
509539.0414,6944483.068,33.339312,250
509539.3159,6944483.268,33,250
509540.1247,6944483.856,33,250
509540.3767,6944484.039,33,250
509540.1247,6944483.856,32.884605,250
509500.8954,6944455.337,36.441702,255
509500.491,6944455.043,36.480947,255
509500.0866,6944454.749,36.493292,255
509500.0484,6944454.722,36.5,255
509500.0866,6944454.749,36.554115,255
509500.2939,6944454.9,37,255
509500.491,6944455.043,37,255
509500.8954,6944455.337,37,255
509501.2999,6944455.631,36.5,255
509502.2806,6944456.344,36.5,255
509502.1087,6944456.219,36.442612,255
509501.7043,6944455.925,36.436928,255
509501.2999,6944455.631,36.417649,255
509540.6362,6944484.228,33,255
509540.5292,6944484.15,32.943788,255
509540.1247,6944483.856,32.765324,255
509539.7203,6944483.562,32.747367,255
509539.3159,6944483.268,32.769463,255
509538.9115,6944482.974,32.891486,255
509538.5844,6944482.736,33,255
509538.785,6944482.882,33.5,255
509538.9115,6944482.974,33.5,255
509502.1087,6944456.219,36.5,260
509502.9176,6944456.807,36.5,260
509503.0087,6944456.874,36.5,260
509502.9176,6944456.807,36.396033,260
509502.5131,6944456.513,36.24351,260
509502.1087,6944456.219,36.143399,260
509501.7043,6944455.925,36.185548,260
509501.2999,6944455.631,36.230818,260
509500.8954,6944455.337,36.279546,260
509500.491,6944455.043,36.329425,260
509500.0866,6944454.749,36.357618,260
509499.6822,6944454.455,36.434202,260
509499.514,6944454.333,36.5,260
509499.4877,6944454.314,37,260
509499.6822,6944454.455,37,260
509540.8945,6944484.416,33,260
509540.5292,6944484.15,32.808222,260
509540.1247,6944483.856,32.646043,260
509539.7203,6944483.562,32.617527,260
509539.3159,6944483.268,32.650206,260
509538.9115,6944482.974,32.764376,260
509538.507,6944482.68,32.911048,260
509538.4052,6944482.606,33,260
509538.507,6944482.68,33.389554,260
509538.5583,6944482.717,33.5,260
509503.1998,6944457.013,36.5,265
509502.9176,6944456.807,36.177905,265
509502.6211,6944456.592,36,265
509502.5131,6944456.513,35.975698,265
509502.1087,6944456.219,35.954673,265
509501.7043,6944455.925,35.977431,265
509501.4913,6944455.771,36,265
509501.2999,6944455.631,36.043986,265
509500.8954,6944455.337,36.117389,265
509500.491,6944455.043,36.177904,265
509500.0866,6944454.749,36.221944,265
509499.6822,6944454.455,36.308955,265
509499.2777,6944454.161,36.468225,265
509499.2192,6944454.119,36.5,265
509499.1854,6944454.094,37,265
509540.5292,6944484.15,33,265
509540.9336,6944484.444,33,265
509541.0837,6944484.553,33,265
509540.9336,6944484.444,32.883242,265
509540.5292,6944484.15,32.672655,265
509540.1247,6944483.856,32.526763,265
509539.8405,6944483.649,32.5,265
509539.7203,6944483.562,32.494609,265
509539.6121,6944483.483,32.5,265
509539.3159,6944483.268,32.53095,265
509538.9115,6944482.974,32.637266,265
509538.507,6944482.68,32.799578,265
509538.2776,6944482.513,33,265
509538.4054,6944482.606,33.5,265
509538.507,6944482.68,33.5,265
509503.3499,6944457.122,36.5,270
509503.322,6944457.101,36.425642,270
509502.9507,6944456.831,36,270
509502.9176,6944456.807,35.986247,270
509502.5131,6944456.513,35.893876,270
509502.1087,6944456.219,35.86763,270
509501.7043,6944455.925,35.891249,270
509501.2999,6944455.631,35.937939,270
509500.8954,6944455.337,35.979527,270
509500.6474,6944455.157,36,270
509500.491,6944455.043,36.026383,270
509500.0866,6944454.749,36.08627,270
509499.6822,6944454.455,36.183708,270
509499.2777,6944454.161,36.346973,270
509498.9957,6944453.956,36.5,270
509498.9827,6944453.947,37,270
509541.2605,6944484.682,33,270
509540.9336,6944484.444,32.745643,270
509540.5292,6944484.15,32.537089,270
509540.4237,6944484.073,32.5,270
509540.1247,6944483.856,32.454824,270
509539.7203,6944483.562,32.437756,270
509539.3159,6944483.268,32.45898,270
509538.9508,6944483.003,32.5,270
509538.9115,6944482.974,32.510155,270
509538.507,6944482.68,32.688108,270
509538.1499,6944482.42,33,270
509538.2741,6944482.511,33.5,270
509503.3219,6944457.101,36.5,275
509503.4272,6944457.178,36.5,275
509503.322,6944457.101,36.219453,275
509503.1306,6944456.962,36,275
509502.9176,6944456.807,35.911665,275
509502.5131,6944456.513,35.812055,275
509502.1087,6944456.219,35.780588,275
509501.7043,6944455.925,35.805068,275
509501.2999,6944455.631,35.856767,275
509500.8954,6944455.337,35.905368,275
509500.491,6944455.043,35.943237,275
509500.0866,6944454.749,35.976577,275
509499.9094,6944454.62,36,275
509499.6822,6944454.455,36.05846,275
509499.2777,6944454.161,36.22572,275
509498.8733,6944453.867,36.445211,275
509498.7637,6944453.788,36.5,275
509498.7757,6944453.796,37,275
509541.4108,6944484.791,33,275
509541.338,6944484.738,32.916914,275
509540.9336,6944484.444,32.608044,275
509540.7235,6944484.291,32.5,275
509540.5292,6944484.15,32.456647,275
509540.1247,6944483.856,32.396579,275
509539.7203,6944483.562,32.380902,275
509539.3159,6944483.268,32.403583,275
509538.9115,6944482.974,32.451015,275
509538.68,6944482.806,32.5,275
509538.507,6944482.68,32.576637,275
509538.1026,6944482.386,32.921213,275
509538.015,6944482.322,33,275
509538.1026,6944482.386,33.336625,275
509538.1427,6944482.415,33.5,275
509503.5045,6944457.234,36.5,280
509503.322,6944457.101,36.013264,280
509503.3104,6944457.093,36,280
509502.9176,6944456.807,35.837083,280
509502.5131,6944456.513,35.730233,280
509502.1087,6944456.219,35.693545,280
509501.7043,6944455.925,35.718887,280
509501.2999,6944455.631,35.775596,280
509500.8954,6944455.337,35.831209,280
509500.491,6944455.043,35.874506,280
509500.0866,6944454.749,35.91225,280
509499.6822,6944454.455,35.967137,280
509499.5275,6944454.343,36,280
509499.2777,6944454.161,36.104468,280
509498.8733,6944453.867,36.324025,280
509498.5212,6944453.611,36.5,280
509498.5638,6944453.642,37,280
509541.5404,6944484.885,33,280
509541.338,6944484.738,32.76898,280
509540.9763,6944484.475,32.5,280
509540.9336,6944484.444,32.486774,280
509540.5292,6944484.15,32.396966,280
509540.1247,6944483.856,32.338335,280
509539.7203,6944483.562,32.324049,280
509539.3159,6944483.268,32.348187,280
509538.9115,6944482.974,32.397776,280
509538.507,6944482.68,32.483825,280
509538.4598,6944482.646,32.5,280
509538.1026,6944482.386,32.795981,280
509537.8757,6944482.221,33,280
509538.0188,6944482.325,33.5,280
509538.1026,6944482.386,33.5,280
509503.5817,6944457.29,36.5,285
509503.4445,6944457.19,36,285
509503.322,6944457.101,35.934293,285
509502.9176,6944456.807,35.762501,285
509502.5131,6944456.513,35.648412,285
509502.1087,6944456.219,35.606503,285
509501.7043,6944455.925,35.632706,285
509501.2999,6944455.631,35.694424,285
509500.8954,6944455.337,35.757051,285
509500.491,6944455.043,35.805776,285
509500.0866,6944454.749,35.847924,285
509499.6822,6944454.455,35.905509,285
509499.2777,6944454.161,35.991666,285
509499.2468,6944454.139,36,285
509498.8733,6944453.867,36.202838,285
509498.4689,6944453.573,36.409408,285
509498.2806,6944453.436,36.5,285
509498.0645,6944453.279,36.852558,285
509498.0164,6944453.244,37,285
509541.6699,6944484.979,33,285
509541.338,6944484.738,32.621046,285
509541.1752,6944484.62,32.5,285
509540.9336,6944484.444,32.425198,285
509540.5292,6944484.15,32.337285,285
509540.1247,6944483.856,32.28009,285
509539.7203,6944483.562,32.267195,285
509539.3159,6944483.268,32.29279,285
509538.9115,6944482.974,32.344537,285
509538.507,6944482.68,32.432063,285
509538.3087,6944482.536,32.5,285
509538.1026,6944482.386,32.670749,285
509537.7364,6944482.12,33,285
509537.8981,6944482.237,33.5,285
509503.659,6944457.346,36.5,290
509503.5755,6944457.286,36,290
509503.322,6944457.101,35.864069,290
509502.9176,6944456.807,35.687918,290
509502.5131,6944456.513,35.56659,290
509502.1087,6944456.219,35.51946,290
509501.7043,6944455.925,35.546524,290
509501.2999,6944455.631,35.613253,290
509500.8954,6944455.337,35.682892,290
509500.491,6944455.043,35.737045,290
509500.0866,6944454.749,35.783598,290
509499.6822,6944454.455,35.843881,290
509499.2777,6944454.161,35.931463,290
509499.0237,6944453.977,36,290
509498.8733,6944453.867,36.081652,290
509498.4689,6944453.573,36.293914,290
509498.0645,6944453.279,36.489086,290
509498.0438,6944453.264,36.5,290
509497.8886,6944453.151,37,290
509541.338,6944484.738,33,290
509541.7424,6944485.032,33,290
509541.7869,6944485.064,33,290
509541.7424,6944485.032,32.928052,290
509541.3643,6944484.757,32.5,290
509541.338,6944484.738,32.488315,290
509540.9336,6944484.444,32.363622,290
509540.5292,6944484.15,32.277605,290
509540.1247,6944483.856,32.221846,290
509539.7203,6944483.562,32.210342,290
509539.3159,6944483.268,32.237394,290
509538.9115,6944482.974,32.291299,290
509538.507,6944482.68,32.3803,290
509538.1575,6944482.426,32.5,290
509538.1026,6944482.386,32.545517,290
509537.6982,6944482.092,32.919496,290
509537.6101,6944482.028,33,290
509537.6982,6944482.092,33.262671,290
509537.7774,6944482.149,33.5,290
509503.322,6944457.101,36.5,295
509503.7264,6944457.395,36.5,295
509503.7439,6944457.408,36.5,295
509503.7264,6944457.395,36.271767,295
509503.7064,6944457.381,36,295
509503.322,6944457.101,35.793845,295
509502.9176,6944456.807,35.613336,295
509502.5573,6944456.545,35.5,295
509502.5131,6944456.513,35.492039,295
509502.1087,6944456.219,35.465734,295
509501.7043,6944455.925,35.479259,295
509501.4867,6944455.767,35.5,295
509501.2999,6944455.631,35.532081,295
509500.8954,6944455.337,35.608733,295
509500.491,6944455.043,35.668314,295
509500.0866,6944454.749,35.719272,295
509499.6822,6944454.455,35.782253,295
509499.2777,6944454.161,35.871259,295
509498.8733,6944453.867,35.98061,295
509498.8028,6944453.816,36,295
509498.4689,6944453.573,36.178419,295
509498.0645,6944453.279,36.379972,295
509497.8375,6944453.114,36.5,295
509497.7608,6944453.059,37,295
509541.8878,6944485.138,33,295
509541.7424,6944485.032,32.764702,295
509541.5086,6944484.862,32.5,295
509541.338,6944484.738,32.424025,295
509540.9336,6944484.444,32.302046,295
509540.5292,6944484.15,32.217924,295
509540.1247,6944483.856,32.163601,295
509539.7203,6944483.562,32.153489,295
509539.3159,6944483.268,32.181997,295
509538.9115,6944482.974,32.23806,295
509538.507,6944482.68,32.328538,295
509538.1026,6944482.386,32.4673,295
509538.0273,6944482.331,32.5,295
509537.6982,6944482.092,32.80859,295
509537.4888,6944481.94,33,295
509537.4786,6944481.932,33.5,295
509503.8806,6944457.507,36.5,300
509503.8341,6944457.474,36,300
509503.7264,6944457.395,35.939287,300
509503.322,6944457.101,35.723621,300
509502.9176,6944456.807,35.538754,300
509502.7944,6944456.718,35.5,300
509502.5131,6944456.513,35.449271,300
509502.1087,6944456.219,35.421602,300
509501.7043,6944455.925,35.434184,300
509501.2999,6944455.631,35.472806,300
509501.0715,6944455.465,35.5,300
509500.8954,6944455.337,35.534575,300
509500.491,6944455.043,35.599584,300
509500.0866,6944454.749,35.654946,300
509499.6822,6944454.455,35.720625,300
509499.2777,6944454.161,35.811056,300
509498.8733,6944453.867,35.921172,300
509498.5866,6944453.659,36,300
509498.4689,6944453.573,36.062925,300
509498.0645,6944453.279,36.270858,300
509497.66,6944452.985,36.485421,300
509497.6347,6944452.967,36.5,300
509497.6169,6944452.954,37,300
509541.9888,6944485.211,33,300
509541.7424,6944485.032,32.601353,300
509541.6529,6944484.967,32.5,300
509541.338,6944484.738,32.359736,300
509540.9336,6944484.444,32.24047,300
509540.5292,6944484.15,32.158243,300
509540.1247,6944483.856,32.105357,300
509539.7203,6944483.562,32.096635,300
509539.3159,6944483.268,32.126601,300
509538.9115,6944482.974,32.184822,300
509538.507,6944482.68,32.276776,300
509538.1026,6944482.386,32.415928,300
509537.909,6944482.245,32.5,300
509537.6982,6944482.092,32.697684,300
509537.3674,6944481.851,33,300
509537.2938,6944481.798,33.230368,300
509537.2528,6944481.768,33.5,300
509503.7283,6944457.397,36.5,305
509504.0173,6944457.607,36.5,305
509503.9611,6944457.566,36,305
509503.7264,6944457.395,35.867644,305
509503.322,6944457.101,35.653396,305
509502.9905,6944456.86,35.5,305
509502.9176,6944456.807,35.479823,305
509502.5131,6944456.513,35.406503,305
509502.1087,6944456.219,35.37747,305
509501.7043,6944455.925,35.38911,305
509501.2999,6944455.631,35.42784,305
509500.8954,6944455.337,35.476584,305
509500.6758,6944455.178,35.5,305
509500.491,6944455.043,35.530853,305
509500.0866,6944454.749,35.590619,305
509499.6822,6944454.455,35.658997,305
509499.2777,6944454.161,35.750852,305
509498.8733,6944453.867,35.861734,305
509498.4689,6944453.573,35.973882,305
509498.3739,6944453.504,36,305
509498.0645,6944453.279,36.161744,305
509497.66,6944452.985,36.381226,305
509497.4539,6944452.835,36.5,305
509497.4131,6944452.806,37,305
509497.66,6944452.985,37,305
509541.7429,6944485.032,33,305
509542.0897,6944485.284,33,305
509541.7843,6944485.062,32.5,305
509541.7424,6944485.032,32.473924,305
509541.338,6944484.738,32.295446,305
509540.9336,6944484.444,32.178894,305
509540.5292,6944484.15,32.098563,305
509540.1247,6944483.856,32.047112,305
509539.7203,6944483.562,32.039782,305
509539.3159,6944483.268,32.071204,305
509538.9115,6944482.974,32.131583,305
509538.507,6944482.68,32.225013,305
509538.1026,6944482.386,32.364556,305
509537.7907,6944482.159,32.5,305
509537.6982,6944482.092,32.586777,305
509537.2938,6944481.798,32.960016,305
509537.26,6944481.773,33,305
509537.1952,6944481.726,33.5,305
509537.2938,6944481.798,33.5,305
509504.1308,6944457.689,36.5,310
509504.1819,6944457.726,36.5,310
509504.1308,6944457.689,36.332439,310
509504.0881,6944457.658,36,310
509503.7264,6944457.395,35.796,310
509503.322,6944457.101,35.583172,310
509503.1422,6944456.971,35.5,310
509502.9176,6944456.807,35.437822,310
509502.5131,6944456.513,35.363735,310
509502.1087,6944456.219,35.333338,310
509501.7043,6944455.925,35.344036,310
509501.2999,6944455.631,35.382875,310
509500.8954,6944455.337,35.432716,310
509500.491,6944455.043,35.476895,310
509500.2588,6944454.875,35.5,310
509500.0866,6944454.749,35.526293,310
509499.6822,6944454.455,35.597369,310
509499.2777,6944454.161,35.690649,310
509498.8733,6944453.867,35.802295,310
509498.4689,6944453.573,35.916501,310
509498.1651,6944453.352,36,310
509498.0645,6944453.279,36.05263,310
509497.66,6944452.985,36.277031,310
509497.2731,6944452.704,36.5,310
509497.2556,6944452.691,36.649466,310
509497.2217,6944452.667,37,310
509542.1879,6944485.356,33,310
509542.1469,6944485.326,32.920484,310
509541.8944,6944485.142,32.5,310
509541.7424,6944485.032,32.405219,310
509541.338,6944484.738,32.231157,310
509540.9336,6944484.444,32.117318,310
509540.5292,6944484.15,32.038882,310
509540.2165,6944483.923,32,310
509540.1247,6944483.856,31.993443,310
509539.7203,6944483.562,31.989821,310
509539.513,6944483.411,32,310
509539.3159,6944483.268,32.015807,310
509538.9115,6944482.974,32.078344,310
509538.507,6944482.68,32.173251,310
509538.1026,6944482.386,32.313185,310
509537.6982,6944482.092,32.488838,310
509537.6747,6944482.075,32.5,310
509537.2938,6944481.798,32.858284,310
509537.1743,6944481.711,33,310
509537.1376,6944481.684,33.5,310
509504.4829,6944457.945,36.5,315
509504.2387,6944457.768,36,315
509504.1308,6944457.689,35.947309,315
509503.7264,6944457.395,35.724357,315
509503.322,6944457.101,35.512948,315
509503.294,6944457.081,35.5,315
509502.9176,6944456.807,35.395821,315
509502.5131,6944456.513,35.320967,315
509502.1087,6944456.219,35.289205,315
509501.7043,6944455.925,35.298962,315
509501.2999,6944455.631,35.337909,315
509500.8954,6944455.337,35.388847,315
509500.491,6944455.043,35.43497,315
509500.0866,6944454.749,35.476442,315
509499.8824,6944454.601,35.5,315
509499.6822,6944454.455,35.53574,315
509499.2777,6944454.161,35.630445,315
509498.8733,6944453.867,35.742857,315
509498.4689,6944453.573,35.85912,315
509498.0645,6944453.279,35.971907,315
509497.9683,6944453.209,36,315
509497.66,6944452.985,36.172836,315
509497.2556,6944452.691,36.409132,315
509497.0955,6944452.575,36.5,315
509497.0725,6944452.558,37,315
509542.2824,6944485.425,33,315
509542.1469,6944485.326,32.736989,315
509542.0046,6944485.223,32.5,315
509541.7424,6944485.032,32.336514,315
509541.338,6944484.738,32.166867,315
509540.9336,6944484.444,32.055742,315
509540.6416,6944484.232,32,315
509540.5292,6944484.15,31.987818,315
509540.1247,6944483.856,31.959138,315
509539.7203,6944483.562,31.955922,315
509539.3159,6944483.268,31.975952,315
509539.0722,6944483.091,32,315
509538.9115,6944482.974,32.025106,315
509538.507,6944482.68,32.121489,315
509538.1026,6944482.386,32.261813,315
509537.6982,6944482.092,32.437533,315
509537.5665,6944481.996,32.5,315
509537.2938,6944481.798,32.756552,315
509537.0885,6944481.649,33,315
509537.08,6944481.642,33.5,315
509504.69,6944458.096,36.5,320
509504.5353,6944457.983,36.249744,320
509504.4013,6944457.886,36,320
509504.1308,6944457.689,35.867878,320
509503.7264,6944457.395,35.652713,320
509503.4339,6944457.183,35.5,320
509503.322,6944457.101,35.465551,320
509502.9176,6944456.807,35.353819,320
509502.5131,6944456.513,35.278199,320
509502.1087,6944456.219,35.245073,320
509501.7043,6944455.925,35.253887,320
509501.2999,6944455.631,35.292944,320
509500.8954,6944455.337,35.344979,320
509500.491,6944455.043,35.393045,320
509500.0866,6944454.749,35.436598,320
509499.6822,6944454.455,35.483942,320
509499.5751,6944454.377,35.5,320
509499.2777,6944454.161,35.570242,320
509498.8733,6944453.867,35.683419,320
509498.4689,6944453.573,35.801739,320
509498.0645,6944453.279,35.917638,320
509497.7824,6944453.074,36,320
509497.66,6944452.985,36.068641,320
509497.2556,6944452.691,36.308517,320
509496.9183,6944452.446,36.5,320
509496.9233,6944452.45,37,320
509542.377,6944485.493,33,320
509542.1469,6944485.326,32.553494,320
509542.1148,6944485.303,32.5,320
509541.7424,6944485.032,32.267809,320
509541.338,6944484.738,32.102577,320
509540.9563,6944484.46,32,320
509540.9336,6944484.444,31.996623,320
509540.5292,6944484.15,31.952864,320
509540.1247,6944483.856,31.924833,320
509539.7203,6944483.562,31.922023,320
509539.3159,6944483.268,31.942301,320
509538.9115,6944482.974,31.982345,320
509538.7975,6944482.891,32,320
509538.507,6944482.68,32.069726,320
509538.1026,6944482.386,32.210441,320
509537.6982,6944482.092,32.386227,320
509537.4584,6944481.918,32.5,320
509537.2938,6944481.798,32.65482,320
509537.0027,6944481.586,33,320
509537.0223,6944481.601,33.5,320
509504.8774,6944458.232,36.5,325
509504.6057,6944458.035,36,325
509504.5353,6944457.983,35.983354,325
509504.1308,6944457.689,35.788446,325
509503.7264,6944457.395,35.58107,325
509503.5711,6944457.282,35.5,325
509503.322,6944457.101,35.423313,325
509502.9176,6944456.807,35.311818,325
509502.5131,6944456.513,35.235431,325
509502.1087,6944456.219,35.200941,325
509501.7043,6944455.925,35.208813,325
509501.2999,6944455.631,35.247978,325
509500.8954,6944455.337,35.30111,325
509500.491,6944455.043,35.351119,325
509500.0866,6944454.749,35.396754,325
509499.6822,6944454.455,35.445714,325
509499.3202,6944454.192,35.5,325
509499.2777,6944454.161,35.510038,325
509498.8733,6944453.867,35.623981,325
509498.4689,6944453.573,35.744358,325
509498.0645,6944453.279,35.86337,325
509497.66,6944452.985,35.982501,325
509497.6027,6944452.944,36,325
509497.2556,6944452.691,36.207903,325
509496.8512,6944452.397,36.439284,325
509496.7545,6944452.327,36.5,325
509496.7483,6944452.322,37,325
509506.153,6944459.159,35.844429,325
509505.7485,6944458.865,35.992088,325
509505.7205,6944458.845,36,325
509505.5248,6944458.703,36.5,325
509506.153,6944459.159,36.5,325
509506.5574,6944459.453,36,325
509506.8697,6944459.68,36,325
509506.5574,6944459.453,35.807884,325
509542.4716,6944485.562,33,325
509542.2211,6944485.38,32.5,325
509542.1469,6944485.326,32.445771,325
509541.7424,6944485.032,32.199104,325
509541.338,6944484.738,32.038288,325
509541.1955,6944484.634,32,325
509540.9336,6944484.444,31.960979,325
509540.5292,6944484.15,31.917909,325
509540.1247,6944483.856,31.890527,325
509539.7203,6944483.562,31.888124,325
509539.3159,6944483.268,31.908651,325
509538.9115,6944482.974,31.948935,325
509538.5819,6944482.734,32,325
509538.507,6944482.68,32.017964,325
509538.1026,6944482.386,32.159069,325
509537.6982,6944482.092,32.334922,325
509537.3502,6944481.839,32.5,325
509537.2938,6944481.798,32.553088,325
509536.9169,6944481.524,33,325
509536.9647,6944481.559,33.5,325
509507.3895,6944460.058,36,330
509507.3663,6944460.041,35.963056,330
509506.9618,6944459.747,35.75957,330
509506.5574,6944459.453,35.575073,330
509506.153,6944459.159,35.669699,330
509505.7485,6944458.865,35.853115,330
509505.3441,6944458.571,35.970727,330
509504.9397,6944458.277,35.981865,330
509504.5353,6944457.983,35.888641,330
509504.1308,6944457.689,35.709015,330
509503.7264,6944457.395,35.509427,330
509503.7084,6944457.382,35.5,330
509503.322,6944457.101,35.381076,330
509502.9176,6944456.807,35.269817,330
509502.5131,6944456.513,35.192663,330
509502.1087,6944456.219,35.156809,330
509501.7043,6944455.925,35.163739,330
509501.2999,6944455.631,35.203013,330
509500.8954,6944455.337,35.257242,330
509500.491,6944455.043,35.309194,330
509500.0866,6944454.749,35.35691,330
509499.6822,6944454.455,35.407486,330
509499.2777,6944454.161,35.468985,330
509499.1021,6944454.034,35.5,330
509498.8733,6944453.867,35.564543,330
509498.4689,6944453.573,35.686977,330
509498.0645,6944453.279,35.809101,330
509497.66,6944452.985,35.931218,330
509497.4347,6944452.821,36,330
509497.2556,6944452.691,36.107289,330
509496.8512,6944452.397,36.341557,330
509496.599,6944452.214,36.5,330
509496.5493,6944452.178,37,330
509496.8512,6944452.397,37,330
509542.5671,6944485.631,33,330
509542.5513,6944485.62,32.965979,330
509542.3259,6944485.456,32.5,330
509542.1469,6944485.326,32.369226,330
509541.7424,6944485.032,32.130399,330
509541.4091,6944484.79,32,330
509541.338,6944484.738,31.985275,330
509540.9336,6944484.444,31.925336,330
509540.5292,6944484.15,31.882954,330
509540.1247,6944483.856,31.856222,330
509539.7203,6944483.562,31.854224,330
509539.3159,6944483.268,31.875,330
509538.9115,6944482.974,31.915525,330
509538.507,6944482.68,31.978184,330
509538.411,6944482.61,32,330
509538.1026,6944482.386,32.107698,330
509537.6982,6944482.092,32.283617,330
509537.2938,6944481.798,32.475194,330
509537.2426,6944481.761,32.5,330
509536.8893,6944481.504,32.914698,330
509536.7933,6944481.434,33,330
509536.8893,6944481.504,33.343864,330
509536.9071,6944481.517,33.5,330
509542.6674,6944485.704,33,335
509542.5513,6944485.62,32.749421,335
509542.4306,6944485.532,32.5,335
509542.1469,6944485.326,32.292682,335
509541.7424,6944485.032,32.061694,335
509541.5847,6944484.917,32,335
509541.338,6944484.738,31.948869,335
509540.9336,6944484.444,31.889692,335
509540.5292,6944484.15,31.848,335
509540.1247,6944483.856,31.821917,335
509539.7203,6944483.562,31.820325,335
509539.3159,6944483.268,31.841349,335
509538.9115,6944482.974,31.882115,335
509538.507,6944482.68,31.944773,335
509538.2639,6944482.503,32,335
509538.1026,6944482.386,32.056326,335
509537.6982,6944482.092,32.232312,335
509537.2938,6944481.798,32.423317,335
509537.1355,6944481.683,32.5,335
509536.8893,6944481.504,32.789035,335
509536.6518,6944481.331,33,335
509536.7598,6944481.41,33.5,335
509507.5488,6944460.174,36,335
509507.3663,6944460.041,35.709476,335
509507.0352,6944459.801,35.5,335
509506.9618,6944459.747,35.483435,335
509506.5574,6944459.453,35.44714,335
509506.153,6944459.159,35.497993,335
509506.1456,6944459.154,35.5,335
509505.7485,6944458.865,35.714142,335
509505.3441,6944458.571,35.846206,335
509504.9397,6944458.277,35.872985,335
509504.5353,6944457.983,35.793927,335
509504.1308,6944457.689,35.629584,335
509503.8669,6944457.497,35.5,335
509503.7264,6944457.395,35.462263,335
509503.322,6944457.101,35.338839,335
509502.9176,6944456.807,35.227816,335
509502.5131,6944456.513,35.149895,335
509502.1087,6944456.219,35.112676,335
509501.7043,6944455.925,35.118664,335
509501.2999,6944455.631,35.158047,335
509500.8954,6944455.337,35.213373,335
509500.491,6944455.043,35.267269,335
509500.0866,6944454.749,35.317066,335
509499.6822,6944454.455,35.369258,335
509499.2777,6944454.161,35.431764,335
509498.8914,6944453.88,35.5,335
509498.8733,6944453.867,35.505105,335
509498.4689,6944453.573,35.629596,335
509498.0645,6944453.279,35.754832,335
509497.66,6944452.985,35.879935,335
509497.2668,6944452.699,36,335
509497.2556,6944452.691,36.006675,335
509496.8512,6944452.397,36.243831,335
509496.4468,6944452.103,36.497994,335
509496.4442,6944452.101,36.5,335
509496.3809,6944452.055,37,335
509496.4468,6944452.103,37,335
509507.7081,6944460.29,36,340
509507.4162,6944460.078,35.5,340
509507.3663,6944460.041,35.481935,340
509506.9618,6944459.747,35.392952,340
509506.5574,6944459.453,35.369122,340
509506.153,6944459.159,35.428321,340
509505.8879,6944458.967,35.5,340
509505.7485,6944458.865,35.575169,340
509505.3441,6944458.571,35.721685,340
509504.9397,6944458.277,35.764104,340
509504.5353,6944457.983,35.699213,340
509504.1308,6944457.689,35.550152,340
509504.0287,6944457.615,35.5,340
509503.7264,6944457.395,35.418808,340
509503.322,6944457.101,35.296602,340
509502.9176,6944456.807,35.185814,340
509502.5131,6944456.513,35.107128,340
509502.1087,6944456.219,35.068544,340
509501.7043,6944455.925,35.07359,340
509501.2999,6944455.631,35.113082,340
509500.8954,6944455.337,35.169505,340
509500.491,6944455.043,35.225344,340
509500.0866,6944454.749,35.277222,340
509499.6822,6944454.455,35.33103,340
509499.2777,6944454.161,35.394542,340
509498.8733,6944453.867,35.466566,340
509498.7032,6944453.744,35.5,340
509498.4689,6944453.573,35.572215,340
509498.0645,6944453.279,35.700563,340
509497.66,6944452.985,35.828652,340
509497.2556,6944452.691,35.953341,340
509497.1001,6944452.578,36,340
509496.8512,6944452.397,36.146104,340
509496.4468,6944452.103,36.402751,340
509496.3236,6944452.014,36.5,340
509496.2452,6944451.957,37,340
509542.5505,6944485.619,33,340
509542.7677,6944485.777,33,340
509542.5513,6944485.62,32.532863,340
509542.5354,6944485.608,32.5,340
509542.1469,6944485.326,32.216138,340
509541.7566,6944485.042,32,340
509541.7424,6944485.032,31.99615,340
509541.338,6944484.738,31.912462,340
509540.9336,6944484.444,31.854049,340
509540.5292,6944484.15,31.813045,340
509540.1247,6944483.856,31.787611,340
509539.7203,6944483.562,31.786426,340
509539.3159,6944483.268,31.807699,340
509538.9115,6944482.974,31.848705,340
509538.507,6944482.68,31.911361,340
509538.1168,6944482.396,32,340
509538.1026,6944482.386,32.004954,340
509537.6982,6944482.092,32.181007,340
509537.2938,6944481.798,32.37144,340
509537.0285,6944481.605,32.5,340
509536.8893,6944481.504,32.663373,340
509536.5103,6944481.228,33,340
509536.5725,6944481.274,33.5,340
509507.8911,6944460.423,36,345
509507.7707,6944460.335,35.639464,345
509507.7033,6944460.286,35.5,345
509507.3663,6944460.041,35.378071,345
509506.9618,6944459.747,35.302469,345
509506.5574,6944459.453,35.291104,345
509506.153,6944459.159,35.358649,345
509505.7485,6944458.865,35.469645,345
509505.5987,6944458.756,35.5,345
509505.3441,6944458.571,35.597164,345
509504.9397,6944458.277,35.655224,345
509504.5353,6944457.983,35.6045,345
509504.2321,6944457.763,35.5,345
509504.1308,6944457.689,35.483036,345
509503.7264,6944457.395,35.375354,345
509503.322,6944457.101,35.254365,345
509502.9176,6944456.807,35.143813,345
509502.5131,6944456.513,35.06436,345
509502.1087,6944456.219,35.024412,345
509501.7043,6944455.925,35.028516,345
509501.2999,6944455.631,35.068116,345
509500.8954,6944455.337,35.125637,345
509500.491,6944455.043,35.183419,345
509500.0866,6944454.749,35.237378,345
509499.6822,6944454.455,35.292802,345
509499.2777,6944454.161,35.357321,345
509498.8733,6944453.867,35.429991,345
