X,Y,Z,Vs
509497.185000,6944445.030000,30.252304,325
509497.237300,6944444.630000,30.300000,325
509497.249900,6944444.534000,30.314073,325
509497.314700,6944444.038000,30.375024,325
509497.379600,6944443.543000,30.508889,325
509497.444500,6944443.047000,30.699363,325
509497.509300,6944442.551000,30.787460,325
509497.512600,6944442.526000,30.800000,325
509497.509300,6944442.551000,30.848456,325
509497.461600,6944442.916000,31.300000,325
509497.444500,6944443.047000,31.429087,325
509497.397400,6944443.406000,31.800000,325
509497.379600,6944443.543000,31.918478,325
509497.326000,6944443.952000,32.300000,325
509497.314700,6944444.038000,32.353642,325
509497.249900,6944444.534000,32.579460,325
509497.197900,6944444.931000,32.800000,325
509497.185000,6944445.030000,32.800000,325
509497.055300,6944446.021000,31.800000,325
509496.795800,6944448.004000,31.800000,325
509496.759300,6944448.283000,32.081073,325
509496.752600,6944448.335000,31.800000,325
509496.745700,6944448.387000,31.300000,325
509496.762100,6944448.262000,30.800000,325
509496.795800,6944448.004000,30.719995,325
509496.860700,6944447.509000,30.573815,325
509496.925500,6944447.013000,30.397063,325
509496.990400,6944446.517000,30.305573,325
509496.993600,6944446.493000,30.300000,325
509497.055300,6944446.021000,30.212287,325
509497.120100,6944445.526000,30.193166,325
509501.672900,6944410.730000,35.300000,325
509501.660900,6944410.821000,35.057253,325
509501.648700,6944410.915000,34.800000,325
509501.648200,6944410.919000,34.300000,325
509501.649700,6944410.907000,33.800000,325
509501.660900,6944410.821000,33.640795,325
509501.694800,6944410.562000,33.300000,325
509501.725800,6944410.326000,33.012931,325
509501.748400,6944410.153000,32.800000,325
509501.790600,6944409.830000,32.455614,325
509501.825800,6944409.561000,32.300000,325
509501.855500,6944409.334000,32.263077,325
509501.920400,6944408.838000,32.191203,325
509501.920400,6944408.838000,35.300000,325
509499.195900,6944429.661000,34.800000,330
509499.131000,6944430.157000,34.300000,330
509499.111200,6944430.308000,34.300000,330
509499.131000,6944430.157000,34.043145,330
509499.156900,6944429.959000,33.800000,330
509499.195900,6944429.661000,33.642651,330
509499.260800,6944429.165000,33.388493,330
509499.309800,6944428.791000,33.300000,330
509499.325600,6944428.669000,33.278145,330
509499.390500,6944428.174000,33.175689,330
509499.455400,6944427.678000,33.084289,330
509499.520200,6944427.182000,33.020082,330
509499.585100,6944426.686000,33.023689,330
509499.650000,6944426.190000,33.027297,330
509499.714800,6944425.695000,33.030904,330
509499.779700,6944425.199000,33.046995,330
509499.844600,6944424.703000,33.171347,330
509499.909500,6944424.207000,33.296143,330
509499.911500,6944424.192000,33.300000,330
509499.974300,6944423.712000,33.425580,330
509500.039200,6944423.216000,33.566658,330
509500.103400,6944422.725000,33.800000,330
509500.104100,6944422.720000,33.805323,330
509500.153800,6944422.340000,34.300000,330
509500.168900,6944422.224000,34.466898,330
509500.198800,6944421.996000,34.800000,330
509500.233800,6944421.728000,35.203158,330
509500.242000,6944421.666000,35.300000,330
509494.201100,6944467.835000,32.208296,330
509494.226200,6944467.643000,32.300000,330
509494.253300,6944467.436000,32.800000,330
509494.253600,6944467.434000,33.300000,330
509494.136200,6944468.331000,33.300000,330
509494.136200,6944468.331000,31.988617,330
509496.730900,6944448.500000,32.300000,330
509496.667200,6944448.987000,32.300000,330
509496.666000,6944448.996000,32.266608,330
509496.647800,6944449.135000,31.800000,330
509496.628400,6944449.283000,31.300000,330
509496.619100,6944449.355000,30.800000,330
509496.666000,6944448.996000,30.674400,330
509496.730900,6944448.500000,30.418746,330
509496.766800,6944448.226000,30.300000,330
509496.795800,6944448.004000,30.210307,330
509496.860700,6944447.509000,30.077109,330
509496.925500,6944447.013000,29.985414,330
509496.990400,6944446.517000,29.893719,330
509497.055300,6944446.021000,29.802024,330
509497.062600,6944445.965000,29.800000,330
509497.120100,6944445.526000,29.786180,330
509497.136800,6944445.398000,29.800000,330
509497.185000,6944445.030000,29.845472,330
509497.249900,6944444.534000,29.906760,330
509497.314700,6944444.038000,29.968048,330
509497.379600,6944443.543000,30.062371,330
509497.444500,6944443.047000,30.218329,330
509497.478500,6944442.787000,30.300000,330
509497.509300,6944442.551000,30.378578,330
509497.574200,6944442.055000,30.597624,330
509497.639100,6944441.559000,30.747943,330
509497.694200,6944441.138000,30.800000,330
509497.639100,6944441.559000,31.087423,330
509497.624000,6944441.675000,31.300000,330
509497.574200,6944442.055000,31.648722,330
509497.553700,6944442.212000,31.800000,330
509497.509300,6944442.551000,32.095655,330
509497.479000,6944442.783000,32.300000,330
509497.444500,6944443.047000,32.466596,330
509497.379600,6944443.543000,32.792504,330
509497.377900,6944443.555000,32.800000,330
509497.314700,6944444.038000,33.050348,330
509497.292700,6944444.207000,33.130314,330
509497.249900,6944444.534000,32.800000,330
509501.527600,6944411.840000,34.300000,330
509501.531200,6944411.813000,34.055105,330
509501.534800,6944411.785000,33.800000,330
509501.563200,6944411.568000,33.300000,330
509501.593200,6944411.339000,32.800000,330
509501.596000,6944411.317000,32.770718,330
509501.646000,6944410.935000,32.300000,330
509501.660900,6944410.821000,32.243850,330
509501.725800,6944410.326000,32.139302,330
509501.790600,6944409.830000,31.972144,330
509501.855500,6944409.334000,31.876569,330
509501.897700,6944409.011000,31.800000,330
509501.920400,6944408.838000,31.764213,330
509501.516200,6944411.927000,35.300000,330
509499.066200,6944430.652000,34.300000,335
509499.001300,6944431.148000,33.800000,335
509498.989200,6944431.241000,33.706409,335
509499.001300,6944431.148000,33.663168,335
509499.066200,6944430.652000,33.382657,335
509499.082300,6944430.529000,33.300000,335
509499.131000,6944430.157000,33.084323,335
509499.195900,6944429.661000,32.841299,335
509499.210200,6944429.552000,32.800000,335
509499.260800,6944429.165000,32.696803,335
509499.325600,6944428.669000,32.680574,335
509499.390500,6944428.174000,32.662402,335
509499.455400,6944427.678000,32.641698,335
509499.520200,6944427.182000,32.628448,335
509499.585100,6944426.686000,32.647911,335
509499.650000,6944426.190000,32.670773,335
509499.714800,6944425.695000,32.698507,335
509499.779700,6944425.199000,32.732484,335
509499.819800,6944424.892000,32.800000,335
509499.844600,6944424.703000,32.846185,335
509499.909500,6944424.207000,32.966161,335
509499.974300,6944423.712000,33.086120,335
509500.039200,6944423.216000,33.207675,335
509500.062700,6944423.036000,33.300000,335
509500.104100,6944422.720000,33.462814,335
509500.168900,6944422.224000,33.744186,335
509500.181300,6944422.130000,33.800000,335
509500.233800,6944421.728000,34.272718,335
509500.237000,6944421.704000,34.300000,335
509500.281800,6944421.362000,34.800000,335
509500.298700,6944421.233000,35.004866,335
509500.324900,6944421.032000,35.300000,335
509496.587300,6944449.598000,32.300000,335
509496.557900,6944449.822000,31.800000,335
509496.536300,6944449.988000,31.486776,335
509496.520000,6944450.112000,31.300000,335
509496.492600,6944450.322000,30.800000,335
509496.536300,6944449.988000,30.651448,335
509496.601200,6944449.492000,30.385031,335
509496.628000,6944449.287000,30.300000,335
509496.666000,6944448.996000,30.185493,335
509496.730900,6944448.500000,29.990203,335
509496.794500,6944448.015000,29.800000,335
509496.795800,6944448.004000,29.796638,335
509496.860700,6944447.509000,29.671156,335
509496.925500,6944447.013000,29.600418,335
509496.990400,6944446.517000,29.531236,335
509497.055300,6944446.021000,29.447977,335
509497.120100,6944445.526000,29.428832,335
509497.185000,6944445.030000,29.493858,335
509497.249900,6944444.534000,29.545573,335
509497.314700,6944444.038000,29.592899,335
509497.379600,6944443.543000,29.669376,335
509497.431600,6944443.145000,29.800000,335
509497.444500,6944443.047000,29.832566,335
509497.509300,6944442.551000,30.000529,335
509497.574200,6944442.055000,30.166753,335
509497.628300,6944441.642000,30.300000,335
509497.639100,6944441.559000,30.330783,335
509497.703900,6944441.064000,30.461311,335
509497.768800,6944440.568000,30.675133,335
509497.833700,6944440.072000,30.773376,335
509497.843700,6944439.996000,30.800000,335
509497.833700,6944440.072000,30.934447,335
509497.797300,6944440.350000,31.300000,335
509497.768800,6944440.568000,31.474124,335
509497.715800,6944440.973000,31.800000,335
509497.703900,6944441.064000,31.863060,335
509497.639100,6944441.559000,32.261894,335
509497.632700,6944441.608000,32.300000,335
509497.574200,6944442.055000,32.547621,335
509497.524700,6944442.434000,32.800000,335
509497.509300,6944442.551000,32.870393,335
509497.444500,6944443.047000,33.166810,335
509497.415200,6944443.271000,33.300000,335
509497.314700,6944444.038000,33.300000,335
509494.136200,6944468.331000,31.500051,335
509494.201100,6944467.835000,31.715275,335
509494.226800,6944467.639000,31.800000,335
509494.265900,6944467.340000,31.944011,335
509494.330800,6944466.844000,32.200396,335
509494.353400,6944466.671000,32.300000,335
509494.365600,6944466.578000,32.800000,335
509494.357500,6944466.640000,33.300000,335
509501.401300,6944412.805000,34.800000,335
509501.401400,6944412.805000,34.797039,335
509501.413000,6944412.716000,34.300000,335
509501.425400,6944412.621000,33.800000,335
509501.450900,6944412.427000,33.300000,335
509501.466300,6944412.309000,33.006808,335
509501.477300,6944412.225000,32.800000,335
509501.519600,6944411.902000,32.300000,335
509501.531200,6944411.813000,32.248108,335
509501.596000,6944411.317000,31.999994,335
509501.649600,6944410.908000,31.800000,335
509501.660900,6944410.821000,31.762879,335
509501.725800,6944410.326000,31.678873,335
509501.790600,6944409.830000,31.594865,335
509501.855500,6944409.334000,31.510856,335
509501.920400,6944408.838000,31.426848,335
509501.390000,6944412.892000,35.300000,335
509496.515400,6944450.147000,32.300000,340
509496.471400,6944450.483000,31.894189,340
509496.460200,6944450.569000,31.800000,340
509496.406600,6944450.979000,31.309813,340
509496.405400,6944450.988000,31.300000,340
509496.371200,6944451.249000,30.800000,340
509496.406600,6944450.979000,30.663944,340
509496.471400,6944450.483000,30.374404,340
509496.490700,6944450.336000,30.300000,340
509496.536300,6944449.988000,30.134204,340
509496.601200,6944449.492000,29.932557,340
509496.647800,6944449.136000,29.800000,340
509496.666000,6944448.996000,29.747585,340
509496.730900,6944448.500000,29.593857,340
509496.795800,6944448.004000,29.433414,340
509496.851800,6944447.576000,29.300000,340
509496.860700,6944447.509000,29.290416,340
509496.925500,6944447.013000,29.270419,340
509496.990400,6944446.517000,29.241822,340
509497.055300,6944446.021000,29.200563,340
509497.120100,6944445.526000,29.192130,340
509497.185000,6944445.030000,29.225857,340
509497.249900,6944444.534000,29.251682,340
509497.314700,6944444.038000,29.271390,340
509497.379600,6944443.543000,29.294428,340
509497.383100,6944443.516000,29.300000,340
509497.444500,6944443.047000,29.504663,340
509497.509300,6944442.551000,29.638622,340
509497.571200,6944442.078000,29.800000,340
509497.574200,6944442.055000,29.807956,340
509497.639100,6944441.559000,29.977638,340
509497.703900,6944441.064000,30.121418,340
509497.768800,6944440.568000,30.264620,340
509497.784400,6944440.449000,30.300000,340
509497.833700,6944440.072000,30.423296,340
509497.898500,6944439.576000,30.595614,340
509497.963400,6944439.081000,30.719255,340
509498.028300,6944438.585000,30.769589,340
509498.093100,6944438.089000,30.791655,340
509498.098200,6944438.051000,30.800000,340
509498.093100,6944438.089000,30.858244,340
509498.028300,6944438.585000,31.179237,340
509498.019500,6944438.652000,31.300000,340
509497.963400,6944439.081000,31.500374,340
509497.898500,6944439.576000,31.758224,340
509497.891000,6944439.634000,31.800000,340
509497.833700,6944440.072000,32.114860,340
509497.800800,6944440.323000,32.300000,340
509497.768800,6944440.568000,32.425541,340
509497.703900,6944441.064000,32.678565,340
509497.675300,6944441.282000,32.800000,340
509497.639100,6944441.559000,32.937775,340
509497.574200,6944442.055000,33.219916,340
509497.556900,6944442.188000,33.300000,340
509494.136200,6944468.331000,31.105803,340
509494.201100,6944467.835000,31.266121,340
509494.213300,6944467.742000,31.300000,340
509494.265900,6944467.340000,31.451358,340
509494.330800,6944466.844000,31.645167,340
509494.379200,6944466.474000,31.800000,340
509494.395700,6944466.348000,31.864825,340
509494.460500,6944465.852000,32.262435,340
509494.465600,6944465.813000,32.300000,340
509494.460600,6944465.852000,32.800000,340
509494.460500,6944465.852000,32.802578,340
509494.446200,6944465.962000,33.300000,340
509499.000900,6944431.151000,33.796863,340
509498.936400,6944431.644000,33.300000,340
509498.789500,6944432.767000,33.300000,340
509498.741800,6944433.131000,32.851117,340
509498.735700,6944433.178000,32.800000,340
509498.677000,6944433.627000,32.317039,340
509498.674800,6944433.643000,32.300000,340
509498.677000,6944433.627000,32.289147,340
509498.741800,6944433.131000,32.258799,340
509498.806700,6944432.635000,32.244740,340
509498.871600,6944432.140000,32.233768,340
509498.936400,6944431.644000,32.224310,340
509499.001300,6944431.148000,32.223386,340
509499.066200,6944430.652000,32.227189,340
509499.131000,6944430.157000,32.228532,340
509499.195900,6944429.661000,32.227816,340
509499.260800,6944429.165000,32.227754,340
509499.325600,6944428.669000,32.239750,340
509499.390500,6944428.174000,32.251471,340
509499.455400,6944427.678000,32.263007,340
509499.520200,6944427.182000,32.276010,340
509499.585100,6944426.686000,32.293005,340
509499.605000,6944426.534000,32.300000,340
509499.650000,6944426.190000,32.326724,340
509499.714800,6944425.695000,32.384080,340
509499.779700,6944425.199000,32.438784,340
509499.844600,6944424.703000,32.541463,340
509499.909500,6944424.207000,32.638759,340
509499.974300,6944423.712000,32.755418,340
509500.001400,6944423.504000,32.800000,340
509500.039200,6944423.216000,32.868491,340
509500.104100,6944422.720000,33.116556,340
509500.149700,6944422.371000,33.300000,340
509500.168900,6944422.224000,33.379862,340
509500.233800,6944421.728000,33.655942,340
509500.267300,6944421.472000,33.800000,340
509500.298700,6944421.233000,34.074083,340
509500.325100,6944421.030000,34.300000,340
509500.363500,6944420.737000,34.691498,340
509500.374400,6944420.653000,34.800000,340
509500.425200,6944420.266000,35.300000,340
509501.271700,6944413.796000,35.131240,340
509501.282400,6944413.714000,34.800000,340
509501.298800,6944413.589000,34.300000,340
509501.315700,6944413.460000,33.800000,340
509501.336600,6944413.300000,33.334141,340
509501.338100,6944413.288000,33.300000,340
509501.361100,6944413.112000,32.800000,340
509501.394800,6944412.855000,32.300000,340
509501.401400,6944412.805000,32.256049,340
509501.466300,6944412.309000,32.002023,340
509501.522400,6944411.880000,31.800000,340
509501.531200,6944411.813000,31.771331,340
509501.596000,6944411.317000,31.526049,340
509501.660900,6944410.821000,31.332638,340
509501.694800,6944410.562000,31.300000,340
509501.725800,6944410.326000,31.274104,340
509501.790600,6944409.830000,31.212788,340
509501.855500,6944409.334000,31.151628,340
509501.920400,6944408.838000,31.098719,340
509501.266000,6944413.840000,35.300000,340
509498.596800,6944434.240000,33.300000,345
509498.547200,6944434.619000,32.997946,345
509498.488100,6944435.070000,32.800000,345
509498.482400,6944435.114000,32.762827,345
509498.417500,6944435.610000,32.401290,345
509498.352600,6944436.106000,32.352612,345
509498.287800,6944436.602000,32.328207,345
509498.223700,6944437.091000,32.300000,345
509498.222900,6944437.097000,32.299138,345
509498.158000,6944437.593000,32.094229,345
509498.103300,6944438.011000,32.300000,345
509498.093100,6944438.089000,32.321024,345
509498.028300,6944438.585000,32.373373,345
509497.963400,6944439.081000,32.448597,345
509497.898500,6944439.576000,32.560445,345
509497.840900,6944440.017000,32.800000,345
509497.833700,6944440.072000,32.826231,345
509497.768800,6944440.568000,33.065135,345
509497.709800,6944441.019000,33.300000,345
509496.471400,6944450.483000,32.300000,345
509496.457900,6944450.587000,32.404423,345
509496.440300,6944450.721000,32.300000,345
509496.406600,6944450.979000,32.020588,345
509496.378300,6944451.195000,31.800000,345
509496.341700,6944451.475000,31.490028,345
509496.314700,6944451.681000,31.300000,345
509496.276800,6944451.971000,30.991360,345
509496.215000,6944452.443000,30.800000,345
509496.276800,6944451.971000,30.639275,345
509496.341700,6944451.475000,30.364782,345
509496.358100,6944451.350000,30.300000,345
509496.406600,6944450.979000,30.123197,345
509496.471400,6944450.483000,29.896348,345
509496.499100,6944450.272000,29.800000,345
509496.536300,6944449.988000,29.684435,345
509496.601200,6944449.492000,29.535805,345
509496.664500,6944449.008000,29.300000,345
509496.666000,6944448.996000,29.297469,345
509496.730900,6944448.500000,29.262358,345
509496.795800,6944448.004000,29.189796,345
509496.860700,6944447.509000,29.124751,345
509496.925500,6944447.013000,29.099774,345
509496.990400,6944446.517000,29.068631,345
509497.055300,6944446.021000,29.029626,345
509497.120100,6944445.526000,29.023445,345
509497.185000,6944445.030000,29.056404,345
509497.249900,6944444.534000,29.084745,345
509497.314700,6944444.038000,29.108981,345
509497.379600,6944443.543000,29.140680,345
509497.444500,6944443.047000,29.241473,345
509497.509300,6944442.551000,29.294528,345
509497.512800,6944442.524000,29.300000,345
509497.574200,6944442.055000,29.498597,345
509497.639100,6944441.559000,29.632688,345
509497.703900,6944441.064000,29.788966,345
509497.709000,6944441.025000,29.800000,345
509497.768800,6944440.568000,29.945967,345
509497.833700,6944440.072000,30.102893,345
509497.898500,6944439.576000,30.254238,345
509497.936000,6944439.290000,30.300000,345
509497.963400,6944439.081000,30.343184,345
509498.028300,6944438.585000,30.436146,345
509498.093100,6944438.089000,30.506806,345
509498.158000,6944437.593000,30.611187,345
509498.222900,6944437.097000,30.722669,345
509498.287800,6944436.602000,30.763041,345
509498.352600,6944436.106000,30.781776,345
509498.417500,6944435.610000,30.791572,345
509498.482400,6944435.114000,30.796973,345
509498.486000,6944435.086000,30.800000,345
509498.547200,6944434.619000,31.042323,345
509498.612100,6944434.123000,31.193802,345
509498.677000,6944433.627000,31.272307,345
509498.695200,6944433.488000,31.300000,345
509498.741800,6944433.131000,31.396686,345
509498.806700,6944432.635000,31.484392,345
509498.871600,6944432.140000,31.566465,345
509498.936400,6944431.644000,31.642488,345
509499.001300,6944431.148000,31.707354,345
509499.066200,6944430.652000,31.762567,345
509499.108700,6944430.327000,31.800000,345
509499.131000,6944430.157000,31.822341,345
509499.195900,6944429.661000,31.886200,345
509499.260800,6944429.165000,31.934236,345
509499.325600,6944428.669000,31.968469,345
509499.390500,6944428.174000,32.001416,345
509499.455400,6944427.678000,32.033226,345
509499.520200,6944427.182000,32.063229,345
509499.585100,6944426.686000,32.089389,345
509499.650000,6944426.190000,32.118206,345
509499.714800,6944425.695000,32.156344,345
509499.779700,6944425.199000,32.197211,345
509499.844600,6944424.703000,32.260598,345
509499.897900,6944424.296000,32.300000,345
509499.909500,6944424.207000,32.313972,345
509499.974300,6944423.712000,32.447781,345
509500.039200,6944423.216000,32.548240,345
509500.104100,6944422.720000,32.761901,345
509500.115600,6944422.632000,32.800000,345
509500.168900,6944422.224000,32.988531,345
509500.233800,6944421.728000,33.239393,345
509500.250200,6944421.603000,33.300000,345
509500.298700,6944421.233000,33.487521,345
509500.363500,6944420.737000,33.771754,345
509500.369200,6944420.693000,33.800000,345
509500.425900,6944420.260000,34.300000,345
509500.428400,6944420.241000,34.324591,345
509500.475700,6944419.880000,34.800000,345
509500.493300,6944419.745000,34.996839,345
509500.523100,6944419.517000,35.300000,345
509501.160300,6944414.648000,34.800000,345
509501.182700,6944414.476000,34.300000,345
509501.205800,6944414.300000,33.800000,345
509501.206800,6944414.292000,33.776906,345
509501.227400,6944414.135000,33.300000,345
509501.249000,6944413.970000,32.800000,345
509501.271700,6944413.796000,32.325665,345
509501.273200,6944413.784000,32.300000,345
509501.336600,6944413.300000,31.926714,345
509501.356300,6944413.149000,31.800000,345
509501.401400,6944412.805000,31.570152,345
509501.466300,6944412.309000,31.396134,345
509501.500900,6944412.044000,31.300000,345
509501.531200,6944411.813000,31.231181,345
509501.596000,6944411.317000,31.087660,345
509501.660900,6944410.821000,30.949976,345
509501.725800,6944410.326000,30.899344,345
509501.790600,6944409.830000,30.836380,345
509501.846300,6944409.404000,30.800000,345
509501.855500,6944409.334000,30.796974,345
509501.920400,6944408.838000,30.786220,345
509501.142200,6944414.786000,35.300000,345
509494.136200,6944468.331000,30.771029,345
509494.201100,6944467.835000,30.798341,345
509494.202200,6944467.827000,30.800000,345
509494.265900,6944467.340000,31.018368,345
509494.330800,6944466.844000,31.149973,345
509494.395700,6944466.348000,31.283606,345
509494.399000,6944466.323000,31.300000,345
509494.460500,6944465.852000,31.663061,345
509494.480800,6944465.697000,31.800000,345
509494.525400,6944465.357000,32.125518,345
509494.548200,6944465.182000,32.300000,345
509494.540700,6944465.239000,32.800000,345
509494.525400,6944465.357000,33.188315,345
509494.521400,6944465.387000,33.300000,345
509500.947300,6944416.275000,35.104078,350
509500.978400,6944416.038000,34.800000,350
509501.012200,6944415.779000,34.478076,350
509501.028800,6944415.652000,34.300000,350
509501.077100,6944415.283000,33.850594,350
509501.080900,6944415.254000,33.800000,350
509501.110200,6944415.031000,33.300000,350
509501.136300,6944414.831000,32.800000,350
509501.141900,6944414.788000,32.707563,350
509501.166000,6944414.604000,32.300000,350
509501.206800,6944414.292000,32.013520,350
509501.236600,6944414.064000,31.800000,350
509501.271700,6944413.796000,31.574273,350
509501.318400,6944413.439000,31.300000,350
509501.336600,6944413.300000,31.224100,350
509501.401400,6944412.805000,30.955742,350
509501.459500,6944412.361000,30.800000,350
509501.466300,6944412.309000,30.792450,350
509501.531200,6944411.813000,30.767122,350
509501.596000,6944411.317000,30.726375,350
509501.660900,6944410.821000,30.666363,350
509501.725800,6944410.326000,30.645610,350
509501.790600,6944409.830000,30.621964,350
509501.855500,6944409.334000,30.607389,350
509501.920400,6944408.838000,30.599805,350
509500.926000,6944416.438000,35.300000,350
509498.417500,6944435.610000,33.204748,350
509498.352600,6944436.106000,33.096307,350
509498.287800,6944436.602000,32.996643,350
509498.222900,6944437.097000,32.896560,350
509498.158000,6944437.593000,32.811333,350
509498.093100,6944438.089000,32.897659,350
509498.028300,6944438.585000,32.982346,350
509497.963400,6944439.081000,33.067093,350
509497.898500,6944439.576000,33.151961,350
509497.858700,6944439.881000,33.300000,350
509498.440800,6944435.432000,33.300000,350
509496.426200,6944450.829000,32.648429,350
509496.406600,6944450.979000,32.531721,350
509496.368400,6944451.271000,32.300000,350
509496.341700,6944451.475000,32.092235,350
509496.300400,6944451.791000,31.800000,350
509496.276800,6944451.971000,31.632028,350
509496.212000,6944452.466000,31.378050,350
509496.190400,6944452.632000,31.300000,350
509496.147100,6944452.962000,31.087931,350
509496.082200,6944453.458000,30.857131,350
509496.069300,6944453.557000,30.800000,350
509496.082200,6944453.458000,30.734483,350
509496.147100,6944452.962000,30.518465,350
509496.199600,6944452.561000,30.300000,350
509496.212000,6944452.466000,30.259968,350
509496.276800,6944451.971000,30.045173,350
509496.341700,6944451.475000,29.831397,350
509496.350900,6944451.405000,29.800000,350
509496.406600,6944450.979000,29.646467,350
509496.471400,6944450.483000,29.472957,350
509496.524400,6944450.079000,29.300000,350
509496.536300,6944449.988000,29.283827,350
509496.601200,6944449.492000,29.234146,350
509496.666000,6944448.996000,29.133740,350
509496.730900,6944448.500000,29.087127,350
509496.795800,6944448.004000,29.015613,350
509496.860700,6944447.509000,28.959087,350
509496.925500,6944447.013000,28.929130,350
509496.990400,6944446.517000,28.895441,350
509497.055300,6944446.021000,28.858688,350
509497.120100,6944445.526000,28.854760,350
509497.185000,6944445.030000,28.886951,350
509497.249900,6944444.534000,28.917808,350
509497.314700,6944444.038000,28.946571,350
509497.379600,6944443.543000,28.986933,350
509497.444500,6944443.047000,29.081353,350
509497.509300,6944442.551000,29.145527,350
509497.574200,6944442.055000,29.245414,350
509497.639100,6944441.559000,29.296259,350
509497.641400,6944441.541000,29.300000,350
509497.703900,6944441.064000,29.501589,350
509497.768800,6944440.568000,29.646648,350
509497.833700,6944440.072000,29.798763,350
509497.834200,6944440.068000,29.800000,350
509497.898500,6944439.576000,29.962849,350
509497.963400,6944439.081000,30.051554,350
509498.093100,6944438.089000,30.228969,350
509498.144600,6944437.695000,30.300000,350
509498.158000,6944437.593000,30.320661,350
509498.222900,6944437.097000,30.393165,350
509498.287800,6944436.602000,30.453735,350
509498.352600,6944436.106000,30.502822,350
509498.417500,6944435.610000,30.542635,350
509498.482400,6944435.114000,30.575551,350
509498.547200,6944434.619000,30.632609,350
509498.612100,6944434.123000,30.718857,350
509498.677000,6944433.627000,30.764235,350
509498.741800,6944433.131000,30.791349,350
509498.748700,6944433.078000,30.800000,350
509498.806700,6944432.635000,30.972611,350
509498.871600,6944432.140000,31.100693,350
509498.936400,6944431.644000,31.203733,350
509498.991700,6944431.221000,31.300000,350
509499.001300,6944431.148000,31.316079,350
509499.066200,6944430.652000,31.405291,350
509499.131000,6944430.157000,31.494503,350
509499.195900,6944429.661000,31.583715,350
509499.260800,6944429.165000,31.657517,350
509499.390500,6944428.174000,31.754686,350
509499.450700,6944427.713000,31.800000,350
509499.455400,6944427.678000,31.803444,350
509499.520200,6944427.182000,31.850447,350
509499.585100,6944426.686000,31.885773,350
509499.650000,6944426.190000,31.921101,350
509499.714800,6944425.695000,31.960251,350
509499.779700,6944425.199000,32.002336,350
509499.844600,6944424.703000,32.062297,350
509499.909500,6944424.207000,32.112207,350
509499.974300,6944423.712000,32.190097,350
509500.039200,6944423.216000,32.253622,350
509500.069800,6944422.982000,32.300000,350
509500.104100,6944422.720000,32.389141,350
509500.168900,6944422.224000,32.598576,350
509500.233800,6944421.728000,32.798246,350
509500.234300,6944421.724000,32.800000,350
509500.298700,6944421.233000,33.021385,350
509500.363500,6944420.737000,33.289947,350
509500.365900,6944420.719000,33.300000,350
509500.428400,6944420.241000,33.589948,350
509500.479900,6944419.847000,33.800000,350
509500.493300,6944419.745000,33.906999,350
509500.536200,6944419.417000,34.300000,350
509500.558100,6944419.250000,34.537616,350
509500.601000,6944418.922000,34.800000,350
509500.623000,6944418.754000,34.924866,350
509500.687900,6944418.258000,35.151286,350
509500.735000,6944417.898000,35.300000,350
509494.136200,6944468.331000,30.595802,350
509494.201100,6944467.835000,30.629755,350
