X,Y,Z,Vp
509502.9405,6944399.444,39.5,370
509502.9735,6944399.187,39.433582,370
509503.0372,6944398.691,39.327654,370
509503.1009,6944398.195,39.254122,370
509503.1646,6944397.699,39.2067,370
509503.2283,6944397.203,39.172555,370
509503.2921,6944396.707,39.148241,370
509503.3558,6944396.211,39.130045,370
509503.4195,6944395.715,39.129905,370
509503.4832,6944395.219,39.140175,370
509503.5469,6944394.724,39.160603,370
509503.6106,6944394.228,39.206745,370
509503.6743,6944393.732,39.284461,370
509503.738,6944393.236,39.420741,370
509503.7649,6944393.027,39.5,370
509503.8018,6944392.74,39.68553,370
509503.8584,6944392.299,40,370
509503.8655,6944392.244,40.098584,370
509503.8982,6944391.989,40.5,370
509503.9154,6944391.855,41,370
509502.8461,6944400.179,40,375
509502.7824,6944400.675,40,375
509502.7574,6944400.869,40,375
509502.7824,6944400.675,39.879613,375
509502.8461,6944400.179,39.622884,375
509502.8786,6944399.926,39.5,375
509502.9098,6944399.683,39.426479,375
509502.9735,6944399.187,39.303466,375
509503.0372,6944398.691,39.205681,375
509503.1009,6944398.195,39.139623,375
509503.1646,6944397.699,39.099004,375
509503.2283,6944397.203,39.073121,375
509503.2921,6944396.707,39.055588,375
509503.3558,6944396.211,39.042857,375
509503.4195,6944395.715,39.046339,375
509503.4832,6944395.219,39.058644,375
509503.5469,6944394.724,39.079803,375
509503.6106,6944394.228,39.126043,375
509503.6743,6944393.732,39.202689,375
509503.738,6944393.236,39.336938,375
509503.7933,6944392.806,39.5,375
509503.8018,6944392.74,39.542687,375
509503.8655,6944392.244,39.897111,375
509503.8842,6944392.098,40,375
509503.9275,6944391.761,40.5,375
509503.9292,6944391.748,40.543284,375
509503.951,6944391.578,41,375
509502.6995,6944401.32,40,380
509502.7187,6944401.171,39.935568,380
509502.7824,6944400.675,39.638037,380
509502.8179,6944400.398,39.5,380
509502.8461,6944400.179,39.43339,380
509502.9098,6944399.683,39.286403,380
509502.9735,6944399.187,39.173351,380
509503.0372,6944398.691,39.083708,380
509503.1009,6944398.195,39.025125,380
509503.1475,6944397.832,39,380
509503.1646,6944397.699,38.993645,380
509503.2283,6944397.203,38.980197,380
509503.2921,6944396.707,38.971695,380
509503.3558,6944396.211,38.965884,380
509503.4195,6944395.715,38.971356,380
509503.4832,6944395.219,38.982525,380
509503.5469,6944394.724,38.999252,380
509503.5483,6944394.713,39,380
509503.6106,6944394.228,39.045341,380
509503.6743,6944393.732,39.120918,380
509503.738,6944393.236,39.253135,380
509503.8018,6944392.74,39.439659,380
509503.8196,6944392.601,39.5,380
509503.8655,6944392.244,39.755536,380
509503.9101,6944391.897,40,380
509503.9292,6944391.748,40.219658,380
509503.9589,6944391.517,40.5,380
509503.9882,6944391.289,41,380
509502.7187,6944401.171,40,385
509502.6549,6944401.666,40,385
509502.642,6944401.767,39.898524,385
509502.6549,6944401.666,39.869145,385
509502.7187,6944401.171,39.650237,385
509502.7538,6944400.897,39.5,385
509502.7824,6944400.675,39.434538,385
509502.8461,6944400.179,39.286508,385
509502.9098,6944399.683,39.146327,385
509502.9735,6944399.187,39.043235,385
509503.0063,6944398.932,39,385
509503.0372,6944398.691,38.972826,385
509503.1009,6944398.195,38.935503,385
509503.1646,6944397.699,38.914913,385
509503.2283,6944397.203,38.905366,385
509503.2921,6944396.707,38.900939,385
509503.3558,6944396.211,38.898787,385
509503.4195,6944395.715,38.907058,385
509503.4832,6944395.219,38.92027,385
509503.5469,6944394.724,38.938565,385
509503.6106,6944394.228,38.973692,385
509503.6411,6944393.991,39,385
509503.6743,6944393.732,39.039147,385
509503.738,6944393.236,39.169332,385
509503.8018,6944392.74,39.353601,385
509503.845,6944392.403,39.5,385
509503.8655,6944392.244,39.613961,385
509503.9292,6944391.748,39.964849,385
509503.9361,6944391.694,40,385
509503.9904,6944391.272,40.5,385
509503.9929,6944391.252,40.542331,385
509504.0336,6944390.935,41,385
509504.0411,6944390.877,41.37827,385
509503.9929,6944391.252,41,385
509502.6149,6944401.979,39.685377,390
509502.6549,6944401.666,39.594288,390
509502.6817,6944401.458,39.5,390
509502.7187,6944401.171,39.422322,390
509502.7824,6944400.675,39.281804,390
509502.8461,6944400.179,39.139626,390
509502.9098,6944399.683,39.00625,390
509502.9138,6944399.652,39,390
509502.9735,6944399.187,38.93977,390
509503.0372,6944398.691,38.886207,390
509503.1009,6944398.195,38.852875,390
509503.1646,6944397.699,38.836181,390
509503.2283,6944397.203,38.830536,390
509503.2921,6944396.707,38.830183,390
509503.3558,6944396.211,38.83169,390
509503.4195,6944395.715,38.842761,390
509503.4832,6944395.219,38.858015,390
509503.5469,6944394.724,38.877878,390
509503.6106,6944394.228,38.913652,390
509503.6743,6944393.732,38.968795,390
509503.6959,6944393.564,39,390
509503.738,6944393.236,39.085529,390
509503.8018,6944392.74,39.267543,390
509503.8655,6944392.244,39.482909,390
509503.8702,6944392.207,39.5,390
509503.9292,6944391.748,39.829683,390
509503.9627,6944391.487,40,390
509503.9929,6944391.252,40.276273,390
509504.0271,6944390.986,40.5,390
509504.0566,6944390.756,40.804862,390
509504.0877,6944390.514,41,390
509504.1203,6944390.26,41.353432,390
509504.1439,6944390.077,41.5,390
509504.0566,6944390.756,41.5,390
509502.5912,6944402.162,39.5,395
509502.576,6944402.281,39.5,395
509502.5912,6944402.162,39.473706,395
509502.6549,6944401.666,39.377302,395
509502.7187,6944401.171,39.25826,395
509502.7824,6944400.675,39.129069,395
509502.8426,6944400.206,39,395
509502.8461,6944400.179,38.995148,395
509502.9098,6944399.683,38.911209,395
509502.9735,6944399.187,38.849567,395
509503.0372,6944398.691,38.799588,395
509503.1009,6944398.195,38.770246,395
509503.1646,6944397.699,38.757449,395
509503.2283,6944397.203,38.755705,395
509503.2921,6944396.707,38.759427,395
509503.3558,6944396.211,38.764593,395
509503.4195,6944395.715,38.778463,395
509503.4832,6944395.219,38.795761,395
509503.5469,6944394.724,38.817191,395
509503.6106,6944394.228,38.853612,395
509503.6743,6944393.732,38.908931,395
509503.7372,6944393.242,39,395
509503.738,6944393.236,39.001726,395
509503.8018,6944392.74,39.181485,395
509503.8655,6944392.244,39.395281,395
509503.8944,6944392.019,39.5,395
509503.9292,6944391.748,39.694517,395
509503.9893,6944391.28,40,395
509503.9929,6944391.252,40.032907,395
509504.0566,6944390.756,40.458788,395
509504.0662,6944390.681,40.5,395
509504.1203,6944390.26,40.856188,395
509504.1523,6944390.012,41,395
509504.184,6944389.764,41.213735,395
509504.2361,6944389.359,41.5,395
509502.4282,6944403.432,39.5,400
509502.4638,6944403.154,39.45052,400
509502.5275,6944402.658,39.364935,400
509502.5912,6944402.162,39.271883,400
509502.6549,6944401.666,39.190535,400
509502.7187,6944401.171,39.094197,400
509502.7688,6944400.78,39,400
509502.7824,6944400.675,38.983717,400
509502.8461,6944400.179,38.896934,400
509502.9098,6944399.683,38.81827,400
509502.9735,6944399.187,38.759365,400
509503.0372,6944398.691,38.712968,400
509503.1009,6944398.195,38.687618,400
509503.1646,6944397.699,38.678717,400
509503.2283,6944397.203,38.680874,400
509503.2921,6944396.707,38.688671,400
509503.3558,6944396.211,38.697496,400
509503.4195,6944395.715,38.714165,400
509503.4832,6944395.219,38.733506,400
509503.5469,6944394.724,38.756504,400
509503.6106,6944394.228,38.793572,400
509503.6743,6944393.732,38.849067,400
509503.738,6944393.236,38.9409,400
509503.7679,6944393.003,39,400
509503.8018,6944392.74,39.095427,400
509503.8655,6944392.244,39.307653,400
509503.9186,6944391.831,39.5,400
509503.9292,6944391.748,39.559351,400
509503.9929,6944391.252,39.889076,400
509504.0184,6944391.053,40,400
509504.0566,6944390.756,40.258704,400
509504.1128,6944390.318,40.5,400
509504.1203,6944390.26,40.549138,400
509504.184,6944389.764,40.859993,400
509504.2224,6944389.466,41,400
509504.2477,6944389.268,41.145592,400
509504.3114,6944388.772,41.474967,400
509504.3161,6944388.736,41.5,400
509502.4001,6944403.65,39.5,405
509502.3364,6944404.146,40,405
509502.2628,6944404.719,40,405
509502.2727,6944404.642,39.851714,405
509502.316,6944404.305,39.5,405
509502.3364,6944404.146,39.433915,405
509502.4001,6944403.65,39.293853,405
509502.4638,6944403.154,39.203987,405
509502.5275,6944402.658,39.134865,405
509502.5912,6944402.162,39.070061,405
509502.6549,6944401.666,39.003767,405
509502.6578,6944401.644,39,405
509502.7187,6944401.171,38.952075,405
509502.7824,6944400.675,38.878626,405
509502.8461,6944400.179,38.79872,405
509502.9098,6944399.683,38.725332,405
509502.9735,6944399.187,38.669162,405
509503.0372,6944398.691,38.626349,405
509503.1009,6944398.195,38.604989,405
509503.1646,6944397.699,38.599986,405
509503.2283,6944397.203,38.606043,405
509503.2921,6944396.707,38.617915,405
509503.3558,6944396.211,38.630399,405
509503.4195,6944395.715,38.649867,405
509503.4832,6944395.219,38.671251,405
509503.5469,6944394.724,38.695817,405
509503.6106,6944394.228,38.733532,405
509503.6743,6944393.732,38.789203,405
509503.738,6944393.236,38.880556,405
509503.7984,6944392.766,39,405
509503.8018,6944392.74,39.009368,405
509503.8655,6944392.244,39.220026,405
509503.9292,6944391.748,39.4501,405
509503.943,6944391.641,39.5,405
509503.9929,6944391.252,39.760808,405
509504.048,6944390.823,40,405
509504.0566,6944390.756,40.058619,405
509504.1203,6944390.26,40.358572,405
509504.1644,6944389.917,40.5,405
509504.184,6944389.764,40.597913,405
509504.2477,6944389.268,40.846059,405
509504.2941,6944388.908,41,405
509504.3114,6944388.772,41.092702,405
509504.3752,6944388.277,41.442164,405
509504.386,6944388.192,41.5,405
509502.2234,6944405.026,40,410
509502.2514,6944404.807,39.5,410
509502.2727,6944404.642,39.406428,410
509502.3364,6944404.146,39.197071,410
509502.4001,6944403.65,39.048942,410
509502.4343,6944403.384,39,410
509502.4638,6944403.154,38.977429,410
509502.5275,6944402.658,38.946566,410
509502.5912,6944402.162,38.918766,410
509502.6549,6944401.666,38.884486,410
509502.7187,6944401.171,38.839534,410
509502.7824,6944400.675,38.773536,410
509502.8461,6944400.179,38.700506,410
509502.9098,6944399.683,38.632394,410
509502.9735,6944399.187,38.578959,410
509503.0372,6944398.691,38.539729,410
509503.1009,6944398.195,38.522361,410
509503.1646,6944397.699,38.521254,410
509503.2283,6944397.203,38.531212,410
509503.2921,6944396.707,38.547159,410
509503.3558,6944396.211,38.563303,410
509503.4195,6944395.715,38.585569,410
509503.4832,6944395.219,38.608996,410
509503.5469,6944394.724,38.635131,410
509503.6106,6944394.228,38.673491,410
509503.6743,6944393.732,38.729339,410
509503.738,6944393.236,38.820212,410
509503.8018,6944392.74,38.945075,410
509503.8254,6944392.556,39,410
509503.8655,6944392.244,39.132398,410
509503.9292,6944391.748,39.361136,410
509503.9675,6944391.45,39.5,410
509503.9929,6944391.252,39.63254,410
509504.0566,6944390.756,39.915092,410
509504.0811,6944390.565,40,410
509504.1203,6944390.26,40.1902,410
509504.184,6944389.764,40.404868,410
509504.221,6944389.477,40.5,410
509504.2477,6944389.268,40.60802,410
509504.3114,6944388.772,40.833574,410
509504.3583,6944388.408,41,410
509504.3752,6944388.277,41.094985,410
509504.4389,6944387.781,41.439964,410
509504.452,6944387.678,41.5,410
509504.4661,6944387.569,41.713816,410
509504.4389,6944387.781,41.5,410
509500.8086,6944416.038,39.5,415
509500.871,6944415.552,39.624077,415
509500.9347,6944415.056,39.930347,415
509500.9442,6944414.983,40,415
509500.6673,6944417.138,40,415
509500.6799,6944417.04,39.920525,415
509500.7436,6944416.544,39.638533,415
509500.8067,6944416.053,39.5,415
509500.8073,6944416.048,39.499171,415
509502.1879,6944405.302,40,415
509502.2014,6944405.197,39.5,415
509502.209,6944405.138,39.458231,415
509502.2727,6944404.642,39.177343,415
509502.325,6944404.235,39,415
509502.3364,6944404.146,38.978223,415
509502.4001,6944403.65,38.895631,415
509502.4638,6944403.154,38.846641,415
509502.5275,6944402.658,38.817438,415
509502.5912,6944402.162,38.794338,415
509502.6549,6944401.666,38.766595,415
509502.7187,6944401.171,38.726994,415
509502.7824,6944400.675,38.668446,415
509502.8461,6944400.179,38.602292,415
509502.9098,6944399.683,38.539455,415
509502.959,6944399.299,38.5,415
509502.9735,6944399.187,38.491132,415
509503.0372,6944398.691,38.462673,415
509503.1009,6944398.195,38.451307,415
509503.1646,6944397.699,38.452995,415
509503.2283,6944397.203,38.464,415
509503.2921,6944396.707,38.480333,415
509503.3558,6944396.211,38.49682,415
509503.3651,6944396.139,38.5,415
509503.4195,6944395.715,38.521271,415
509503.4832,6944395.219,38.546742,415
509503.5469,6944394.724,38.574444,415
509503.6106,6944394.228,38.613451,415
509503.6743,6944393.732,38.669475,415
509503.738,6944393.236,38.759869,415
509503.8018,6944392.74,38.88344,415
509503.8519,6944392.349,39,415
509503.8655,6944392.244,39.044771,415
509503.9292,6944391.748,39.272172,415
509503.9921,6944391.258,39.5,415
509503.9929,6944391.252,39.504272,415
509504.0566,6944390.756,39.795002,415
509504.1158,6944390.295,40,415
509504.1203,6944390.26,40.021828,415
509504.184,6944389.764,40.252996,415
509504.2477,6944389.268,40.424076,415
509504.2804,6944389.014,40.5,415
509504.3114,6944388.772,40.613867,415
509504.3752,6944388.277,40.853731,415
509504.416,6944387.958,41,415
509504.4389,6944387.781,41.126945,415
509504.5026,6944387.285,41.428052,415
509504.5228,6944387.128,41.5,415
509504.5663,6944386.789,41.826244,415
509504.63,6944386.293,41.97354,415
509504.6484,6944386.15,42,415
509504.5026,6944387.285,42,415
509502.1548,6944405.559,40,420
509502.1605,6944405.515,39.5,420
509502.209,6944405.138,39.231379,420
509502.2611,6944404.732,39,420
509502.2727,6944404.642,38.970853,420
509502.3364,6944404.146,38.848541,420
509502.4001,6944403.65,38.765197,420
509502.4638,6944403.154,38.715853,420
509502.5275,6944402.658,38.68831,420
509502.5912,6944402.162,38.669911,420
509502.6549,6944401.666,38.648703,420
509502.7187,6944401.171,38.614453,420
509502.7824,6944400.675,38.563355,420
509502.8461,6944400.179,38.504077,420
509502.8504,6944400.145,38.5,420
509502.9098,6944399.683,38.457759,420
509502.9735,6944399.187,38.419985,420
509503.0372,6944398.691,38.39372,420
509503.1009,6944398.195,38.384549,420
509503.1646,6944397.699,38.388608,420
509503.2283,6944397.203,38.40224,420
509503.2921,6944396.707,38.42136,420
509503.3558,6944396.211,38.440581,420
509503.4195,6944395.715,38.46389,420
509503.4832,6944395.219,38.487027,420
509503.5166,6944394.96,38.5,420
509503.5469,6944394.724,38.513757,420
509503.6106,6944394.228,38.553411,420
509503.6743,6944393.732,38.609611,420
509503.738,6944393.236,38.699525,420
509503.8018,6944392.74,38.821805,420
509503.8655,6944392.244,38.968993,420
509503.8777,6944392.149,39,420
509503.9292,6944391.748,39.183208,420
509503.9929,6944391.252,39.414622,420
509504.0183,6944391.054,39.5,420
509504.0566,6944390.756,39.674911,420
509504.1203,6944390.26,39.902446,420
509504.1564,6944389.979,40,420
509504.184,6944389.764,40.101125,420
509504.2477,6944389.268,40.285076,420
509504.3114,6944388.772,40.438263,420
509504.3362,6944388.58,40.5,420
509504.3752,6944388.277,40.652372,420
509504.4389,6944387.781,40.890361,420
509504.4716,6944387.526,41,420
509504.5026,6944387.285,41.153979,420
509504.5663,6944386.789,41.397804,420
509504.6035,6944386.499,41.5,420
509504.63,6944386.293,41.611961,420
509504.6937,6944385.797,41.772798,420
509504.7574,6944385.301,41.956822,420
509504.7783,6944385.138,42,420
509504.7574,6944385.301,42,420
509504.63,6944386.293,42,420
509500.6081,6944417.599,40,420
509500.6162,6944417.536,39.934432,420
509500.6799,6944417.04,39.510654,420
509500.6823,6944417.021,39.5,420
509500.7436,6944416.544,39.353374,420
509500.8073,6944416.048,39.241683,420
509500.871,6944415.552,39.247238,420
509500.9347,6944415.056,39.356472,420
509500.98,6944414.704,39.5,420
509500.9984,6944414.561,39.634764,420
509501.0425,6944414.217,40,420
509502.209,6944405.138,40,425
509502.1452,6944405.634,40,425
509502.1009,6944405.979,40,425
509502.1228,6944405.809,39.5,425
509502.1452,6944405.634,39.361219,425
509502.209,6944405.138,39.004527,425
509502.21,6944405.13,39,425
509502.2727,6944404.642,38.841805,425
509502.3364,6944404.146,38.718859,425
509502.4001,6944403.65,38.634763,425
509502.4638,6944403.154,38.585064,425
509502.5275,6944402.658,38.559183,425
509502.5912,6944402.162,38.545483,425
509502.6549,6944401.666,38.530811,425
509502.7187,6944401.171,38.501913,425
509502.7213,6944401.15,38.5,425
509502.7824,6944400.675,38.468869,425
509502.8461,6944400.179,38.427321,425
509502.9098,6944399.683,38.384356,425
509502.9735,6944399.187,38.348837,425
509503.0372,6944398.691,38.324766,425
509503.1009,6944398.195,38.31779,425
509503.1646,6944397.699,38.324222,425
509503.2283,6944397.203,38.340479,425
509503.2921,6944396.707,38.362388,425
509503.3558,6944396.211,38.384342,425
509503.4195,6944395.715,38.409928,425
509503.4832,6944395.219,38.434965,425
509503.5469,6944394.724,38.460939,425
509503.6106,6944394.228,38.494541,425
509503.6181,6944394.169,38.5,425
509503.6743,6944393.732,38.549747,425
509503.738,6944393.236,38.639182,425
509503.8018,6944392.74,38.76017,425
509503.8655,6944392.244,38.905594,425
509503.9027,6944391.954,39,425
509503.9292,6944391.748,39.094244,425
509503.9929,6944391.252,39.326302,425
509504.0446,6944390.85,39.5,425
509504.0566,6944390.756,39.55482,425
509504.1203,6944390.26,39.790362,425
509504.184,6944389.764,39.964521,425
509504.1994,6944389.645,40,425
509504.2477,6944389.268,40.146075,425
509504.3114,6944388.772,40.310105,425
509504.3752,6944388.277,40.470632,425
509504.3866,6944388.188,40.5,425
509504.4389,6944387.781,40.705924,425
509504.5026,6944387.285,40.928405,425
509504.5274,6944387.092,41,425
509504.5663,6944386.789,41.16206,425
509504.63,6944386.293,41.359697,425
509504.6937,6944385.797,41.497107,425
509504.6952,6944385.785,41.5,425
509504.7574,6944385.301,41.684554,425
509504.8211,6944384.805,41.845273,425
509504.8654,6944384.461,42,425
509504.8211,6944384.805,42,425
509500.6162,6944417.536,40,425
509500.5693,6944417.901,40,425
509500.6162,6944417.536,39.620555,425
509500.6342,6944417.396,39.5,425
509500.6799,6944417.04,39.319603,425
509500.7436,6944416.544,39.132887,425
509500.8014,6944416.094,39,425
509500.8073,6944416.048,38.991867,425
509500.871,6944415.552,38.974378,425
509500.9347,6944415.056,38.99987,425
509500.9348,6944415.056,39,425
509500.9984,6944414.561,39.204967,425
509501.0621,6944414.065,39.432085,425
509501.077,6944413.949,39.5,425
509501.1259,6944413.569,39.918998,425
509501.1357,6944413.492,40,425
509501.1259,6944413.569,40,425
509500.9984,6944414.561,40,425
509502.0815,6944406.13,40,430
509502.06,6944406.297,40,430
509502.0815,6944406.13,39.589574,430
509502.0869,6944406.088,39.5,430
509502.1452,6944405.634,39.139786,430
509502.1702,6944405.44,39,430
509502.209,6944405.138,38.874389,430
509502.2727,6944404.642,38.712757,430
509502.3364,6944404.146,38.589178,430
509502.4001,6944403.65,38.504328,430
509502.4056,6944403.607,38.5,430
509502.4638,6944403.154,38.469284,430
509502.5275,6944402.658,38.453082,430
509502.5912,6944402.162,38.446059,430
509502.6549,6944401.666,38.43858,430
509502.7187,6944401.171,38.42049,430
509502.7824,6944400.675,38.390482,430
509502.8461,6944400.179,38.351494,430
509502.9098,6944399.683,38.310953,430
509502.9735,6944399.187,38.27769,430
509503.0372,6944398.691,38.255813,430
509503.1009,6944398.195,38.251031,430
509503.1646,6944397.699,38.259836,430
509503.2283,6944397.203,38.278719,430
509503.2921,6944396.707,38.303416,430
509503.3558,6944396.211,38.328104,430
509503.4195,6944395.715,38.355965,430
509503.4832,6944395.219,38.382903,430
509503.5469,6944394.724,38.410429,430
509503.6106,6944394.228,38.445101,430
509503.6743,6944393.732,38.491736,430
509503.6816,6944393.675,38.5,430
509503.738,6944393.236,38.578838,430
509503.8018,6944392.74,38.698535,430
509503.8655,6944392.244,38.842196,430
509503.9277,6944391.76,39,430
509503.9292,6944391.748,39.00528,430
509503.9929,6944391.252,39.237983,430
509504.0566,6944390.756,39.452682,430
509504.0728,6944390.63,39.5,430
509504.1203,6944390.26,39.678278,430
509504.184,6944389.764,39.858343,430
509504.2454,6944389.287,40,430
509504.2477,6944389.268,40.007075,430
509504.3114,6944388.772,40.181948,430
509504.3752,6944388.277,40.349916,430
509504.4334,6944387.823,40.5,430
509504.4389,6944387.781,40.521487,430
509504.5026,6944387.285,40.765015,430
509504.5663,6944386.789,40.954646,430
509504.5847,6944386.646,41,430
509504.63,6944386.293,41.156464,430
509504.6937,6944385.797,41.319722,430
509504.7574,6944385.301,41.448663,430
509504.7822,6944385.108,41.5,430
509504.8211,6944384.805,41.61601,430
509504.8849,6944384.309,41.841299,430
509504.9163,6944384.065,42,430
509504.9317,6944383.944,42.367901,430
509504.8849,6944384.309,42,430
509500.5525,6944418.032,40,430
509500.5373,6944418.15,40,430
509500.5525,6944418.032,39.853949,430
509500.5964,6944417.69,39.5,430
509500.6162,6944417.536,39.400541,430
509500.6799,6944417.04,39.134392,430
509500.721,6944416.72,39,430
509500.7436,6944416.544,38.95227,430
509500.8073,6944416.048,38.859366,430
509500.871,6944415.552,38.823394,430
509500.9347,6944415.056,38.832448,430
509500.9984,6944414.561,38.917194,430
509501.0478,6944414.176,39,430
509501.0621,6944414.065,39.046753,430
509501.1259,6944413.569,39.333849,430
509501.1633,6944413.277,39.5,430
509501.1896,6944413.073,39.717244,430
509501.2316,6944412.746,40,430
509501.1896,6944413.073,40,430
509500.5106,6944418.358,40,435
509500.5525,6944418.032,39.59516,435
509500.5643,6944417.94,39.5,435
509500.6162,6944417.536,39.23906,435
509500.6699,6944417.118,39,435
509500.6799,6944417.04,38.970425,435
