Easting,Northing,Elevation,Chainage,Velocity
510508.80,6942587.20,35.00,0.00,150.00
510508.80,6942587.20,35.69,0.00,150.00
510508.80,6942587.20,34.68,0.00,200.00
510508.80,6942587.20,35.91,0.00,200.00
510508.80,6942587.20,34.40,0.00,250.00
510508.80,6942587.20,36.07,0.00,250.00
510508.80,6942587.20,36.19,0.00,300.00
510508.80,6942587.20,34.11,0.00,300.00
510508.80,6942587.20,39.09,0.00,300.00
510508.80,6942587.20,36.31,0.00,350.00
510508.80,6942587.20,33.78,0.00,350.00
510508.80,6942587.20,38.83,0.00,350.00
510508.80,6942587.20,36.41,0.00,400.00
510508.80,6942587.20,33.36,0.00,400.00
510508.80,6942587.20,38.63,0.00,400.00
510508.80,6942587.20,32.78,0.00,450.00
510508.80,6942587.20,38.47,0.00,450.00
510508.80,6942587.20,36.51,0.00,450.00
510508.80,6942587.20,31.95,0.00,500.00
510508.80,6942587.20,38.32,0.00,500.00
510508.80,6942587.20,36.62,0.00,500.00
510508.80,6942587.20,30.89,0.00,550.00
510508.80,6942587.20,38.17,0.00,550.00
510508.80,6942587.20,36.73,0.00,550.00
510508.80,6942587.20,29.67,0.00,600.00
510508.80,6942587.20,38.03,0.00,600.00
510508.80,6942587.20,36.85,0.00,600.00
510508.80,6942587.20,28.24,0.00,650.00
510508.80,6942587.20,37.86,0.00,650.00
510508.80,6942587.20,36.99,0.00,650.00
510508.80,6942587.20,25.79,0.00,700.00
510508.80,6942587.20,37.62,0.00,700.00
510508.80,6942587.20,37.20,0.00,700.00
510508.80,6942587.20,23.69,0.00,750.00
510508.80,6942587.20,22.86,0.00,800.00
510508.80,6942587.20,22.29,0.00,850.00
510508.80,6942587.20,21.83,0.00,900.00
510508.80,6942587.20,21.42,0.00,950.00
510508.80,6942587.20,21.06,0.00,1000.00
510508.80,6942587.20,20.71,0.00,1050.00
510508.80,6942587.20,20.39,0.00,1100.00
510508.80,6942587.20,20.08,0.00,1150.00
510508.80,6942587.20,19.78,0.00,1200.00
510508.80,6942587.20,19.49,0.00,1250.00
510508.80,6942587.20,19.20,0.00,1300.00
510508.80,6942587.20,18.90,0.00,1350.00
510508.80,6942587.20,18.40,0.00,1400.00
510508.80,6942587.20,35.42,0.00,120.00
510508.80,6942587.20,35.31,0.00,120.00
510508.80,6942587.20,35.31,0.00,125.00
510508.80,6942587.20,35.21,0.00,125.00
510508.80,6942587.20,35.51,0.00,125.00
510508.80,6942587.20,35.42,0.00,125.00
510508.80,6942587.20,35.21,0.00,130.00
510508.80,6942587.20,35.13,0.00,130.00
510508.80,6942587.20,35.60,0.00,130.00
510508.80,6942587.20,35.51,0.00,130.00
510508.80,6942587.20,35.13,0.00,135.00
510508.80,6942587.20,35.09,0.00,135.00
510508.80,6942587.20,35.63,0.00,135.00
510508.80,6942587.20,35.60,0.00,135.00
510508.80,6942587.20,35.09,0.00,140.00
510508.80,6942587.20,35.04,0.00,140.00
510508.80,6942587.20,35.66,0.00,140.00
510508.80,6942587.20,35.63,0.00,140.00
510508.80,6942587.20,35.04,0.00,145.00
510508.80,6942587.20,35.00,0.00,145.00
510508.80,6942587.20,35.69,0.00,145.00
510508.80,6942587.20,35.66,0.00,145.00
510508.80,6942587.20,35.00,0.00,150.00
510508.80,6942587.20,34.96,0.00,150.00
510508.80,6942587.20,35.71,0.00,150.00
510508.80,6942587.20,35.69,0.00,150.00
510508.80,6942587.20,34.96,0.00,155.00
510508.80,6942587.20,34.92,0.00,155.00
510508.80,6942587.20,35.74,0.00,155.00
510508.80,6942587.20,35.71,0.00,155.00
510508.80,6942587.20,34.92,0.00,160.00
510508.80,6942587.20,34.89,0.00,160.00
510508.80,6942587.20,35.77,0.00,160.00
510508.80,6942587.20,35.74,0.00,160.00
510508.80,6942587.20,34.89,0.00,165.00
510508.80,6942587.20,34.86,0.00,165.00
510508.80,6942587.20,35.80,0.00,165.00
510508.80,6942587.20,35.77,0.00,165.00
510508.80,6942587.20,34.86,0.00,170.00
510508.80,6942587.20,34.83,0.00,170.00
510508.80,6942587.20,35.82,0.00,170.00
510508.80,6942587.20,35.80,0.00,170.00
510508.80,6942587.20,34.83,0.00,175.00
510508.80,6942587.20,34.80,0.00,175.00
510508.80,6942587.20,35.85,0.00,175.00
510508.80,6942587.20,35.82,0.00,175.00
510508.80,6942587.20,34.80,0.00,180.00
510508.80,6942587.20,34.77,0.00,180.00
510508.80,6942587.20,35.86,0.00,180.00
510508.80,6942587.20,35.85,0.00,180.00
510508.80,6942587.20,34.77,0.00,185.00
510508.80,6942587.20,34.74,0.00,185.00
510508.80,6942587.20,35.88,0.00,185.00
510508.80,6942587.20,35.86,0.00,185.00
510508.80,6942587.20,34.74,0.00,190.00
510508.80,6942587.20,34.71,0.00,190.00
510508.80,6942587.20,35.89,0.00,190.00
510508.80,6942587.20,35.88,0.00,190.00
510508.80,6942587.20,34.71,0.00,195.00
510508.80,6942587.20,34.68,0.00,195.00
510508.80,6942587.20,35.91,0.00,195.00
510508.80,6942587.20,35.89,0.00,195.00
510508.80,6942587.20,34.68,0.00,200.00
510508.80,6942587.20,34.65,0.00,200.00
510508.80,6942587.20,35.93,0.00,200.00
510508.80,6942587.20,35.91,0.00,200.00
510508.80,6942587.20,34.65,0.00,205.00
510508.80,6942587.20,34.62,0.00,205.00
510508.80,6942587.20,35.94,0.00,205.00
510508.80,6942587.20,35.93,0.00,205.00
510508.80,6942587.20,34.62,0.00,210.00
510508.80,6942587.20,34.59,0.00,210.00
510508.80,6942587.20,35.96,0.00,210.00
510508.80,6942587.20,35.94,0.00,210.00
510508.80,6942587.20,34.59,0.00,215.00
510508.80,6942587.20,34.57,0.00,215.00
510508.80,6942587.20,35.97,0.00,215.00
510508.80,6942587.20,35.96,0.00,215.00
510508.80,6942587.20,34.57,0.00,220.00
510508.80,6942587.20,34.54,0.00,220.00
510508.80,6942587.20,35.99,0.00,220.00
510508.80,6942587.20,35.97,0.00,220.00
510508.80,6942587.20,34.54,0.00,225.00
510508.80,6942587.20,34.51,0.00,225.00
510508.80,6942587.20,36.01,0.00,225.00
510508.80,6942587.20,35.99,0.00,225.00
510508.80,6942587.20,34.51,0.00,230.00
510508.80,6942587.20,34.48,0.00,230.00
510508.80,6942587.20,36.02,0.00,230.00
510508.80,6942587.20,36.01,0.00,230.00
510508.80,6942587.20,34.48,0.00,235.00
510508.80,6942587.20,34.46,0.00,235.00
510508.80,6942587.20,36.04,0.00,235.00
510508.80,6942587.20,36.02,0.00,235.00
510508.80,6942587.20,34.46,0.00,240.00
510508.80,6942587.20,34.43,0.00,240.00
510508.80,6942587.20,36.05,0.00,240.00
510508.80,6942587.20,36.04,0.00,240.00
510508.80,6942587.20,34.43,0.00,245.00
510508.80,6942587.20,34.40,0.00,245.00
510508.80,6942587.20,36.07,0.00,245.00
510508.80,6942587.20,36.05,0.00,245.00
510508.80,6942587.20,34.40,0.00,250.00
510508.80,6942587.20,34.37,0.00,250.00
510508.80,6942587.20,36.08,0.00,250.00
510508.80,6942587.20,36.07,0.00,250.00
510508.80,6942587.20,34.37,0.00,255.00
510508.80,6942587.20,34.34,0.00,255.00
510508.80,6942587.20,36.09,0.00,255.00
510508.80,6942587.20,36.08,0.00,255.00
510508.80,6942587.20,36.11,0.00,260.00
510508.80,6942587.20,36.09,0.00,260.00
510508.80,6942587.20,34.34,0.00,260.00
510508.80,6942587.20,34.32,0.00,260.00
510508.80,6942587.20,34.32,0.00,265.00
510508.80,6942587.20,34.29,0.00,265.00
510508.80,6942587.20,36.12,0.00,265.00
510508.80,6942587.20,36.11,0.00,265.00
510508.80,6942587.20,34.29,0.00,270.00
510508.80,6942587.20,34.26,0.00,270.00
510508.80,6942587.20,36.13,0.00,270.00
510508.80,6942587.20,36.12,0.00,270.00
510508.80,6942587.20,34.26,0.00,275.00
510508.80,6942587.20,34.23,0.00,275.00
510508.80,6942587.20,36.14,0.00,275.00
510508.80,6942587.20,36.13,0.00,275.00
510508.80,6942587.20,34.23,0.00,280.00
510508.80,6942587.20,34.20,0.00,280.00
510508.80,6942587.20,36.15,0.00,280.00
510508.80,6942587.20,36.14,0.00,280.00
510508.80,6942587.20,34.20,0.00,285.00
510508.80,6942587.20,34.18,0.00,285.00
510508.80,6942587.20,39.15,0.00,285.00
510508.80,6942587.20,39.14,0.00,285.00
510508.80,6942587.20,36.17,0.00,285.00
510508.80,6942587.20,36.15,0.00,285.00
510508.80,6942587.20,34.18,0.00,290.00
510508.80,6942587.20,34.14,0.00,290.00
510508.80,6942587.20,39.12,0.00,290.00
510508.80,6942587.20,39.14,0.00,290.00
510508.80,6942587.20,36.18,0.00,290.00
510508.80,6942587.20,36.17,0.00,290.00
510508.80,6942587.20,34.14,0.00,295.00
510508.80,6942587.20,34.11,0.00,295.00
510508.80,6942587.20,39.09,0.00,295.00
510508.80,6942587.20,39.12,0.00,295.00
510508.80,6942587.20,36.19,0.00,295.00
510508.80,6942587.20,36.18,0.00,295.00
510508.80,6942587.20,34.11,0.00,300.00
510508.80,6942587.20,34.08,0.00,300.00
510508.80,6942587.20,39.09,0.00,300.00
510508.80,6942587.20,39.06,0.00,300.00
510508.80,6942587.20,36.20,0.00,300.00
510508.80,6942587.20,36.19,0.00,300.00
510508.80,6942587.20,34.08,0.00,305.00
510508.80,6942587.20,34.05,0.00,305.00
510508.80,6942587.20,39.06,0.00,305.00
510508.80,6942587.20,39.03,0.00,305.00
510508.80,6942587.20,36.21,0.00,305.00
510508.80,6942587.20,36.20,0.00,305.00
