Easting,Northing,Elevation,Chainage,Velocity
511708.11,6940718.63,6.360674685,1.95,185
511708.45,6940718.56,6.457241379,2.29,185
511708.11,6940718.63,6.488769728,1.95,185
511706.2,6940719,6.579481076,0,185
511706.2,6940719,6.184015366,0,185
511710.83,6940718.1,5.676551724,4.71,190
511710.38,6940718.19,6.457241379,4.26,190
511710.03,6940718.26,6.51715546,3.9,190
511708.11,6940718.63,6.704215598,1.95,190
511706.2,6940719,6.808634678,0,190
511706.2,6940719,6.579481076,0,190
511708.11,6940718.63,6.488769728,1.95,190
511708.45,6940718.56,6.457241379,2.29,190
511708.11,6940718.63,6.360674685,1.95,190
511706.2,6940719,6.184015366,0,190
511706.2,6940719,5.675312555,0,190
511706.58,6940718.93,5.676551724,0.39,190
511708.11,6940718.63,5.700795679,1.95,190
511708.52,6940718.55,5.676551724,2.36,190
511710.03,6940718.26,5.65422467,3.9,190
511712.62,6940717.75,5.676551724,6.54,195
511711.94,6940717.88,6.199669891,5.85,195
511711.5,6940717.97,6.457241379,5.4,195
511710.03,6940718.26,6.706925131,3.9,195
511708.11,6940718.63,6.919661468,1.95,195
511706.2,6940719,7.037788279,0,195
511706.2,6940719,6.808634678,0,195
511708.11,6940718.63,6.704215598,1.95,195
511710.03,6940718.26,6.51715546,3.9,195
511710.38,6940718.19,6.457241379,4.26,195
511710.83,6940718.1,5.676551724,4.71,195
511710.03,6940718.26,5.65422467,3.9,195
511708.52,6940718.55,5.676551724,2.36,195
511708.11,6940718.63,5.700795679,1.95,195
511706.58,6940718.93,5.676551724,0.39,195
511706.2,6940719,5.675312555,0,195
511706.2,6940719,5.541203395,0,195
511708.11,6940718.63,5.542418992,1.95,195
511710.03,6940718.26,5.490320294,3.9,195
511711.94,6940717.88,5.481487757,5.85,195
511713.46,6940717.59,5.676551724,7.39,200
511712.31,6940717.81,6.457241379,6.22,200
511711.94,6940717.88,6.561710129,5.85,200
511710.03,6940718.26,6.896694802,3.9,200
511708.11,6940718.63,7.135107338,1.95,200
511706.6,6940718.92,7.237931034,0.41,200
511706.2,6940719,7.252850563,0,200
511706.2,6940719,7.037788279,0,200
511708.11,6940718.63,6.919661468,1.95,200
511710.03,6940718.26,6.706925131,3.9,200
511711.5,6940717.97,6.457241379,5.4,200
511711.94,6940717.88,6.199669891,5.85,200
511712.62,6940717.75,5.676551724,6.54,200
511711.94,6940717.88,5.481487757,5.85,200
511710.03,6940718.26,5.490320294,3.9,200
511708.11,6940718.63,5.542418992,1.95,200
511706.2,6940719,5.541203395,0,200
511706.2,6940719,5.407094235,0,200
511708.11,6940718.63,5.403170261,1.95,200
511710.03,6940718.26,5.326415918,3.9,200
