X,Y,Z,Vs
509518.072700,6944428.313000,32.814423,250
509518.564600,6944428.402000,32.728680,250
509520.040200,6944428.672000,32.744013,250
509520.532100,6944428.761000,32.750395,250
509521.024000,6944428.851000,32.790888,250
509521.515900,6944428.941000,32.829690,250
509522.007700,6944429.030000,32.865836,250
509522.499600,6944429.120000,32.901193,250
509522.991500,6944429.210000,32.935659,250
509523.483400,6944429.300000,32.971913,250
509523.975300,6944429.389000,33.008178,250
509524.037500,6944429.401000,33.012676,250
509524.467100,6944429.479000,33.044343,250
509524.959000,6944429.569000,33.069157,250
509526.434700,6944429.838000,33.122738,250
509526.926600,6944429.928000,33.137083,250
509528.402200,6944430.197000,33.168820,250
509528.894100,6944430.287000,33.179327,250
509529.386000,6944430.376000,33.192105,250
509529.877800,6944430.466000,33.206483,250
509530.369700,6944430.556000,33.218734,250
509530.861600,6944430.646000,33.229437,250
509531.353500,6944430.735000,33.238829,250
509531.845400,6944430.825000,33.247335,250
509532.337300,6944430.915000,33.255134,250
509532.829100,6944431.005000,33.262320,250
509533.321000,6944431.094000,33.269992,250
509534.796700,6944431.364000,33.297879,250
509535.288500,6944431.453000,33.305380,250
509536.764200,6944431.723000,33.327485,250
509537.256100,6944431.812000,33.329650,250
509538.731700,6944432.081000,33.332071,250
509539.223600,6944432.171000,33.335224,250
509540.699200,6944432.440000,33.348388,250
509541.191100,6944432.530000,33.387219,250
509541.683000,6944432.620000,33.457972,250
509542.049800,6944432.687000,33.510563,250
509542.174900,6944432.710000,33.554014,250
509542.666800,6944432.799000,33.735737,250
509543.158700,6944432.889000,34.004140,250
509543.162800,6944432.890000,34.008451,250
509543.309400,6944432.917000,34.506338,250
509543.348400,6944432.924000,35.004225,250
509543.393000,6944432.932000,35.502113,250
509514.920500,6944427.738000,35.004225,255
509514.785200,6944427.713000,34.506338,255
509514.629500,6944427.684000,34.118069,255
509514.569800,6944427.674000,34.008451,255
509514.629500,6944427.684000,33.803956,255
509514.707800,6944427.699000,33.510563,255
509515.121400,6944427.774000,33.280134,255
509515.613300,6944427.864000,33.077903,255
509515.763200,6944427.891000,33.012676,255
509516.105200,6944427.954000,32.866343,255
509516.597000,6944428.043000,32.716400,255
509517.088900,6944428.133000,32.660325,255
509517.580800,6944428.223000,32.595244,255
509518.060000,6944428.310000,32.514789,255
509518.072700,6944428.313000,32.513846,255
509518.564600,6944428.402000,32.487984,255
509519.056500,6944428.492000,32.494821,255
509519.548300,6944428.582000,32.501929,255
509520.040200,6944428.672000,32.509356,255
509520.331600,6944428.725000,32.514789,255
509520.532100,6944428.761000,32.521516,255
509521.024000,6944428.851000,32.567481,255
509521.515900,6944428.941000,32.606829,255
509522.007700,6944429.030000,32.640465,255
509522.499600,6944429.120000,32.670915,255
509522.991500,6944429.210000,32.697891,255
509523.483400,6944429.300000,32.731052,255
509523.975300,6944429.389000,32.765862,255
509524.467100,6944429.479000,32.804326,255
509524.959000,6944429.569000,32.828739,255
509525.450900,6944429.659000,32.845861,255
509525.942800,6944429.748000,32.862428,255
509526.434700,6944429.838000,32.878631,255
509526.926600,6944429.928000,32.891807,255
509527.418400,6944430.018000,32.901894,255
509527.910300,6944430.107000,32.911972,255
509528.402200,6944430.197000,32.922076,255
509528.894100,6944430.287000,32.932168,255
509529.386000,6944430.376000,32.942213,255
509529.877800,6944430.466000,32.952379,255
509530.369700,6944430.556000,32.963104,255
509530.861600,6944430.646000,32.973847,255
509532.337300,6944430.915000,33.005283,255
509532.685600,6944430.978000,33.012676,255
509532.829100,6944431.005000,33.015736,255
509533.321000,6944431.094000,33.025538,255
509534.796700,6944431.364000,33.055003,255
509535.288500,6944431.453000,33.063234,255
509536.764200,6944431.723000,33.087573,255
509537.256100,6944431.812000,33.091201,255
509538.731700,6944432.081000,33.098573,255
509539.223600,6944432.171000,33.104162,255
509540.699200,6944432.440000,33.125872,255
509541.191100,6944432.530000,33.166440,255
509541.683000,6944432.620000,33.238047,255
509542.174900,6944432.710000,33.309482,255
509542.666800,6944432.799000,33.381035,255
509543.158700,6944432.889000,33.509737,255
509543.160500,6944432.889000,33.510563,255
509543.644600,6944432.978000,34.008451,255
509543.650500,6944432.979000,34.026767,255
509543.803200,6944433.007000,34.506338,255
509543.884200,6944433.021000,35.004225,255
509543.891300,6944433.023000,35.502113,255
509513.977900,6944427.566000,35.004225,260
509513.757500,6944427.525000,34.506338,260
509513.645800,6944427.505000,34.385134,260
509513.202300,6944427.424000,34.008451,260
509513.196000,6944427.423000,33.510563,260
509513.645800,6944427.505000,33.346509,260
509514.137600,6944427.595000,33.098854,260
509514.280400,6944427.621000,33.012676,260
509514.629500,6944427.684000,32.896435,260
509515.121400,6944427.774000,32.754995,260
509515.561700,6944427.855000,32.514789,260
509515.613300,6944427.864000,32.505359,260
509516.105200,6944427.954000,32.480588,260
509516.597000,6944428.043000,32.443643,260
509517.088900,6944428.133000,32.425738,260
509517.580800,6944428.223000,32.403056,260
509518.072700,6944428.313000,32.374049,260
509518.564600,6944428.402000,32.354870,260
509519.056500,6944428.492000,32.363759,260
509519.548300,6944428.582000,32.372827,260
509520.040200,6944428.672000,32.382118,260
509520.532100,6944428.761000,32.392676,260
509521.024000,6944428.851000,32.417006,260
509521.515900,6944428.941000,32.438974,260
509522.007700,6944429.030000,32.457590,260
509522.499600,6944429.120000,32.473352,260
509522.991500,6944429.210000,32.485380,260
509523.483400,6944429.300000,32.501655,260
509523.846700,6944429.366000,32.514789,260
509523.975300,6944429.389000,32.523545,260
509524.467100,6944429.479000,32.565319,260
509524.959000,6944429.569000,32.590691,260
509525.450900,6944429.659000,32.608086,260
509525.942800,6944429.748000,32.624245,260
509526.434700,6944429.838000,32.639442,260
509526.926600,6944429.928000,32.651672,260
509527.418400,6944430.018000,32.661131,260
509527.910300,6944430.107000,32.670334,260
509528.402200,6944430.197000,32.679329,260
509528.894100,6944430.287000,32.688088,260
509529.386000,6944430.376000,32.696588,260
509529.877800,6944430.466000,32.705001,260
509530.369700,6944430.556000,32.715810,260
509530.861600,6944430.646000,32.726992,260
509532.337300,6944430.915000,32.759830,260
509532.829100,6944431.005000,32.774033,260
509533.321000,6944431.094000,32.786711,260
509533.812900,6944431.184000,32.798634,260
509534.304800,6944431.274000,32.809945,260
509534.796700,6944431.364000,32.820762,260
509535.288500,6944431.453000,32.829785,260
509535.780400,6944431.543000,32.838446,260
509536.272300,6944431.633000,32.846897,260
509536.764200,6944431.723000,32.855182,260
509537.256100,6944431.812000,32.859774,260
509537.748000,6944431.902000,32.863381,260
509538.239800,6944431.992000,32.866947,260
509538.731700,6944432.081000,32.870475,260
509539.223600,6944432.171000,32.877412,260
509539.715500,6944432.261000,32.886089,260
509540.207400,6944432.351000,32.894737,260
509540.699200,6944432.440000,32.903413,260
509541.191100,6944432.530000,32.945689,260
509541.645900,6944432.613000,33.012676,260
509541.683000,6944432.620000,33.018122,260
509542.174900,6944432.710000,33.090550,260
509542.666800,6944432.799000,33.162980,260
509543.158700,6944432.889000,33.292226,260
509543.641900,6944432.977000,33.510563,260
509543.650500,6944432.979000,33.519399,260
509544.124100,6944433.065000,34.008451,260
509544.142400,6944433.069000,34.066839,260
509544.279500,6944433.094000,34.506338,260
509544.358000,6944433.108000,35.004225,260
509544.375500,6944433.111000,35.502113,260
509512.860500,6944427.362000,35.004225,265
509512.662000,6944427.325000,34.584146,265
509512.568400,6944427.308000,34.506338,265
509512.170100,6944427.236000,34.299822,265
509511.678200,6944427.146000,34.120390,265
509511.186300,6944427.056000,34.035498,265
509511.021400,6944427.026000,34.008451,265
509510.694500,6944426.967000,33.821604,265
509510.202600,6944426.877000,33.636292,265
509509.710700,6944426.787000,33.566930,265
509509.218800,6944426.697000,33.525235,265
509509.090000,6944426.674000,33.510563,265
509509.218800,6944426.697000,33.496953,265
509509.710700,6944426.787000,33.464544,265
509510.202600,6944426.877000,33.418088,265
509510.694500,6944426.967000,33.348219,265
509511.186300,6944427.056000,33.240243,265
509511.678200,6944427.146000,33.076179,265
509511.877700,6944427.182000,33.012676,265
509512.170100,6944427.236000,32.976499,265
509512.662000,6944427.325000,32.890191,265
509513.153900,6944427.415000,32.736957,265
509513.560000,6944427.489000,32.514789,265
509513.645800,6944427.505000,32.501244,265
509514.137600,6944427.595000,32.487042,265
509514.629500,6944427.684000,32.462348,265
509515.121400,6944427.774000,32.417970,265
509515.613300,6944427.864000,32.339964,265
509516.105200,6944427.954000,32.313223,265
509516.597000,6944428.043000,32.279989,265
509517.088900,6944428.133000,32.267956,265
509517.580800,6944428.223000,32.253011,265
509518.072700,6944428.313000,32.234253,265
509518.564600,6944428.402000,32.221756,265
509519.056500,6944428.492000,32.232697,265
509519.548300,6944428.582000,32.243725,265
509520.040200,6944428.672000,32.254879,265
509520.532100,6944428.761000,32.266865,265
509521.024000,6944428.851000,32.289041,265
509521.515900,6944428.941000,32.309820,265
509522.007700,6944429.030000,32.328285,265
509522.499600,6944429.120000,32.344673,265
509522.991500,6944429.210000,32.357463,265
509523.483400,6944429.300000,32.373053,265
509523.975300,6944429.389000,32.389796,265
509524.467100,6944429.479000,32.410626,265
509524.959000,6944429.569000,32.424271,265
509525.450900,6944429.659000,32.434027,265
509525.942800,6944429.748000,32.443070,265
509526.434700,6944429.838000,32.451445,265
509526.926600,6944429.928000,32.458206,265
509527.418400,6944430.018000,32.463526,265
509527.910300,6944430.107000,32.468557,265
509528.402200,6944430.197000,32.473313,265
509528.894100,6944430.287000,32.477763,265
509529.386000,6944430.376000,32.481889,265
509529.877800,6944430.466000,32.485788,265
509530.369700,6944430.556000,32.491426,265
509530.861600,6944430.646000,32.497339,265
509531.353500,6944430.735000,32.503113,265
509531.845400,6944430.825000,32.508861,265
509532.337300,6944430.915000,32.514583,265
509532.348300,6944430.917000,32.514789,265
509532.829100,6944431.005000,32.532391,265
509533.321000,6944431.094000,32.548196,265
509533.812900,6944431.184000,32.562646,265
509534.304800,6944431.274000,32.575967,265
509534.796700,6944431.364000,32.588342,265
509535.288500,6944431.453000,32.598632,265
509535.780400,6944431.543000,32.608274,265
509536.272300,6944431.633000,32.617443,265
509536.764200,6944431.723000,32.626205,265
509537.256100,6944431.812000,32.631796,265
509537.748000,6944431.902000,32.636494,265
509538.239800,6944431.992000,32.641066,265
509538.731700,6944432.081000,32.645520,265
509539.223600,6944432.171000,32.653488,265
509539.715500,6944432.261000,32.662992,265
509540.207400,6944432.351000,32.672139,265
509540.699200,6944432.440000,32.681011,265
509541.191100,6944432.530000,32.725002,265
509541.683000,6944432.620000,32.806664,265
509542.174900,6944432.710000,32.874150,265
509542.666800,6944432.799000,32.944995,265
509542.923200,6944432.846000,33.012676,265
509543.158700,6944432.889000,33.074716,265
509543.650500,6944432.979000,33.295593,265
509544.123400,6944433.065000,33.510563,265
509544.142400,6944433.069000,33.530199,265
509544.601700,6944433.152000,34.008451,265
509544.634300,6944433.158000,34.113605,265
509544.738600,6944433.177000,34.506338,265
509544.783700,6944433.186000,35.004225,265
509544.785200,6944433.186000,35.502113,265
509510.969200,6944427.017000,35.004225,270
509510.694500,6944426.967000,34.730390,270
509510.247100,6944426.885000,34.506338,270
509510.202600,6944426.877000,34.496436,270
509509.710700,6944426.787000,34.423503,270
509509.218800,6944426.697000,34.339229,270
509508.726900,6944426.608000,34.267927,270
509508.235100,6944426.518000,34.203058,270
509507.743200,6944426.428000,34.096893,270
509507.251300,6944426.338000,34.047159,270
509506.759400,6944426.249000,34.021784,270
509506.267500,6944426.159000,34.008513,270
509506.266600,6944426.159000,34.008451,270
509505.775600,6944426.069000,33.853795,270
509505.283800,6944425.979000,33.745096,270
509504.791900,6944425.890000,33.672816,270
509504.300000,6944425.800000,33.624699,270
509504.300000,6944425.800000,32.988548,270
509504.791900,6944425.890000,32.969083,270
509505.283800,6944425.979000,32.939204,270
509505.775600,6944426.069000,32.880555,270
509506.267500,6944426.159000,32.626957,270
509506.582700,6944426.216000,32.514789,270
509506.759400,6944426.249000,32.510660,270
509507.251300,6944426.338000,32.508474,270
509507.743200,6944426.428000,32.506472,270
509508.235100,6944426.518000,32.503766,270
509508.726900,6944426.608000,32.501673,270
509509.218800,6944426.697000,32.499478,270
509509.710700,6944426.787000,32.496880,270
509510.202600,6944426.877000,32.493777,270
509510.694500,6944426.967000,32.489282,270
509511.186300,6944427.056000,32.483147,270
509511.678200,6944427.146000,32.475476,270
509512.170100,6944427.236000,32.465762,270
509512.662000,6944427.325000,32.443609,270
509513.153900,6944427.415000,32.387323,270
509513.645800,6944427.505000,32.320135,270
509514.137600,6944427.595000,32.296965,270
509514.629500,6944427.684000,32.267587,270
509515.121400,6944427.774000,32.229247,270
509515.613300,6944427.864000,32.174569,270
509516.105200,6944427.954000,32.145859,270
509516.597000,6944428.043000,32.116334,270
509517.088900,6944428.133000,32.110173,270
509517.580800,6944428.223000,32.102965,270
509518.072700,6944428.313000,32.094456,270
509518.564600,6944428.402000,32.088642,270
509519.056500,6944428.492000,32.101634,270
509519.548300,6944428.582000,32.114623,270
509520.040200,6944428.672000,32.127641,270
509520.532100,6944428.761000,32.141054,270
509521.024000,6944428.851000,32.161077,270
509521.515900,6944428.941000,32.180665,270
509522.007700,6944429.030000,32.198980,270
509522.499600,6944429.120000,32.215993,270
509522.991500,6944429.210000,32.229547,270
509523.483400,6944429.300000,32.244450,270
509523.975300,6944429.389000,32.260116,270
509524.467100,6944429.479000,32.278536,270
509524.959000,6944429.569000,32.291382,270
509525.450900,6944429.659000,32.301114,270
509525.942800,6944429.748000,32.310369,270
509526.434700,6944429.838000,32.319163,270
509526.926600,6944429.928000,32.326611,270
509527.418400,6944430.018000,32.332814,270
509527.910300,6944430.107000,32.338799,270
509528.402200,6944430.197000,32.344574,270
509528.894100,6944430.287000,32.350082,270
509529.386000,6944430.376000,32.355280,270
509529.877800,6944430.466000,32.360294,270
509530.369700,6944430.556000,32.366570,270
509530.861600,6944430.646000,32.373030,270
509531.353500,6944430.735000,32.379318,270
509531.845400,6944430.825000,32.385587,270
509532.337300,6944430.915000,32.391837,270
509532.829100,6944431.005000,32.400692,270
509533.321000,6944431.094000,32.408818,270
509533.812900,6944431.184000,32.416536,270
509534.304800,6944431.274000,32.423859,270
509534.796700,6944431.364000,32.430804,270
509535.288500,6944431.453000,32.436743,270
509535.780400,6944431.543000,32.442355,270
509536.272300,6944431.633000,32.447700,270
509536.764200,6944431.723000,32.452788,270
509537.256100,6944431.812000,32.456411,270
509537.748000,6944431.902000,32.459604,270
509538.239800,6944431.992000,32.462700,270
509538.731700,6944432.081000,32.465701,270
509539.223600,6944432.171000,32.470636,270
509539.715500,6944432.261000,32.476304,270
509540.207400,6944432.351000,32.481605,270
509540.699200,6944432.440000,32.486566,270
509541.191100,6944432.530000,32.509503,270
509541.245500,6944432.540000,32.514789,270
509541.683000,6944432.620000,32.595421,270
509542.174900,6944432.710000,32.659149,270
509542.666800,6944432.799000,32.727164,270
509543.158700,6944432.889000,32.859000,270
509543.507700,6944432.953000,33.012676,270
509543.650500,6944432.979000,33.076717,270
509544.142400,6944433.069000,33.292302,270
509544.607700,6944433.153000,33.510563,270
509544.634300,6944433.158000,33.538292,270
509545.026100,6944433.230000,34.008451,270
509545.126200,6944433.248000,34.416614,270
509545.141900,6944433.251000,34.506338,270
509545.140900,6944433.251000,35.004225,270
509545.126200,6944433.248000,35.227844,270
509545.109300,6944433.245000,35.502113,270
509504.300000,6944425.800000,32.461184,275
509504.791900,6944425.890000,32.449787,275
509505.283800,6944425.979000,32.434154,275
509505.775600,6944426.069000,32.411495,275
509506.267500,6944426.159000,32.375884,275
509506.759400,6944426.249000,32.363880,275
509507.251300,6944426.338000,32.358037,275
509507.743200,6944426.428000,32.352184,275
509508.235100,6944426.518000,32.345710,275
509508.726900,6944426.608000,32.339121,275
509509.218800,6944426.697000,32.332225,275
509509.710700,6944426.787000,32.324984,275
509510.202600,6944426.877000,32.317347,275
509510.694500,6944426.967000,32.306925,275
509511.186300,6944427.056000,32.293992,275
509511.678200,6944427.146000,32.279954,275
509512.170100,6944427.236000,32.264614,275
509512.662000,6944427.325000,32.238409,275
509513.153900,6944427.415000,32.189905,275
509513.645800,6944427.505000,32.139027,275
509514.137600,6944427.595000,32.106889,275
509514.629500,6944427.684000,32.072825,275
509515.121400,6944427.774000,32.040524,275
509515.479600,6944427.840000,32.016901,275
509515.613300,6944427.864000,32.009758,275
509516.105200,6944427.954000,31.982894,275
509516.597000,6944428.043000,31.960580,275
509517.088900,6944428.133000,31.960114,275
509517.580800,6944428.223000,31.959647,275
509518.072700,6944428.313000,31.959180,275
509518.564600,6944428.402000,31.959214,275
509519.056500,6944428.492000,31.973245,275
509520.040200,6944428.672000,32.001307,275
509520.532100,6944428.761000,32.015338,275
509520.578400,6944428.770000,32.016901,275
509521.024000,6944428.851000,32.033113,275
509521.515900,6944428.941000,32.051511,275
509522.007700,6944429.030000,32.069675,275
509522.499600,6944429.120000,32.087313,275
509522.991500,6944429.210000,32.101630,275
509523.483400,6944429.300000,32.115847,275
509523.975300,6944429.389000,32.130437,275
509524.467100,6944429.479000,32.146447,275
509524.959000,6944429.569000,32.158492,275
509525.450900,6944429.659000,32.168200,275
509525.942800,6944429.748000,32.177667,275
509526.434700,6944429.838000,32.186881,275
509526.926600,6944429.928000,32.195015,275
509527.418400,6944430.018000,32.202101,275
509527.910300,6944430.107000,32.209041,275
509528.402200,6944430.197000,32.215835,275
509528.894100,6944430.287000,32.222401,275
509529.386000,6944430.376000,32.228670,275
509529.877800,6944430.466000,32.234799,275
509530.369700,6944430.556000,32.241715,275
509530.861600,6944430.646000,32.248721,275
509531.353500,6944430.735000,32.255523,275
509531.845400,6944430.825000,32.262313,275
509532.337300,6944430.915000,32.269091,275
509532.829100,6944431.005000,32.277630,275
509533.321000,6944431.094000,32.285588,275
509533.812900,6944431.184000,32.293289,275
509534.304800,6944431.274000,32.300737,275
509534.796700,6944431.364000,32.307934,275
509535.288500,6944431.453000,32.314277,275
509535.780400,6944431.543000,32.320382,275
509536.272300,6944431.633000,32.326297,275
509536.764200,6944431.723000,32.332026,275
509537.256100,6944431.812000,32.336481,275
509537.748000,6944431.902000,32.340565,275
509538.239800,6944431.992000,32.344574,275
509538.731700,6944432.081000,32.348508,275
509539.223600,6944432.171000,32.354627,275
509539.715500,6944432.261000,32.361663,275
509540.207400,6944432.351000,32.368395,275
509540.699200,6944432.440000,32.374839,275
509541.191100,6944432.530000,32.398124,275
509541.683000,6944432.620000,32.444336,275
509542.174900,6944432.710000,32.477659,275
509542.666800,6944432.799000,32.511971,275
509542.686500,6944432.803000,32.514789,275
509543.158700,6944432.889000,32.644000,275
509543.650500,6944432.979000,32.853984,275
509544.021500,6944433.046000,33.012676,275
509544.142400,6944433.069000,33.065068,275
509544.634300,6944433.158000,33.281753,275
509545.065600,6944433.237000,33.510563,275
509545.126200,6944433.248000,33.584385,275
509545.356400,6944433.290000,34.008451,275
509545.442100,6944433.306000,34.506338,275
509545.488000,6944433.314000,35.004225,275
509545.456500,6944433.308000,35.502113,275
509510.694500,6944426.967000,35.004225,275
509510.202600,6944426.877000,34.506338,275
509506.759400,6944426.249000,34.506338,275
509506.328400,6944426.170000,34.506338,275
509506.267500,6944426.159000,34.500924,275
509505.775600,6944426.069000,34.477832,275
509505.283800,6944425.979000,34.424217,275
509504.791900,6944425.890000,34.390442,275
509504.300000,6944425.800000,34.356678,275
509504.300000,6944425.800000,34.506338,280
509504.300000,6944425.800000,32.292685,280
509504.791900,6944425.890000,32.282711,280
509505.283800,6944425.979000,32.270229,280
509505.775600,6944426.069000,32.253655,280
509506.267500,6944426.159000,32.229640,280
509506.759400,6944426.249000,32.217100,280
509507.251300,6944426.338000,32.207599,280
509507.743200,6944426.428000,32.197896,280
509508.235100,6944426.518000,32.187654,280
509508.726900,6944426.608000,32.176569,280
509509.218800,6944426.697000,32.164971,280
509509.710700,6944426.787000,32.153089,280
509510.202600,6944426.877000,32.140918,280
509510.694500,6944426.967000,32.124567,280
509511.186300,6944427.056000,32.104837,280
509511.678200,6944427.146000,32.084432,280
509512.170100,6944427.236000,32.063465,280
509512.662000,6944427.325000,32.033210,280
509512.854400,6944427.361000,32.016901,280
509513.153900,6944427.415000,31.996808,280
509514.137600,6944427.595000,31.930868,280
509514.629500,6944427.684000,31.901246,280
509515.613300,6944427.864000,31.856883,280
509516.105200,6944427.954000,31.834701,280
509516.597000,6944428.043000,31.817061,280
509517.088900,6944428.133000,31.821220,280
509517.580800,6944428.223000,31.825380,280
509518.072700,6944428.313000,31.829539,280
509518.564600,6944428.402000,31.834094,280
509519.056500,6944428.492000,31.849744,280
509520.040200,6944428.672000,31.881042,280
509520.532100,6944428.761000,31.896691,280
509521.024000,6944428.851000,31.913059,280
509521.515900,6944428.941000,31.929511,280
509522.007700,6944429.030000,31.945962,280
509522.499600,6944429.120000,31.962413,280
509522.991500,6944429.210000,31.976105,280
509523.483400,6944429.300000,31.988918,280
509523.975300,6944429.389000,32.001731,280
509524.467100,6944429.479000,32.014545,280
509524.578900,6944429.500000,32.016901,280
509524.959000,6944429.569000,32.025603,280
509525.450900,6944429.659000,32.035286,280
509525.942800,6944429.748000,32.044966,280
509526.434700,6944429.838000,32.054599,280
509526.926600,6944429.928000,32.063420,280
509527.418400,6944430.018000,32.071388,280
509527.910300,6944430.107000,32.079283,280
509528.402200,6944430.197000,32.087097,280
509528.894100,6944430.287000,32.094719,280
509529.386000,6944430.376000,32.102061,280
509529.877800,6944430.466000,32.109305,280
509530.369700,6944430.556000,32.116859,280
