X,Y,Z,Vs
509520.646100,6944469.273000,30.078476,330
509520.242000,6944468.979000,30.025049,330
509519.837800,6944468.684000,29.975535,330
509519.433700,6944468.390000,29.925726,330
509519.029500,6944468.095000,29.881400,330
509518.625400,6944467.801000,29.844311,330
509518.221200,6944467.507000,29.807019,330
509518.142200,6944467.449000,29.800000,330
509517.817100,6944467.212000,29.774671,330
509517.412900,6944466.918000,29.754409,330
509517.008800,6944466.623000,29.734147,330
509516.604600,6944466.329000,29.713885,330
509516.200500,6944466.035000,29.702268,330
509515.392200,6944465.446000,29.682639,330
509514.988100,6944465.151000,29.671970,330
509514.179800,6944464.563000,29.649039,330
509513.775600,6944464.268000,29.632811,330
509513.371500,6944463.974000,29.598327,330
509512.563200,6944463.385000,29.529360,330
509512.159000,6944463.091000,29.445681,330
509511.754900,6944462.796000,29.356326,330
509511.494600,6944462.607000,29.300000,330
509511.350700,6944462.502000,29.267956,330
509510.946600,6944462.208000,29.134091,330
509510.542400,6944461.913000,28.973282,330
509510.152100,6944461.629000,28.800000,330
509510.138300,6944461.619000,28.795138,330
509509.734200,6944461.324000,28.661835,330
509509.330000,6944461.030000,28.529797,330
509508.925900,6944460.736000,28.393349,330
509508.646200,6944460.532000,28.300000,330
509508.521700,6944460.441000,28.258598,330
509508.117600,6944460.147000,28.157047,330
509507.713400,6944459.852000,28.055237,330
509507.309300,6944459.558000,27.953594,330
509506.905100,6944459.264000,27.869119,330
509506.542800,6944459.000000,27.800000,330
509506.501000,6944458.969000,27.793581,330
509506.096800,6944458.675000,27.733432,330
509505.692700,6944458.380000,27.677911,330
509505.288500,6944458.086000,27.630391,330
509504.884400,6944457.792000,27.582985,330
509504.480300,6944457.497000,27.536429,330
509504.076100,6944457.203000,27.506500,330
509503.672000,6944456.909000,27.476649,330
509503.267800,6944456.614000,27.446843,330
509502.863700,6944456.320000,27.431934,330
509502.459500,6944456.025000,27.422716,330
509502.055400,6944455.731000,27.413505,330
509501.651200,6944455.437000,27.407268,330
509501.247100,6944455.142000,27.405238,330
509500.842900,6944454.848000,27.403204,330
509500.438800,6944454.553000,27.399487,330
509500.034600,6944454.259000,27.381226,330
509499.630500,6944453.965000,27.362926,330
509499.226400,6944453.670000,27.344606,330
509498.825500,6944453.378000,27.300000,330
509498.822200,6944453.376000,27.299666,330
509498.013900,6944452.787000,27.205205,330
509497.609800,6944452.493000,27.143926,330
509497.205600,6944452.198000,27.067514,330
509496.801500,6944451.904000,26.991128,330
509496.397300,6944451.609000,26.912744,330
509495.993200,6944451.315000,26.824747,330
509495.878200,6944451.231000,26.800000,330
509495.589000,6944451.021000,26.741477,330
509495.184900,6944450.726000,26.660327,330
509494.780700,6944450.432000,26.586492,330
509494.376600,6944450.138000,26.514458,330
509493.972500,6944449.843000,26.442036,330
509493.568300,6944449.549000,26.376093,330
509493.164200,6944449.254000,26.315921,330
509493.057200,6944449.176000,26.300000,330
509492.760000,6944448.960000,26.260730,330
509492.355900,6944448.666000,26.207766,330
509491.951700,6944448.371000,26.155731,330
509491.547600,6944448.077000,26.103695,330
509491.143400,6944447.782000,26.051662,330
509490.739300,6944447.488000,25.989617,330
509490.335100,6944447.194000,25.926832,330
509489.931000,6944446.899000,25.864047,330
509489.536300,6944446.612000,25.800000,330
509489.526800,6944446.605000,25.798466,330
509489.122700,6944446.310000,25.732089,330
509488.718600,6944446.016000,25.665721,330
509488.314400,6944445.722000,25.605737,330
509487.910300,6944445.427000,25.561163,330
509487.506100,6944445.133000,25.516671,330
509487.102000,6944444.838000,25.471539,330
509525.900000,6944473.100000,30.942509,330
509525.495900,6944472.806000,30.899518,330
509506.096800,6944458.675000,34.800000,330
509506.228200,6944458.771000,34.800000,330
509506.315800,6944458.834000,34.300000,330
509506.501000,6944458.969000,34.092944,330
509506.766900,6944459.163000,33.800000,330
509506.905100,6944459.264000,33.691694,330
509507.309300,6944459.558000,33.445618,330
509507.713400,6944459.852000,33.354645,330
509508.003600,6944460.064000,33.300000,330
509508.117600,6944460.147000,33.288126,330
509508.521700,6944460.441000,33.256763,330
509508.618100,6944460.511000,33.300000,330
509508.925900,6944460.736000,33.536098,330
509509.236200,6944460.962000,33.800000,330
509509.330000,6944461.030000,33.906696,330
509509.664700,6944461.274000,34.300000,330
509509.586200,6944461.217000,34.800000,330
509525.495900,6944472.806000,30.785979,335
509525.091700,6944472.511000,30.742311,335
509524.687600,6944472.217000,30.698643,335
509524.283400,6944471.922000,30.632285,335
509523.475100,6944471.334000,30.479146,335
509523.071000,6944471.039000,30.399965,335
509522.666800,6944470.745000,30.316509,335
509522.586200,6944470.686000,30.300000,335
509522.262700,6944470.450000,30.234381,335
509521.858500,6944470.156000,30.153723,335
509521.454400,6944469.862000,30.088957,335
509521.050200,6944469.567000,30.024412,335
509520.646100,6944469.273000,29.959105,335
509520.242000,6944468.979000,29.906797,335
509519.837800,6944468.684000,29.858569,335
509519.433700,6944468.390000,29.809790,335
509519.342700,6944468.323000,29.800000,335
509519.029500,6944468.095000,29.770049,335
509518.625400,6944467.801000,29.738284,335
509518.221200,6944467.507000,29.706519,335
509517.817100,6944467.212000,29.676515,335
509517.412900,6944466.918000,29.657514,335
509517.008800,6944466.623000,29.638514,335
509516.604600,6944466.329000,29.619513,335
509516.200500,6944466.035000,29.608573,335
509515.796300,6944465.740000,29.599312,335
509515.392200,6944465.446000,29.590050,335
509514.988100,6944465.151000,29.579362,335
509514.583900,6944464.857000,29.567343,335
509514.179800,6944464.563000,29.555323,335
509513.775600,6944464.268000,29.538091,335
509513.371500,6944463.974000,29.500875,335
509512.967300,6944463.679000,29.463660,335
509512.563200,6944463.385000,29.426444,335
509512.159000,6944463.091000,29.336140,335
509512.001600,6944462.976000,29.300000,335
509511.754900,6944462.796000,29.242517,335
509511.350700,6944462.502000,29.147956,335
509510.946600,6944462.208000,29.008871,335
509510.542400,6944461.913000,28.840691,335
509510.450800,6944461.846000,28.800000,335
509510.138300,6944461.619000,28.689810,335
509509.734200,6944461.324000,28.553341,335
509509.330000,6944461.030000,28.417135,335
509508.988400,6944460.781000,28.300000,335
509508.925900,6944460.736000,28.278721,335
509508.521700,6944460.441000,28.143705,335
509508.117600,6944460.147000,28.039986,335
509507.713400,6944459.852000,27.934818,335
509507.309300,6944459.558000,27.830167,335
509507.166900,6944459.454000,27.800000,335
509506.905100,6944459.264000,27.754789,335
509506.501000,6944458.969000,27.692506,335
509506.096800,6944458.675000,27.631468,335
509505.692700,6944458.380000,27.575170,335
509505.288500,6944458.086000,27.527474,335
509504.884400,6944457.792000,27.479835,335
509504.480300,6944457.497000,27.432915,335
509504.076100,6944457.203000,27.403261,335
509503.672000,6944456.909000,27.373626,335
509503.267800,6944456.614000,27.343966,335
509502.863700,6944456.320000,27.329235,335
509502.459500,6944456.025000,27.320198,335
509502.055400,6944455.731000,27.311143,335
509501.651200,6944455.437000,27.304793,335
509501.247100,6944455.142000,27.302301,335
509500.874900,6944454.871000,27.300000,335
509500.842900,6944454.848000,27.299818,335
509500.438800,6944454.553000,27.295901,335
509499.630500,6944453.965000,27.259862,335
509499.226400,6944453.670000,27.241843,335
509498.822200,6944453.376000,27.199064,335
509498.013900,6944452.787000,27.100589,335
509497.609800,6944452.493000,27.037293,335
509497.205600,6944452.198000,26.958799,335
509496.801500,6944451.904000,26.880350,335
509496.397600,6944451.610000,26.800000,335
509496.397300,6944451.609000,26.799949,335
509495.993200,6944451.315000,26.716277,335
509495.589000,6944451.021000,26.633758,335
509495.184900,6944450.726000,26.551127,335
509494.780700,6944450.432000,26.476699,335
509494.376600,6944450.138000,26.403763,335
509493.972500,6944449.843000,26.329889,335
509493.792400,6944449.712000,26.300000,335
509493.568300,6944449.549000,26.266617,335
509493.164200,6944449.254000,26.212248,335
509492.760000,6944448.960000,26.157879,335
509492.355900,6944448.666000,26.103519,335
509491.951700,6944448.371000,26.049183,335
509491.547600,6944448.077000,25.994848,335
509491.143400,6944447.782000,25.940514,335
509490.739300,6944447.488000,25.875944,335
509490.335100,6944447.194000,25.810616,335
509490.268300,6944447.145000,25.800000,335
509489.931000,6944446.899000,25.745909,335
509489.526800,6944446.605000,25.679055,335
509489.122700,6944446.310000,25.611423,335
509488.718600,6944446.016000,25.543458,335
509488.314400,6944445.722000,25.482006,335
509487.910300,6944445.427000,25.437050,335
509487.506100,6944445.133000,25.392155,335
509487.102000,6944444.838000,25.346333,335
509525.900000,6944473.100000,30.830305,335
509525.624500,6944472.899000,30.800000,335
509507.049000,6944459.368000,34.800000,335
509506.943000,6944459.291000,34.300000,335
509507.309300,6944459.558000,34.051388,335
509507.713400,6944459.852000,33.876309,335
509507.944600,6944460.021000,33.800000,335
509508.117600,6944460.147000,33.757144,335
509508.521700,6944460.441000,33.705892,335
509508.643100,6944460.530000,33.800000,335
509508.925900,6944460.736000,34.096944,335
509509.104400,6944460.866000,34.300000,335
509509.171400,6944460.914000,34.800000,335
509524.687600,6944472.217000,30.584797,340
509524.283400,6944471.922000,30.516762,340
509523.879300,6944471.628000,30.438372,340
509523.475100,6944471.334000,30.359983,340
509523.174000,6944471.114000,30.300000,340
509523.071000,6944471.039000,30.279006,340
509522.666800,6944470.745000,30.195795,340
509522.262700,6944470.450000,30.113599,340
509521.858500,6944470.156000,30.031953,340
509521.454400,6944469.862000,29.968680,340
509521.050200,6944469.567000,29.904910,340
509520.646100,6944469.273000,29.839734,340
509520.333100,6944469.045000,29.800000,340
509520.242000,6944468.979000,29.789504,340
509519.837800,6944468.684000,29.746805,340
509519.433700,6944468.390000,29.704106,340
509519.029500,6944468.095000,29.667041,340
509518.625400,6944467.801000,29.636910,340
509518.221200,6944467.507000,29.606780,340
509517.817100,6944467.212000,29.578358,340
509517.412900,6944466.918000,29.560620,340
509517.008800,6944466.623000,29.542881,340
509516.604600,6944466.329000,29.525142,340
509516.200500,6944466.035000,29.514878,340
509515.392200,6944465.446000,29.497462,340
509514.988100,6944465.151000,29.486755,340
509514.583900,6944464.857000,29.474181,340
509514.179800,6944464.563000,29.461608,340
509513.775600,6944464.268000,29.443371,340
509513.371500,6944463.974000,29.403423,340
509512.967300,6944463.679000,29.363476,340
509512.563200,6944463.385000,29.323528,340
509512.460400,6944463.310000,29.300000,340
509512.159000,6944463.091000,29.229278,340
509511.754900,6944462.796000,29.131329,340
509511.350700,6944462.502000,29.027956,340
509510.946600,6944462.208000,28.883651,340
509510.748200,6944462.063000,28.800000,340
509510.542400,6944461.913000,28.728109,340
509510.138300,6944461.619000,28.584482,340
509509.734200,6944461.324000,28.444847,340
509509.330000,6944461.030000,28.304473,340
509509.317000,6944461.020000,28.300000,340
509508.925900,6944460.736000,28.167024,340
509508.521700,6944460.441000,28.028812,340
509508.117600,6944460.147000,27.922924,340
509507.713400,6944459.852000,27.814398,340
509507.658200,6944459.812000,27.800000,340
509507.309300,6944459.558000,27.724773,340
509506.905100,6944459.264000,27.654225,340
509506.501000,6944458.969000,27.591431,340
509506.096800,6944458.675000,27.529504,340
509505.692700,6944458.380000,27.472429,340
509505.288500,6944458.086000,27.424557,340
509504.884400,6944457.792000,27.376685,340
509504.480300,6944457.497000,27.329402,340
509504.076100,6944457.203000,27.300021,340
509504.075800,6944457.203000,27.300000,340
509503.672000,6944456.909000,27.272839,340
509503.267800,6944456.614000,27.245657,340
509502.863700,6944456.320000,27.232317,340
509502.055400,6944455.731000,27.216182,340
509501.651200,6944455.437000,27.210384,340
509501.247100,6944455.142000,27.207800,340
509500.842900,6944454.848000,27.205216,340
509500.438800,6944454.553000,27.200906,340
509499.630500,6944453.965000,27.162363,340
509499.226400,6944453.670000,27.143092,340
509498.822200,6944453.376000,27.098462,340
509498.418100,6944453.081000,27.047217,340
509498.013900,6944452.787000,26.995972,340
509497.609800,6944452.493000,26.930659,340
509497.205600,6944452.198000,26.850085,340
509496.952400,6944452.014000,26.800000,340
509496.801500,6944451.904000,26.771225,340
509496.397300,6944451.609000,26.693579,340
509495.993200,6944451.315000,26.609499,340
509495.589000,6944451.021000,26.526038,340
509495.184900,6944450.726000,26.441927,340
509494.780700,6944450.432000,26.366905,340
509494.414300,6944450.165000,26.300000,340
509494.376600,6944450.138000,26.293745,340
509493.972500,6944449.843000,26.226665,340
509493.568300,6944449.549000,26.165986,340
509493.164200,6944449.254000,26.110507,340
509492.760000,6944448.960000,26.055029,340
509492.355900,6944448.666000,25.999271,340
509491.951700,6944448.371000,25.942636,340
509491.547600,6944448.077000,25.886001,340
509491.143400,6944447.782000,25.829366,340
509490.964300,6944447.652000,25.800000,340
509490.739300,6944447.488000,25.762636,340
509490.335100,6944447.194000,25.695812,340
509489.931000,6944446.899000,25.628497,340
509489.526800,6944446.605000,25.559645,340
509489.122700,6944446.310000,25.490758,340
509488.718600,6944446.016000,25.421194,340
509488.314400,6944445.722000,25.358275,340
509487.910300,6944445.427000,25.312936,340
509487.794600,6944445.343000,25.300000,340
509487.506100,6944445.133000,25.270063,340
509487.102000,6944444.838000,25.227508,340
509525.900000,6944473.100000,30.719880,340
509525.495900,6944472.806000,30.674852,340
509525.900000,6944473.100000,30.610114,345
509524.687600,6944472.217000,30.470951,345
509524.283400,6944471.922000,30.401238,345
509523.879300,6944471.628000,30.321029,345
509523.772100,6944471.550000,30.300000,345
509523.475100,6944471.334000,30.239666,345
509523.071000,6944471.039000,30.157093,345
509522.666800,6944470.745000,30.075282,345
509522.262700,6944470.450000,29.992818,345
509521.858500,6944470.156000,29.910183,345
509521.454400,6944469.862000,29.848403,345
509521.144300,6944469.636000,29.800000,345
509521.050200,6944469.567000,29.786256,345
509520.646100,6944469.273000,29.726452,345
509520.242000,6944468.979000,29.681149,345
509519.433700,6944468.390000,29.599367,345
509519.029500,6944468.095000,29.564032,345
509518.221200,6944467.507000,29.507040,345
509517.817100,6944467.212000,29.480202,345
509516.604600,6944466.329000,29.430771,345
509516.200500,6944466.035000,29.421182,345
509515.392200,6944465.446000,29.404874,345
509514.988100,6944465.151000,29.394147,345
509514.179800,6944464.563000,29.367892,345
509513.775600,6944464.268000,29.348651,345
509513.371500,6944463.974000,29.305971,345
509513.313600,6944463.932000,29.300000,345
509512.967300,6944463.679000,29.263644,345
509512.563200,6944463.385000,29.220969,345
509512.159000,6944463.091000,29.123734,345
509511.754900,6944462.796000,29.020142,345
509511.350700,6944462.502000,28.907957,345
509511.055500,6944462.287000,28.800000,345
509510.946600,6944462.208000,28.766456,345
509510.542400,6944461.913000,28.624386,345
509510.138300,6944461.619000,28.479154,345
509509.734200,6944461.324000,28.336353,345
509509.629600,6944461.248000,28.300000,345
509509.330000,6944461.030000,28.196268,345
509508.925900,6944460.736000,28.055327,345
509508.521700,6944460.441000,27.913918,345
509508.117600,6944460.147000,27.805863,345
509508.095800,6944460.131000,27.800000,345
509507.713400,6944459.852000,27.713389,345
509507.309300,6944459.558000,27.625212,345
509506.905100,6944459.264000,27.553661,345
509506.501000,6944458.969000,27.490357,345
509506.096800,6944458.675000,27.427539,345
509505.692700,6944458.380000,27.369687,345
509505.288500,6944458.086000,27.321641,345
509505.106500,6944457.953000,27.300000,345
509504.884400,6944457.792000,27.275457,345
509504.480300,6944457.497000,27.231435,345
509503.267800,6944456.614000,27.150758,345
509502.863700,6944456.320000,27.137700,345
509502.055400,6944455.731000,27.122125,345
509501.651200,6944455.437000,27.116370,345
509500.842900,6944454.848000,27.110614,345
509500.438800,6944454.553000,27.105911,345
509499.226400,6944453.670000,27.044341,345
509498.822200,6944453.376000,26.997860,345
509498.013900,6944452.787000,26.891355,345
509497.609800,6944452.493000,26.824026,345
509497.490700,6944452.406000,26.800000,345
509497.205600,6944452.198000,26.744346,345
509496.801500,6944451.904000,26.666463,345
509496.397300,6944451.609000,26.587210,345
509495.993200,6944451.315000,26.502722,345
509495.589000,6944451.021000,26.418318,345
509495.184900,6944450.726000,26.332726,345
509495.009400,6944450.598000,26.300000,345
509494.780700,6944450.432000,26.261010,345
509493.972500,6944449.843000,26.126683,345
509493.568300,6944449.549000,26.065354,345
509492.760000,6944448.960000,25.952178,345
509492.355900,6944448.666000,25.895024,345
509491.951700,6944448.371000,25.836089,345
509491.702200,6944448.189000,25.800000,345
509491.547600,6944448.077000,25.777387,345
509491.143400,6944447.782000,25.718799,345
509490.739300,6944447.488000,25.650063,345
509490.335100,6944447.194000,25.581149,345
509489.931000,6944446.899000,25.511085,345
509489.526800,6944446.605000,25.440234,345
509489.122700,6944446.310000,25.370092,345
509488.724500,6944446.020000,25.300000,345
509488.718600,6944446.016000,25.298996,345
509488.314400,6944445.722000,25.239065,345
509487.910300,6944445.427000,25.196853,345
509487.506100,6944445.133000,25.154874,345
509487.102000,6944444.838000,25.112430,345
509525.900000,6944473.100000,30.500347,350
509524.687600,6944472.217000,30.357105,350
509524.363300,6944471.981000,30.300000,350
509524.283400,6944471.922000,30.285095,350
509523.879300,6944471.628000,30.201335,350
509523.475100,6944471.334000,30.118179,350
509523.071000,6944471.039000,30.035181,350
509522.666800,6944470.745000,29.954768,350
509522.262700,6944470.450000,29.872036,350
509521.914100,6944470.197000,29.800000,350
509521.858500,6944470.156000,29.788846,350
509521.454400,6944469.862000,29.731338,350
509521.050200,6944469.567000,29.673702,350
509520.646100,6944469.273000,29.616208,350
509520.242000,6944468.979000,29.572793,350
509519.433700,6944468.390000,29.494628,350
509519.029500,6944468.095000,29.461024,350
509518.221200,6944467.507000,29.407301,350
509517.817100,6944467.212000,29.382046,350
509516.604600,6944466.329000,29.336400,350
509516.200500,6944466.035000,29.327487,350
509515.392200,6944465.446000,29.312285,350
509514.988100,6944465.151000,29.301539,350
509514.942300,6944465.118000,29.300000,350
509514.583900,6944464.857000,29.287853,350
509514.179800,6944464.563000,29.274178,350
509513.775600,6944464.268000,29.254023,350
509513.371500,6944463.974000,29.209337,350
509512.967300,6944463.679000,29.164421,350
509512.563200,6944463.385000,29.118515,350
509512.159000,6944463.091000,29.018191,350
509511.754900,6944462.796000,28.908955,350
509511.388300,6944462.529000,28.800000,350
509511.350700,6944462.502000,28.790123,350
509510.946600,6944462.208000,28.665408,350
509510.542400,6944461.913000,28.520664,350
509510.138300,6944461.619000,28.373826,350
509509.930900,6944461.468000,28.300000,350
509509.734200,6944461.324000,28.229553,350
509509.330000,6944461.030000,28.088247,350
509508.925900,6944460.736000,27.943629,350
509508.524400,6944460.443000,27.800000,350
509508.521700,6944460.441000,27.799170,350
509508.117600,6944460.147000,27.706727,350
509507.713400,6944459.852000,27.615017,350
509507.309300,6944459.558000,27.525650,350
509506.905100,6944459.264000,27.453097,350
509506.501000,6944458.969000,27.389282,350
509506.096800,6944458.675000,27.325575,350
509505.919800,6944458.546000,27.300000,350
509505.692700,6944458.380000,27.269300,350
509504.884400,6944457.792000,27.179796,350
509504.480300,6944457.497000,27.135669,350
509503.267800,6944456.614000,27.055859,350
509502.863700,6944456.320000,27.043083,350
509502.055400,6944455.731000,27.028069,350
509501.651200,6944455.437000,27.022356,350
509500.842900,6944454.848000,27.016013,350
509500.438800,6944454.553000,27.010916,350
509499.226400,6944453.670000,26.945590,350
509498.822200,6944453.376000,26.897258,350
509498.418100,6944453.081000,26.841998,350
509498.109500,6944452.857000,26.800000,350
509498.013900,6944452.787000,26.787259,350
509497.609800,6944452.493000,26.721008,350
509497.205600,6944452.198000,26.641150,350
509496.801500,6944451.904000,26.561701,350
509496.397300,6944451.609000,26.480840,350
509495.993200,6944451.315000,26.395944,350
509495.589000,6944451.021000,26.310598,350
509495.539300,6944450.984000,26.300000,350
509495.184900,6944450.726000,26.230157,350
509494.780700,6944450.432000,26.161194,350
509493.972500,6944449.843000,26.026701,350
509493.568300,6944449.549000,25.964723,350
509492.760000,6944448.960000,25.849328,350
509492.418800,6944448.711000,25.800000,350
509492.355900,6944448.666000,25.790824,350
509491.951700,6944448.371000,25.730115,350
509491.547600,6944448.077000,25.669655,350
509491.143400,6944447.782000,25.608441,350
509490.739300,6944447.488000,25.537490,350
509490.335100,6944447.194000,25.466487,350
509489.931000,6944446.899000,25.393674,350
509489.526800,6944446.605000,25.320824,350
509489.408100,6944446.518000,25.300000,350
509489.122700,6944446.310000,25.252254,350
509488.718600,6944446.016000,25.184247,350
509488.314400,6944445.722000,25.123880,350
509487.910300,6944445.427000,25.081705,350
509487.506100,6944445.133000,25.039686,350
509487.102000,6944444.838000,24.997353,350
509525.153900,6944472.557000,30.300000,355
509525.091700,6944472.511000,30.291837,355
509524.687600,6944472.217000,30.239471,355
509524.283400,6944471.922000,30.164558,355
509523.879300,6944471.628000,30.081128,355
509523.475100,6944471.334000,29.996693,355
509523.071000,6944471.039000,29.913268,355
509522.666800,6944470.745000,29.834254,355
509522.499800,6944470.623000,29.800000,355
509522.262700,6944470.450000,29.751519,355
509521.858500,6944470.156000,29.671638,355
509521.454400,6944469.862000,29.616438,355
509521.050200,6944469.567000,29.561149,355
509520.646100,6944469.273000,29.505963,355
509520.242000,6944468.979000,29.464437,355
509519.433700,6944468.390000,29.389890,355
509519.029500,6944468.095000,29.358016,355
509518.221200,6944467.507000,29.307562,355
509518.093500,6944467.414000,29.300000,355
509517.817100,6944467.212000,29.283846,355
509517.412900,6944466.918000,29.269837,355
509517.008800,6944466.623000,29.255818,355
509516.604600,6944466.329000,29.241797,355
509516.200500,6944466.035000,29.233542,355
509515.796300,6944465.740000,29.226491,355
509515.392200,6944465.446000,29.219445,355
509514.988100,6944465.151000,29.208749,355
509514.583900,6944464.857000,29.194648,355
509514.179800,6944464.563000,29.180468,355
509513.775600,6944464.268000,29.159492,355
509513.371500,6944463.974000,29.112755,355
509512.967300,6944463.679000,29.065198,355
509512.563200,6944463.385000,29.016062,355
509512.159000,6944463.091000,28.912648,355
509511.762300,6944462.802000,28.800000,355
509511.754900,6944462.796000,28.798044,355
509511.350700,6944462.502000,28.691703,355
509510.946600,6944462.208000,28.564360,355
509510.542400,6944461.913000,28.416941,355
509510.223000,6944461.680000,28.300000,355
509510.138300,6944461.619000,28.268929,355
509509.734200,6944461.324000,28.123606,355
509509.330000,6944461.030000,27.980226,355
509508.925900,6944460.736000,27.831932,355
509508.836600,6944460.671000,27.800000,355
509508.521700,6944460.441000,27.701319,355
509508.117600,6944460.147000,27.608535,355
509507.713400,6944459.852000,27.516644,355
509507.309300,6944459.558000,27.426089,355
509506.905100,6944459.264000,27.352533,355
509506.574800,6944459.023000,27.300000,355
509506.501000,6944458.969000,27.288965,355
509506.096800,6944458.675000,27.228781,355
509505.692700,6944458.380000,27.173878,355
509504.884400,6944457.792000,27.084135,355
509504.480300,6944457.497000,27.039903,355
509503.267800,6944456.614000,26.960959,355
509502.863700,6944456.320000,26.948467,355
509502.055400,6944455.731000,26.934012,355
509501.651200,6944455.437000,26.928342,355
509500.842900,6944454.848000,26.921411,355
509500.438800,6944454.553000,26.915921,355
509499.226400,6944453.670000,26.846840,355
509498.848700,6944453.395000,26.800000,355
509498.822200,6944453.376000,26.796771,355
509498.418100,6944453.081000,26.741661,355
509498.013900,6944452.787000,26.686754,355
509497.609800,6944452.493000,26.619041,355
509497.205600,6944452.198000,26.537953,355
509496.801500,6944451.904000,26.456939,355
509496.397300,6944451.609000,26.374471,355
509496.044300,6944451.352000,26.300000,355
509495.993200,6944451.315000,26.289899,355
509495.589000,6944451.021000,26.210160,355
509495.184900,6944450.726000,26.130424,355
509494.780700,6944450.432000,26.061379,355
509493.972500,6944449.843000,25.926719,355
509493.568300,6944449.549000,25.864091,355
509493.164200,6944449.254000,25.805284,355
509493.127500,6944449.228000,25.800000,355
509492.760000,6944448.960000,25.746763,355
509492.355900,6944448.666000,25.687109,355
509491.951700,6944448.371000,25.624434,355
509491.547600,6944448.077000,25.561922,355
509491.143400,6944447.782000,25.498083,355
509490.739300,6944447.488000,25.424918,355
509490.335100,6944447.194000,25.351824,355
509490.055900,6944446.990000,25.300000,355
509489.931000,6944446.899000,25.277368,355
509489.526800,6944446.605000,25.206736,355
509489.122700,6944446.310000,25.138337,355
509488.718600,6944446.016000,25.069497,355
509488.314400,6944445.722000,25.008695,355
509487.910300,6944445.427000,24.966556,355
509487.506100,6944445.133000,24.924498,355
509487.102000,6944444.838000,24.882276,355
509525.900000,6944473.100000,30.390581,355
509525.495900,6944472.806000,30.341474,355
509525.091700,6944472.511000,30.171542,360
509524.687600,6944472.217000,30.118025,360
509524.283400,6944471.922000,30.044021,360
509523.879300,6944471.628000,29.960921,360
509523.475100,6944471.334000,29.875207,360
509523.112500,6944471.070000,29.800000,360
509523.071000,6944471.039000,29.791008,360
509522.666800,6944470.745000,29.711538,360
509522.262700,6944470.450000,29.631395,360
509521.858500,6944470.156000,29.554430,360
509521.454400,6944469.862000,29.501538,360
509521.050200,6944469.567000,29.448595,360
509520.646100,6944469.273000,29.395719,360
509520.242000,6944468.979000,29.356082,360
509519.837800,6944468.684000,29.320616,360
509519.604600,6944468.514000,29.300000,360
509519.433700,6944468.390000,29.285107,360
509519.029500,6944468.095000,29.254876,360
509518.625400,6944467.801000,29.231201,360
509518.221200,6944467.507000,29.207567,360
509517.817100,6944467.212000,29.185427,360
509517.412900,6944466.918000,29.172622,360
509517.008800,6944466.623000,29.159827,360
509516.604600,6944466.329000,29.147048,360
509516.200500,6944466.035000,29.139493,360
509515.796300,6944465.740000,29.133028,360
509515.392200,6944465.446000,29.126566,360
509514.988100,6944465.151000,29.115955,360
509514.583900,6944464.857000,29.101443,360
509514.179800,6944464.563000,29.086757,360
509513.775600,6944464.268000,29.064961,360
509513.371500,6944463.974000,29.016174,360
509512.967300,6944463.679000,28.965975,360
509512.563200,6944463.385000,28.913608,360
509512.159000,6944463.091000,28.807104,360
509512.134000,6944463.072000,28.800000,360
509511.754900,6944462.796000,28.700605,360
509511.350700,6944462.502000,28.593284,360
509510.946600,6944462.208000,28.463312,360
509510.542400,6944461.913000,28.313218,360
509510.506300,6944461.887000,28.300000,360
509510.138300,6944461.619000,28.165045,360
509509.734200,6944461.324000,28.017660,360
509509.330000,6944461.030000,27.872206,360
509509.134600,6944460.888000,27.800000,360
509508.925900,6944460.736000,27.731256,360
509508.521700,6944460.441000,27.603469,360
509508.117600,6944460.147000,27.510344,360
509507.713400,6944459.852000,27.418271,360
509507.309300,6944459.558000,27.326528,360
509507.164600,6944459.453000,27.300000,360
509506.905100,6944459.264000,27.255063,360
509506.096800,6944458.675000,27.133719,360
509505.692700,6944458.380000,27.078455,360
509504.884400,6944457.792000,26.988474,360
509504.480300,6944457.497000,26.944137,360
509503.267800,6944456.614000,26.866060,360
509502.863700,6944456.320000,26.853850,360
509502.055400,6944455.731000,26.839956,360
509501.651200,6944455.437000,26.834328,360
509500.842900,6944454.848000,26.826809,360
509500.438800,6944454.553000,26.820927,360
509500.089800,6944454.299000,26.800000,360
509500.034600,6944454.259000,26.796740,360
509499.630500,6944453.965000,26.773174,360
509499.226400,6944453.670000,26.749662,360
509498.822200,6944453.376000,26.699611,360
509498.418100,6944453.081000,26.642897,360
509498.013900,6944452.787000,26.586248,360
509497.609800,6944452.493000,26.517074,360
509497.205600,6944452.198000,26.434757,360
509496.801500,6944451.904000,26.352177,360
509496.549200,6944451.720000,26.300000,360
509496.397300,6944451.609000,26.270171,360
509495.589000,6944451.021000,26.110517,360
509495.184900,6944450.726000,26.030692,360
509494.780700,6944450.432000,25.961564,360
509493.972500,6944449.843000,25.826737,360
509493.801000,6944449.718000,25.800000,360
509493.568300,6944449.549000,25.763546,360
509493.164200,6944449.254000,25.704016,360
509492.760000,6944448.960000,25.644462,360
509492.355900,6944448.666000,25.583395,360
509491.951700,6944448.371000,25.518754,360
509491.547600,6944448.077000,25.454190,360
509491.143400,6944447.782000,25.387725,360
509490.739300,6944447.488000,25.312345,360
509490.671900,6944447.439000,25.300000,360
509490.335100,6944447.194000,25.239577,360
509489.931000,6944446.899000,25.165427,360
