Easting,Northing,Elevation,Chainage,Vs
510196.30,6942893.50,40.55,0.00,500.00
510196.30,6942893.50,40.47,0.00,500.00
510196.30,6942893.50,40.47,0.00,505.00
510196.30,6942893.50,40.39,0.00,505.00
510196.30,6942893.50,40.39,0.00,510.00
510196.30,6942893.50,40.31,0.00,510.00
510196.30,6942893.50,40.31,0.00,515.00
510196.30,6942893.50,40.22,0.00,515.00
510196.30,6942893.50,40.22,0.00,520.00
510196.30,6942893.50,40.14,0.00,520.00
510196.30,6942893.50,40.14,0.00,525.00
510196.30,6942893.50,40.06,0.00,525.00
510196.30,6942893.50,40.06,0.00,530.00
510196.30,6942893.50,39.98,0.00,530.00
510196.30,6942893.50,39.98,0.00,535.00
510196.30,6942893.50,39.89,0.00,535.00
510196.30,6942893.50,39.89,0.00,540.00
510196.30,6942893.50,39.80,0.00,540.00
510196.30,6942893.50,39.80,0.00,545.00
510196.30,6942893.50,39.71,0.00,545.00
510196.30,6942893.50,39.71,0.00,550.00
510196.30,6942893.50,39.62,0.00,550.00
510196.30,6942893.50,39.62,0.00,555.00
510196.30,6942893.50,39.53,0.00,555.00
510196.30,6942893.50,39.53,0.00,560.00
510196.30,6942893.50,39.43,0.00,560.00
510196.30,6942893.50,39.43,0.00,565.00
510196.30,6942893.50,39.34,0.00,565.00
510196.30,6942893.50,39.34,0.00,570.00
510196.30,6942893.50,39.24,0.00,570.00
510196.30,6942893.50,39.24,0.00,575.00
510196.30,6942893.50,39.14,0.00,575.00
510196.30,6942893.50,39.14,0.00,580.00
510196.30,6942893.50,39.04,0.00,580.00
510196.30,6942893.50,39.04,0.00,585.00
510196.30,6942893.50,38.94,0.00,585.00
510196.30,6942893.50,38.94,0.00,590.00
510196.30,6942893.50,38.83,0.00,590.00
510196.30,6942893.50,38.83,0.00,595.00
510196.30,6942893.50,38.72,0.00,595.00
510196.30,6942893.50,38.72,0.00,600.00
510196.30,6942893.50,38.62,0.00,600.00
510196.30,6942893.50,38.62,0.00,605.00
510196.30,6942893.50,38.51,0.00,605.00
510196.30,6942893.50,38.51,0.00,610.00
510196.30,6942893.50,38.39,0.00,610.00
510196.30,6942893.50,38.39,0.00,615.00
510196.30,6942893.50,38.26,0.00,615.00
510196.30,6942893.50,38.26,0.00,620.00
510196.30,6942893.50,38.14,0.00,620.00
510196.30,6942893.50,38.14,0.00,625.00
510196.30,6942893.50,38.01,0.00,625.00
510196.30,6942893.50,38.01,0.00,630.00
510196.30,6942893.50,37.86,0.00,630.00
510196.30,6942893.50,37.86,0.00,635.00
510196.30,6942893.50,37.70,0.00,635.00
510196.30,6942893.50,37.70,0.00,640.00
510196.30,6942893.50,37.55,0.00,640.00
510196.30,6942893.50,37.55,0.00,645.00
510196.30,6942893.50,37.37,0.00,645.00
510196.30,6942893.50,37.37,0.00,650.00
510196.30,6942893.50,37.19,0.00,650.00
510196.30,6942893.50,37.19,0.00,655.00
510196.30,6942893.50,37.00,0.00,655.00
510196.30,6942893.50,37.00,0.00,660.00
510196.30,6942893.50,36.77,0.00,660.00
510196.30,6942893.50,36.77,0.00,665.00
510196.30,6942893.50,36.54,0.00,665.00
510196.30,6942893.50,36.54,0.00,670.00
510196.30,6942893.50,36.31,0.00,670.00
510196.30,6942893.50,36.31,0.00,675.00
510196.30,6942893.50,36.08,0.00,675.00
510196.30,6942893.50,36.08,0.00,680.00
510196.30,6942893.50,35.85,0.00,680.00
510196.30,6942893.50,35.85,0.00,685.00
510196.30,6942893.50,35.63,0.00,685.00
510196.30,6942893.50,35.63,0.00,690.00
510196.30,6942893.50,35.40,0.00,690.00
510196.30,6942893.50,35.40,0.00,695.00
510196.30,6942893.50,35.17,0.00,695.00
510196.30,6942893.50,35.17,0.00,700.00
510196.30,6942893.50,34.94,0.00,700.00
510196.30,6942893.50,34.94,0.00,705.00
510196.30,6942893.50,34.69,0.00,705.00
510196.30,6942893.50,34.69,0.00,710.00
510196.30,6942893.50,34.43,0.00,710.00
510196.30,6942893.50,34.43,0.00,715.00
510196.30,6942893.50,34.15,0.00,715.00
510196.30,6942893.50,34.15,0.00,720.00
510196.30,6942893.50,33.84,0.00,720.00
510196.30,6942893.50,33.84,0.00,725.00
510196.30,6942893.50,33.52,0.00,725.00
510196.30,6942893.50,33.52,0.00,730.00
510196.30,6942893.50,33.18,0.00,730.00
510196.30,6942893.50,33.18,0.00,735.00
510196.30,6942893.50,32.86,0.00,735.00
510196.30,6942893.50,32.86,0.00,740.00
510196.30,6942893.50,32.56,0.00,740.00
510196.30,6942893.50,32.56,0.00,745.00
510196.30,6942893.50,32.28,0.00,745.00
510196.30,6942893.50,32.28,0.00,750.00
510196.30,6942893.50,32.02,0.00,750.00
510196.30,6942893.50,32.02,0.00,755.00
510196.30,6942893.50,31.77,0.00,755.00
510196.30,6942893.50,31.77,0.00,760.00
510196.30,6942893.50,31.53,0.00,760.00
510196.30,6942893.50,31.53,0.00,765.00
510196.30,6942893.50,31.29,0.00,765.00
510196.30,6942893.50,31.29,0.00,770.00
510196.30,6942893.50,31.04,0.00,770.00
510196.30,6942893.50,31.04,0.00,775.00
510196.30,6942893.50,30.79,0.00,775.00
510196.30,6942893.50,30.79,0.00,780.00
510196.30,6942893.50,30.53,0.00,780.00
510196.30,6942893.50,30.53,0.00,785.00
510196.30,6942893.50,30.24,0.00,785.00
510196.30,6942893.50,30.24,0.00,790.00
510196.30,6942893.50,29.95,0.00,790.00
510196.30,6942893.50,29.95,0.00,795.00
510196.30,6942893.50,29.64,0.00,795.00
510196.30,6942893.50,29.64,0.00,800.00
510196.30,6942893.50,29.32,0.00,800.00
510196.30,6942893.50,29.32,0.00,805.00
510196.30,6942893.50,29.00,0.00,805.00
510196.30,6942893.50,29.00,0.00,810.00
510196.30,6942893.50,28.73,0.00,810.00
510196.30,6942893.50,28.73,0.00,815.00
510196.30,6942893.50,28.46,0.00,815.00
510196.30,6942893.50,28.46,0.00,820.00
510196.30,6942893.50,28.23,0.00,820.00
510196.30,6942893.50,28.23,0.00,825.00
510196.30,6942893.50,28.00,0.00,825.00
510196.30,6942893.50,28.00,0.00,830.00
510196.30,6942893.50,27.81,0.00,830.00
510196.30,6942893.50,27.81,0.00,835.00
510196.30,6942893.50,27.63,0.00,835.00
510196.30,6942893.50,27.63,0.00,840.00
510196.30,6942893.50,27.45,0.00,840.00
510196.30,6942893.50,27.45,0.00,845.00
510196.30,6942893.50,27.28,0.00,845.00
510196.30,6942893.50,27.28,0.00,850.00
510196.30,6942893.50,27.11,0.00,850.00
510196.30,6942893.50,27.11,0.00,855.00
510196.30,6942893.50,26.95,0.00,855.00
510196.30,6942893.50,26.95,0.00,860.00
510196.30,6942893.50,26.79,0.00,860.00
510196.30,6942893.50,26.79,0.00,865.00
510196.30,6942893.50,26.64,0.00,865.00
510196.30,6942893.50,26.64,0.00,870.00
510196.30,6942893.50,26.48,0.00,870.00
510196.30,6942893.50,26.48,0.00,875.00
510196.30,6942893.50,26.33,0.00,875.00
510196.30,6942893.50,26.33,0.00,880.00
510196.30,6942893.50,26.17,0.00,880.00
510196.30,6942893.50,26.17,0.00,885.00
510196.30,6942893.50,26.01,0.00,885.00
510196.30,6942893.50,26.01,0.00,890.00
510196.30,6942893.50,25.85,0.00,890.00
510196.30,6942893.50,25.85,0.00,895.00
510196.30,6942893.50,25.68,0.00,895.00
510196.30,6942893.50,25.68,0.00,900.00
510196.30,6942893.50,25.51,0.00,900.00
510196.30,6942893.50,25.51,0.00,905.00
510196.30,6942893.50,25.33,0.00,905.00
510196.30,6942893.50,25.33,0.00,910.00
510196.30,6942893.50,25.16,0.00,910.00
510196.30,6942893.50,25.16,0.00,915.00
510196.30,6942893.50,24.98,0.00,915.00
510196.30,6942893.50,24.98,0.00,920.00
510196.30,6942893.50,24.79,0.00,920.00
510196.30,6942893.50,24.79,0.00,925.00
510196.30,6942893.50,24.60,0.00,925.00
510196.30,6942893.50,24.60,0.00,930.00
510196.30,6942893.50,24.43,0.00,930.00
510196.30,6942893.50,24.43,0.00,935.00
510196.30,6942893.50,24.26,0.00,935.00
510196.30,6942893.50,24.26,0.00,940.00
510196.30,6942893.50,24.09,0.00,940.00
510196.30,6942893.50,24.09,0.00,945.00
510196.30,6942893.50,23.93,0.00,945.00
510196.30,6942893.50,23.93,0.00,950.00
510196.30,6942893.50,23.80,0.00,950.00
510196.30,6942893.50,23.80,0.00,955.00
510196.30,6942893.50,23.66,0.00,955.00
510196.30,6942893.50,23.66,0.00,960.00
510196.30,6942893.50,23.53,0.00,960.00
510196.30,6942893.50,23.53,0.00,965.00
510196.30,6942893.50,23.41,0.00,965.00
510196.30,6942893.50,23.41,0.00,970.00
510196.30,6942893.50,23.31,0.00,970.00
510196.30,6942893.50,23.31,0.00,975.00
510196.30,6942893.50,23.20,0.00,975.00
510196.30,6942893.50,23.20,0.00,980.00
510196.30,6942893.50,23.10,0.00,980.00
510196.30,6942893.50,23.10,0.00,985.00
510196.30,6942893.50,22.99,0.00,985.00
510196.30,6942893.50,22.99,0.00,990.00
510196.30,6942893.50,22.92,0.00,990.00
510196.30,6942893.50,22.92,0.00,995.00
510196.30,6942893.50,22.84,0.00,995.00
510196.30,6942893.50,22.84,0.00,1000.00
510196.30,6942893.50,19.00,0.00,1000.00
510196.30,6942893.50,42.05,0.00,400.00
510196.30,6942893.50,41.28,0.00,450.00
510196.30,6942893.50,40.55,0.00,500.00
510196.30,6942893.50,39.71,0.00,550.00
510196.30,6942893.50,38.72,0.00,600.00
510196.30,6942893.50,37.37,0.00,650.00
510196.30,6942893.50,35.17,0.00,700.00
510196.30,6942893.50,32.28,0.00,750.00
510196.30,6942893.50,29.64,0.00,800.00
510196.30,6942893.50,27.28,0.00,850.00
510196.30,6942893.50,25.68,0.00,900.00
510196.30,6942893.50,23.93,0.00,950.00
510196.30,6942893.50,22.84,0.00,1000.00
510196.31,6942893.50,37.00,0.01,655.00
510196.31,6942893.50,37.00,0.01,660.00
510196.36,6942893.48,46.00,0.06,375.00
510196.36,6942893.48,46.00,0.06,380.00
510196.36,6942893.47,44.00,0.07,355.00
510196.36,6942893.47,44.00,0.07,360.00
510196.49,6942893.42,23.00,0.20,985.00
510196.49,6942893.42,23.00,0.20,990.00
510196.51,6942893.41,30.00,0.22,790.00
510196.51,6942893.41,30.00,0.22,795.00
510196.58,6942893.38,25.00,0.30,915.00
510196.58,6942893.38,25.00,0.30,920.00
510196.58,6942893.38,43.00,0.31,360.00
510196.58,6942893.38,43.00,0.31,365.00
510196.61,6942893.37,28.50,0.34,815.00
510196.61,6942893.37,28.50,0.34,820.00
510196.64,6942893.36,26.50,0.36,870.00
510196.64,6942893.36,26.50,0.36,875.00
510196.69,6942893.34,34.50,0.42,710.00
510196.69,6942893.34,34.50,0.42,715.00
510196.72,6942893.32,35.00,0.46,700.00
510196.72,6942893.32,35.00,0.46,705.00
510196.73,6942893.32,45.00,0.46,370.00
510196.73,6942893.32,45.00,0.46,375.00
510196.79,6942893.29,42.05,0.53,400.00
510196.79,6942893.29,42.05,0.53,400.00
510196.79,6942893.29,41.27,0.53,450.00
510196.79,6942893.29,41.27,0.53,450.00
510196.79,6942893.29,40.54,0.53,500.00
510196.79,6942893.29,40.54,0.53,500.00
510196.79,6942893.29,39.70,0.53,550.00
510196.79,6942893.29,39.70,0.53,550.00
510196.79,6942893.29,38.73,0.53,600.00
510196.79,6942893.29,38.73,0.53,600.00
510196.79,6942893.29,37.40,0.53,650.00
510196.79,6942893.29,37.40,0.53,650.00
510196.79,6942893.29,35.23,0.53,700.00
510196.79,6942893.29,35.23,0.53,700.00
510196.79,6942893.29,32.35,0.53,750.00
510196.79,6942893.29,32.35,0.53,750.00
510196.79,6942893.29,29.75,0.53,800.00
510196.79,6942893.29,29.75,0.53,800.00
510196.79,6942893.29,27.31,0.53,850.00
510196.79,6942893.29,27.31,0.53,850.00
510196.79,6942893.29,25.71,0.53,900.00
510196.79,6942893.29,25.71,0.53,900.00
510196.79,6942893.29,23.96,0.53,950.00
510196.79,6942893.29,23.96,0.53,950.00
510196.79,6942893.29,22.86,0.53,1000.00
510196.79,6942893.29,22.86,0.53,1000.00
510196.79,6942893.29,43.44,0.53,355.00
510196.79,6942893.29,43.60,0.53,355.00
510196.79,6942893.29,43.60,0.53,360.00
510196.79,6942893.29,43.44,0.53,360.00
510196.79,6942893.29,43.09,0.53,360.00
510196.79,6942893.29,44.11,0.53,360.00
510196.79,6942893.29,44.11,0.53,365.00
510196.79,6942893.29,43.09,0.53,365.00
510196.79,6942893.29,42.85,0.53,365.00
510196.79,6942893.29,44.50,0.53,365.00
510196.79,6942893.29,44.50,0.53,370.00
510196.79,6942893.29,42.85,0.53,370.00
510196.79,6942893.29,42.64,0.53,370.00
510196.79,6942893.29,44.99,0.53,370.00
510196.79,6942893.29,46.00,0.53,375.00
510196.79,6942893.29,45.52,0.53,375.00
510196.79,6942893.29,45.49,0.53,375.00
510196.79,6942893.29,44.99,0.53,375.00
510196.79,6942893.29,42.64,0.53,375.00
510196.79,6942893.29,42.47,0.53,375.00
510196.79,6942893.29,45.49,0.53,380.00
510196.79,6942893.29,45.52,0.53,380.00
510196.79,6942893.29,46.00,0.53,380.00
510196.79,6942893.29,42.47,0.53,380.00
510196.79,6942893.29,42.36,0.53,380.00
510196.79,6942893.29,42.36,0.53,385.00
510196.79,6942893.29,42.26,0.53,385.00
510196.79,6942893.29,42.26,0.53,390.00
510196.79,6942893.29,42.15,0.53,390.00
510196.79,6942893.29,42.15,0.53,395.00
510196.79,6942893.29,42.05,0.53,395.00
510196.79,6942893.29,42.05,0.53,400.00
510196.79,6942893.29,41.96,0.53,400.00
510196.79,6942893.29,41.96,0.53,405.00
510196.79,6942893.29,41.88,0.53,405.00
510196.79,6942893.29,41.88,0.53,410.00
510196.79,6942893.29,41.80,0.53,410.00
510196.79,6942893.29,41.80,0.53,415.00
510196.79,6942893.29,41.72,0.53,415.00
510196.79,6942893.29,41.72,0.53,420.00
510196.79,6942893.29,41.64,0.53,420.00
510196.79,6942893.29,41.64,0.53,425.00
510196.79,6942893.29,41.56,0.53,425.00
510196.79,6942893.29,41.56,0.53,430.00
510196.79,6942893.29,41.48,0.53,430.00
510196.79,6942893.29,41.48,0.53,435.00
510196.79,6942893.29,41.41,0.53,435.00
510196.79,6942893.29,41.41,0.53,440.00
510196.79,6942893.29,41.34,0.53,440.00
510196.79,6942893.29,41.34,0.53,445.00
510196.79,6942893.29,41.27,0.53,445.00
510196.79,6942893.29,41.27,0.53,450.00
510196.79,6942893.29,41.20,0.53,450.00
510196.79,6942893.29,41.20,0.53,455.00
510196.79,6942893.29,41.12,0.53,455.00
510196.79,6942893.29,41.12,0.53,460.00
510196.79,6942893.29,41.05,0.53,460.00
510196.79,6942893.29,41.05,0.53,465.00
510196.79,6942893.29,40.98,0.53,465.00
510196.79,6942893.29,40.98,0.53,470.00
510196.79,6942893.29,40.91,0.53,470.00
510196.79,6942893.29,40.91,0.53,475.00
510196.79,6942893.29,40.83,0.53,475.00
510196.79,6942893.29,40.83,0.53,480.00
510196.79,6942893.29,40.76,0.53,480.00
510196.79,6942893.29,40.76,0.53,485.00
510196.79,6942893.29,40.68,0.53,485.00
510196.79,6942893.29,40.68,0.53,490.00
510196.79,6942893.29,40.61,0.53,490.00
510196.79,6942893.29,40.61,0.53,495.00
510196.79,6942893.29,40.54,0.53,495.00
510196.79,6942893.29,40.54,0.53,500.00
510196.79,6942893.29,40.46,0.53,500.00
510196.79,6942893.29,40.46,0.53,505.00
510196.79,6942893.29,40.38,0.53,505.00
510196.79,6942893.29,40.38,0.53,510.00
510196.79,6942893.29,40.30,0.53,510.00
510196.79,6942893.29,40.30,0.53,515.00
510196.79,6942893.29,40.22,0.53,515.00
510196.79,6942893.29,40.22,0.53,520.00
510196.79,6942893.29,40.13,0.53,520.00
510196.79,6942893.29,40.13,0.53,525.00
510196.79,6942893.29,40.05,0.53,525.00
510196.79,6942893.29,40.05,0.53,530.00
510196.79,6942893.29,39.97,0.53,530.00
510196.79,6942893.29,39.97,0.53,535.00
510196.79,6942893.29,39.88,0.53,535.00
510196.79,6942893.29,39.88,0.53,540.00
510196.79,6942893.29,39.79,0.53,540.00
510196.79,6942893.29,39.79,0.53,545.00
510196.79,6942893.29,39.70,0.53,545.00
510196.79,6942893.29,39.70,0.53,550.00
510196.79,6942893.29,39.61,0.53,550.00
510196.79,6942893.29,39.61,0.53,555.00
510196.79,6942893.29,39.53,0.53,555.00
510196.79,6942893.29,39.53,0.53,560.00
510196.79,6942893.29,39.43,0.53,560.00
510196.79,6942893.29,39.43,0.53,565.00
510196.79,6942893.29,39.33,0.53,565.00
510196.79,6942893.29,39.33,0.53,570.00
510196.79,6942893.29,39.24,0.53,570.00
510196.79,6942893.29,39.24,0.53,575.00
510196.79,6942893.29,39.14,0.53,575.00
510196.79,6942893.29,39.14,0.53,580.00
510196.79,6942893.29,39.04,0.53,580.00
510196.79,6942893.29,39.04,0.53,585.00
510196.79,6942893.29,38.94,0.53,585.00
510196.79,6942893.29,38.94,0.53,590.00
510196.79,6942893.29,38.83,0.53,590.00
510196.79,6942893.29,38.83,0.53,595.00
510196.79,6942893.29,38.73,0.53,595.00
510196.79,6942893.29,38.73,0.53,600.00
510196.79,6942893.29,38.62,0.53,600.00
510196.79,6942893.29,38.62,0.53,605.00
510196.79,6942893.29,38.52,0.53,605.00
510196.79,6942893.29,38.52,0.53,610.00
510196.79,6942893.29,38.40,0.53,610.00
510196.79,6942893.29,38.40,0.53,615.00
510196.79,6942893.29,38.27,0.53,615.00
510196.79,6942893.29,38.27,0.53,620.00
510196.79,6942893.29,38.15,0.53,620.00
510196.79,6942893.29,38.15,0.53,625.00
510196.79,6942893.29,38.03,0.53,625.00
510196.79,6942893.29,38.03,0.53,630.00
510196.79,6942893.29,37.88,0.53,630.00
510196.79,6942893.29,37.88,0.53,635.00
510196.79,6942893.29,37.73,0.53,635.00
510196.79,6942893.29,37.73,0.53,640.00
510196.79,6942893.29,37.57,0.53,640.00
510196.79,6942893.29,37.57,0.53,645.00
510196.79,6942893.29,37.40,0.53,645.00
510196.79,6942893.29,37.40,0.53,650.00
510196.79,6942893.29,37.22,0.53,650.00
510196.79,6942893.29,37.03,0.53,655.00
510196.79,6942893.29,37.22,0.53,655.00
510196.79,6942893.29,37.03,0.53,660.00
510196.79,6942893.29,36.81,0.53,660.00
510196.79,6942893.29,36.81,0.53,665.00
510196.79,6942893.29,36.59,0.53,665.00
510196.79,6942893.29,36.59,0.53,670.00
510196.79,6942893.29,36.36,0.53,670.00
510196.79,6942893.29,36.36,0.53,675.00
510196.79,6942893.29,36.13,0.53,675.00
510196.79,6942893.29,36.13,0.53,680.00
510196.79,6942893.29,35.91,0.53,680.00
510196.79,6942893.29,35.91,0.53,685.00
510196.79,6942893.29,35.68,0.53,685.00
510196.79,6942893.29,35.68,0.53,690.00
510196.79,6942893.29,35.46,0.53,690.00
510196.79,6942893.29,35.46,0.53,695.00
510196.79,6942893.29,35.23,0.53,695.00
510196.79,6942893.29,35.01,0.53,700.00
510196.79,6942893.29,35.23,0.53,700.00
510196.79,6942893.29,35.01,0.53,705.00
510196.79,6942893.29,34.76,0.53,705.00
510196.79,6942893.29,34.51,0.53,710.00
510196.79,6942893.29,34.76,0.53,710.00
510196.79,6942893.29,34.51,0.53,715.00
510196.79,6942893.29,34.23,0.53,715.00
510196.79,6942893.29,34.23,0.53,720.00
510196.79,6942893.29,33.94,0.53,720.00
510196.79,6942893.29,33.94,0.53,725.00
510196.79,6942893.29,33.61,0.53,725.00
510196.79,6942893.29,33.61,0.53,730.00
510196.79,6942893.29,33.27,0.53,730.00
510196.79,6942893.29,33.27,0.53,735.00
510196.79,6942893.29,32.94,0.53,735.00
510196.79,6942893.29,32.94,0.53,740.00
510196.79,6942893.29,32.63,0.53,740.00
510196.79,6942893.29,32.63,0.53,745.00
510196.79,6942893.29,32.35,0.53,745.00
510196.79,6942893.29,32.35,0.53,750.00
510196.79,6942893.29,32.08,0.53,750.00
510196.79,6942893.29,32.08,0.53,755.00
510196.79,6942893.29,31.83,0.53,755.00
510196.79,6942893.29,31.83,0.53,760.00
510196.79,6942893.29,31.59,0.53,760.00
510196.79,6942893.29,31.59,0.53,765.00
510196.79,6942893.29,31.35,0.53,765.00
510196.79,6942893.29,31.35,0.53,770.00
510196.79,6942893.29,31.12,0.53,770.00
510196.79,6942893.29,31.12,0.53,775.00
510196.79,6942893.29,30.87,0.53,775.00
510196.79,6942893.29,30.87,0.53,780.00
510196.79,6942893.29,30.62,0.53,780.00
510196.79,6942893.29,30.62,0.53,785.00
510196.79,6942893.29,30.35,0.53,785.00
510196.79,6942893.29,30.35,0.53,790.00
510196.79,6942893.29,30.06,0.53,790.00
510196.79,6942893.29,30.06,0.53,795.00
510196.79,6942893.29,29.75,0.53,795.00
510196.79,6942893.29,29.75,0.53,800.00
510196.79,6942893.29,29.44,0.53,800.00
510196.79,6942893.29,29.44,0.53,805.00
510196.79,6942893.29,29.12,0.53,805.00
510196.79,6942893.29,29.12,0.53,810.00
510196.79,6942893.29,28.82,0.53,810.00
510196.79,6942893.29,28.82,0.53,815.00
510196.79,6942893.29,28.53,0.53,815.00
510196.79,6942893.29,28.53,0.53,820.00
510196.79,6942893.29,28.29,0.53,820.00
510196.79,6942893.29,28.29,0.53,825.00
510196.79,6942893.29,28.06,0.53,825.00
510196.79,6942893.29,28.06,0.53,830.00
510196.79,6942893.29,27.86,0.53,830.00
510196.79,6942893.29,27.86,0.53,835.00
510196.79,6942893.29,27.67,0.53,835.00
510196.79,6942893.29,27.67,0.53,840.00
510196.79,6942893.29,27.48,0.53,840.00
510196.79,6942893.29,27.48,0.53,845.00
510196.79,6942893.29,27.31,0.53,845.00
510196.79,6942893.29,27.31,0.53,850.00
510196.79,6942893.29,27.14,0.53,850.00
510196.79,6942893.29,27.14,0.53,855.00
510196.79,6942893.29,26.97,0.53,855.00
510196.79,6942893.29,26.97,0.53,860.00
510196.79,6942893.29,26.82,0.53,860.00
510196.79,6942893.29,26.82,0.53,865.00
510196.79,6942893.29,26.66,0.53,865.00
510196.79,6942893.29,26.66,0.53,870.00
510196.79,6942893.29,26.51,0.53,870.00
510196.79,6942893.29,26.51,0.53,875.00
510196.79,6942893.29,26.35,0.53,875.00
510196.79,6942893.29,26.35,0.53,880.00
510196.79,6942893.29,26.20,0.53,880.00
510196.79,6942893.29,26.20,0.53,885.00
510196.79,6942893.29,26.04,0.53,885.00
510196.79,6942893.29,26.04,0.53,890.00
510196.79,6942893.29,25.88,0.53,890.00
510196.79,6942893.29,25.88,0.53,895.00
510196.79,6942893.29,25.71,0.53,895.00
510196.79,6942893.29,25.71,0.53,900.00
510196.79,6942893.29,25.55,0.53,900.00
510196.79,6942893.29,25.55,0.53,905.00
510196.79,6942893.29,25.37,0.53,905.00
510196.79,6942893.29,25.37,0.53,910.00
510196.79,6942893.29,25.20,0.53,910.00
510196.79,6942893.29,25.20,0.53,915.00
510196.79,6942893.29,25.02,0.53,915.00
510196.79,6942893.29,25.02,0.53,920.00
510196.79,6942893.29,24.83,0.53,920.00
510196.79,6942893.29,24.83,0.53,925.00
510196.79,6942893.29,24.65,0.53,925.00
510196.79,6942893.29,24.65,0.53,930.00
510196.79,6942893.29,24.47,0.53,930.00
510196.79,6942893.29,24.47,0.53,935.00
510196.79,6942893.29,24.29,0.53,935.00
510196.79,6942893.29,24.29,0.53,940.00
510196.79,6942893.29,24.12,0.53,940.00
510196.79,6942893.29,24.12,0.53,945.00
510196.79,6942893.29,23.96,0.53,945.00
510196.79,6942893.29,23.96,0.53,950.00
510196.79,6942893.29,23.83,0.53,950.00
510196.79,6942893.29,23.83,0.53,955.00
510196.79,6942893.29,23.69,0.53,955.00
510196.79,6942893.29,23.69,0.53,960.00
510196.79,6942893.29,23.55,0.53,960.00
510196.79,6942893.29,23.55,0.53,965.00
510196.79,6942893.29,23.44,0.53,965.00
510196.79,6942893.29,23.44,0.53,970.00
510196.79,6942893.29,23.33,0.53,970.00
510196.79,6942893.29,23.33,0.53,975.00
510196.79,6942893.29,23.22,0.53,975.00
510196.79,6942893.29,23.22,0.53,980.00
510196.79,6942893.29,23.12,0.53,980.00
510196.79,6942893.29,23.12,0.53,985.00
510196.79,6942893.29,23.01,0.53,985.00
510196.79,6942893.29,23.01,0.53,990.00
510196.79,6942893.29,22.93,0.53,990.00
510196.79,6942893.29,22.93,0.53,995.00
510196.79,6942893.29,22.86,0.53,995.00
510196.79,6942893.29,22.86,0.53,1000.00
510196.79,6942893.29,44.50,0.53,365.00
