Easting,Northing,Elevation,Chainage,Vs
510273.40,6942839.90,25.34,0.00,1020.00
510273.40,6942839.90,25.17,0.00,1020.00
510273.40,6942839.90,25.17,0.00,1025.00
510273.40,6942839.90,25.01,0.00,1025.00
510273.40,6942839.90,25.01,0.00,1030.00
510273.40,6942839.90,24.84,0.00,1030.00
510273.40,6942839.90,24.84,0.00,1035.00
510273.40,6942839.90,24.67,0.00,1035.00
510273.40,6942839.90,24.67,0.00,1040.00
510273.40,6942839.90,24.51,0.00,1040.00
510273.40,6942839.90,24.51,0.00,1045.00
510273.40,6942839.90,24.34,0.00,1045.00
510273.40,6942839.90,24.34,0.00,1050.00
510273.40,6942839.90,24.18,0.00,1050.00
510273.40,6942839.90,24.18,0.00,1055.00
510273.40,6942839.90,24.02,0.00,1055.00
510273.40,6942839.90,24.02,0.00,1060.00
510273.40,6942839.90,23.85,0.00,1060.00
510273.40,6942839.90,23.85,0.00,1065.00
510273.40,6942839.90,23.69,0.00,1065.00
510273.40,6942839.90,23.69,0.00,1070.00
510273.40,6942839.90,23.53,0.00,1070.00
510273.40,6942839.90,23.53,0.00,1075.00
510273.40,6942839.90,23.37,0.00,1075.00
510273.40,6942839.90,23.37,0.00,1080.00
510273.40,6942839.90,23.20,0.00,1080.00
510273.40,6942839.90,23.20,0.00,1085.00
510273.40,6942839.90,23.04,0.00,1085.00
510273.40,6942839.90,23.04,0.00,1090.00
510273.40,6942839.90,22.87,0.00,1090.00
510273.40,6942839.90,22.87,0.00,1095.00
510273.40,6942839.90,22.71,0.00,1095.00
510273.40,6942839.90,22.71,0.00,1100.00
510273.40,6942839.90,22.54,0.00,1100.00
510273.40,6942839.90,22.54,0.00,1105.00
510273.40,6942839.90,22.38,0.00,1105.00
510273.40,6942839.90,22.38,0.00,1110.00
510273.40,6942839.90,22.22,0.00,1110.00
510273.40,6942839.90,22.22,0.00,1115.00
510273.40,6942839.90,22.05,0.00,1115.00
510273.40,6942839.90,22.05,0.00,1120.00
510273.40,6942839.90,21.89,0.00,1120.00
510273.40,6942839.90,21.89,0.00,1125.00
510273.40,6942839.90,21.73,0.00,1125.00
510273.40,6942839.90,21.73,0.00,1130.00
510273.40,6942839.90,21.56,0.00,1130.00
510273.40,6942839.90,21.56,0.00,1135.00
510273.40,6942839.90,21.40,0.00,1135.00
510273.40,6942839.90,21.40,0.00,1140.00
510273.40,6942839.90,21.24,0.00,1140.00
510273.40,6942839.90,21.24,0.00,1145.00
510273.40,6942839.90,21.07,0.00,1145.00
510273.40,6942839.90,21.07,0.00,1150.00
510273.40,6942839.90,20.90,0.00,1150.00
510273.40,6942839.90,20.90,0.00,1155.00
510273.40,6942839.90,20.73,0.00,1155.00
510273.40,6942839.90,20.73,0.00,1160.00
510273.40,6942839.90,20.56,0.00,1160.00
510273.40,6942839.90,20.56,0.00,1165.00
510273.40,6942839.90,20.39,0.00,1165.00
510273.40,6942839.90,20.39,0.00,1170.00
510273.40,6942839.90,20.22,0.00,1170.00
510273.40,6942839.90,20.22,0.00,1175.00
510273.40,6942839.90,20.05,0.00,1175.00
510273.40,6942839.90,20.05,0.00,1180.00
510273.40,6942839.90,19.88,0.00,1180.00
510273.40,6942839.90,19.88,0.00,1185.00
510273.40,6942839.90,19.70,0.00,1185.00
510273.40,6942839.90,19.70,0.00,1190.00
510273.40,6942839.90,19.53,0.00,1190.00
510273.40,6942839.90,19.53,0.00,1195.00
510273.40,6942839.90,19.36,0.00,1195.00
510273.40,6942839.90,19.36,0.00,1200.00
510273.40,6942839.90,10.00,0.00,1200.00
510273.40,6942839.90,42.70,0.00,500.00
510273.40,6942839.90,37.50,0.00,500.00
510273.40,6942839.90,36.59,0.00,550.00
510273.40,6942839.90,35.70,0.00,600.00
510273.40,6942839.90,34.85,0.00,650.00
510273.40,6942839.90,34.01,0.00,700.00
510273.40,6942839.90,33.01,0.00,750.00
510273.40,6942839.90,31.96,0.00,800.00
510273.40,6942839.90,30.70,0.00,850.00
510273.40,6942839.90,29.28,0.00,900.00
510273.40,6942839.90,27.70,0.00,950.00
510273.40,6942839.90,26.02,0.00,1000.00
510273.40,6942839.90,24.34,0.00,1050.00
510273.40,6942839.90,22.71,0.00,1100.00
510273.40,6942839.90,21.07,0.00,1150.00
510273.40,6942839.90,19.36,0.00,1200.00
510273.40,6942839.90,39.50,0.01,450.00
510273.40,6942839.90,39.50,0.01,455.00
510273.42,6942839.89,38.00,0.02,480.00
510273.42,6942839.89,38.00,0.02,485.00
510273.43,6942839.89,24.50,0.03,1040.00
510273.43,6942839.89,24.50,0.03,1045.00
510273.43,6942839.88,38.50,0.04,470.00
510273.43,6942839.88,38.50,0.04,475.00
510273.43,6942839.88,19.50,0.04,1190.00
510273.43,6942839.88,19.50,0.04,1195.00
510273.45,6942839.87,39.00,0.05,460.00
510273.45,6942839.87,39.00,0.05,465.00
510273.44,6942839.88,41.50,0.05,475.00
510273.44,6942839.88,41.50,0.05,480.00
510273.44,6942839.88,25.00,0.05,1025.00
510273.44,6942839.88,25.00,0.05,1030.00
510273.45,6942839.87,24.00,0.05,1055.00
510273.45,6942839.87,24.00,0.05,1060.00
510273.44,6942839.88,20.00,0.05,1175.00
510273.44,6942839.88,20.00,0.05,1180.00
510273.45,6942839.87,37.00,0.06,525.00
510273.45,6942839.87,37.00,0.06,530.00
510273.45,6942839.87,20.50,0.06,1160.00
510273.45,6942839.87,20.50,0.06,1165.00
510273.46,6942839.86,42.50,0.07,490.00
510273.46,6942839.86,42.50,0.07,495.00
510273.46,6942839.87,23.50,0.07,1070.00
510273.46,6942839.87,23.50,0.07,1075.00
510273.46,6942839.87,22.50,0.07,1100.00
510273.46,6942839.87,22.50,0.07,1105.00
510273.47,6942839.86,22.00,0.08,1115.00
510273.47,6942839.86,22.00,0.08,1120.00
510273.48,6942839.86,36.00,0.09,580.00
510273.48,6942839.86,36.00,0.09,585.00
510273.48,6942839.85,23.00,0.09,1085.00
510273.48,6942839.85,23.00,0.09,1090.00
510273.48,6942839.86,21.50,0.09,1130.00
510273.48,6942839.86,21.50,0.09,1135.00
510273.48,6942839.85,40.50,0.10,460.00
510273.48,6942839.85,40.50,0.10,465.00
510273.49,6942839.85,21.00,0.10,1145.00
510273.49,6942839.85,21.00,0.10,1150.00
510273.49,6942839.85,21.00,0.10,1150.00
510273.49,6942839.85,21.00,0.10,1150.00
510273.49,6942839.85,43.50,0.11,495.00
510273.49,6942839.85,43.50,0.11,500.00
510273.49,6942839.85,43.50,0.11,500.00
510273.51,6942839.84,37.50,0.13,500.00
510273.51,6942839.84,37.50,0.13,505.00
510273.52,6942839.84,36.50,0.13,555.00
510273.52,6942839.84,36.50,0.13,560.00
510273.55,6942839.81,42.00,0.18,480.00
510273.55,6942839.81,42.00,0.18,485.00
510273.56,6942839.81,25.50,0.18,1010.00
510273.56,6942839.81,25.50,0.18,1015.00
510273.56,6942839.81,38.00,0.19,485.00
510273.56,6942839.81,38.00,0.19,490.00
510273.57,6942839.81,37.00,0.19,530.00
510273.57,6942839.81,37.00,0.19,535.00
510273.58,6942839.80,43.00,0.20,495.00
510273.58,6942839.80,43.00,0.20,500.00
510273.57,6942839.80,35.50,0.20,610.00
510273.57,6942839.80,35.50,0.20,615.00
510273.58,6942839.80,43.00,0.20,500.00
510273.59,6942839.80,19.50,0.21,1185.00
510273.59,6942839.80,19.50,0.21,1190.00
510273.60,6942839.79,20.00,0.23,1170.00
510273.60,6942839.79,20.00,0.23,1175.00
510273.61,6942839.78,39.50,0.24,455.00
510273.61,6942839.78,39.50,0.24,460.00
510273.61,6942839.78,38.50,0.24,475.00
510273.61,6942839.78,38.50,0.24,480.00
510273.62,6942839.78,39.00,0.25,465.00
510273.62,6942839.78,39.00,0.25,470.00
510273.61,6942839.78,20.50,0.25,1155.00
510273.61,6942839.78,20.50,0.25,1160.00
510273.63,6942839.77,37.50,0.26,505.00
510273.63,6942839.77,37.50,0.26,510.00
510273.63,6942839.77,36.50,0.26,560.00
510273.63,6942839.77,36.50,0.26,565.00
510273.62,6942839.77,35.00,0.26,640.00
510273.62,6942839.77,35.00,0.26,645.00
510273.64,6942839.77,41.00,0.27,465.00
510273.64,6942839.77,41.00,0.27,470.00
510273.64,6942839.77,36.00,0.27,585.00
510273.64,6942839.77,36.00,0.27,590.00
510273.65,6942839.76,42.50,0.28,485.00
510273.65,6942839.76,42.50,0.28,490.00
510273.67,6942839.75,22.00,0.31,1110.00
510273.67,6942839.75,22.00,0.31,1115.00
510273.68,6942839.74,37.00,0.32,535.00
510273.68,6942839.74,37.00,0.32,540.00
510273.68,6942839.74,29.00,0.32,905.00
510273.68,6942839.74,29.00,0.32,910.00
510273.68,6942839.74,22.50,0.32,1095.00
510273.68,6942839.74,22.50,0.32,1100.00
510273.68,6942839.74,21.50,0.32,1125.00
510273.68,6942839.74,21.50,0.32,1130.00
510273.68,6942839.74,22.50,0.32,1100.00
510273.68,6942839.74,22.50,0.32,1100.00
510273.69,6942839.74,43.50,0.33,490.00
510273.69,6942839.74,43.50,0.33,495.00
510273.69,6942839.74,21.00,0.33,1140.00
510273.69,6942839.74,21.00,0.33,1145.00
510273.71,6942839.73,38.00,0.36,490.00
510273.71,6942839.73,38.00,0.36,495.00
510273.71,6942839.73,19.00,0.36,1195.00
510273.71,6942839.73,19.00,0.36,1200.00
510273.71,6942839.73,19.00,0.36,1200.00
510273.71,6942839.73,19.00,0.36,1200.00
510273.73,6942839.72,33.00,0.38,745.00
510273.73,6942839.72,33.00,0.38,750.00
510273.73,6942839.72,33.00,0.38,750.00
510273.73,6942839.72,33.00,0.38,750.00
510273.74,6942839.71,41.50,0.39,470.00
510273.74,6942839.71,41.50,0.39,475.00
510273.74,6942839.71,37.50,0.39,510.00
510273.74,6942839.71,37.50,0.39,515.00
510273.74,6942839.71,36.50,0.39,565.00
510273.74,6942839.71,36.50,0.39,570.00
510273.74,6942839.71,19.50,0.39,1180.00
510273.74,6942839.71,19.50,0.39,1185.00
510273.75,6942839.70,42.00,0.40,475.00
510273.75,6942839.70,42.00,0.40,480.00
510273.76,6942839.70,43.00,0.41,490.00
510273.76,6942839.70,43.00,0.41,495.00
510273.76,6942839.70,20.00,0.41,1165.00
510273.76,6942839.70,20.00,0.41,1170.00
510273.78,6942839.69,38.50,0.43,480.00
510273.78,6942839.69,38.50,0.43,485.00
510273.77,6942839.69,20.50,0.43,1150.00
510273.77,6942839.69,20.50,0.43,1155.00
510273.79,6942839.68,39.00,0.45,470.00
510273.79,6942839.68,39.00,0.45,475.00
510273.79,6942839.68,23.50,0.45,1065.00
510273.79,6942839.68,23.50,0.45,1070.00
510273.80,6942839.68,37.00,0.46,540.00
510273.80,6942839.68,37.00,0.46,545.00
510273.80,6942839.68,36.00,0.46,590.00
510273.80,6942839.68,36.00,0.46,595.00
510273.80,6942839.67,35.50,0.46,615.00
510273.80,6942839.67,35.50,0.46,620.00
510273.81,6942839.67,39.50,0.47,460.00
510273.81,6942839.67,39.50,0.47,465.00
510273.81,6942839.67,23.00,0.47,1080.00
510273.81,6942839.67,23.00,0.47,1085.00
510273.82,6942839.67,40.00,0.48,450.00
510273.82,6942839.67,40.00,0.48,455.00
510273.82,6942839.66,34.50,0.48,670.00
510273.82,6942839.66,34.50,0.48,675.00
510273.83,6942839.66,40.50,0.49,455.00
510273.83,6942839.66,40.50,0.49,460.00
510273.83,6942839.66,42.50,0.49,480.00
510273.83,6942839.66,42.50,0.49,485.00
510273.84,6942839.65,39.99,0.51,450.00
510273.84,6942839.65,40.02,0.51,450.00
510273.84,6942839.65,39.77,0.51,455.00
510273.84,6942839.65,39.99,0.51,455.00
510273.84,6942839.65,40.02,0.51,455.00
510273.84,6942839.65,40.51,0.51,455.00
510273.84,6942839.65,39.54,0.51,460.00
510273.84,6942839.65,39.77,0.51,460.00
510273.84,6942839.65,40.51,0.51,460.00
510273.84,6942839.65,40.86,0.51,460.00
510273.84,6942839.65,39.54,0.51,465.00
510273.84,6942839.65,39.31,0.51,465.00
510273.84,6942839.65,40.86,0.51,465.00
510273.84,6942839.65,41.24,0.51,465.00
510273.84,6942839.65,39.31,0.51,470.00
510273.84,6942839.65,39.07,0.51,470.00
510273.84,6942839.65,41.24,0.51,470.00
510273.84,6942839.65,41.70,0.51,470.00
510273.84,6942839.65,39.07,0.51,475.00
510273.84,6942839.65,38.83,0.51,475.00
510273.84,6942839.65,41.70,0.51,475.00
510273.84,6942839.65,42.17,0.51,475.00
510273.84,6942839.65,38.83,0.51,480.00
510273.84,6942839.65,38.59,0.51,480.00
510273.84,6942839.65,42.17,0.51,480.00
510273.84,6942839.65,42.53,0.51,480.00
510273.84,6942839.65,38.59,0.51,485.00
510273.84,6942839.65,38.38,0.51,485.00
510273.84,6942839.65,42.53,0.51,485.00
510273.84,6942839.65,42.83,0.51,485.00
510273.84,6942839.65,38.38,0.51,490.00
510273.84,6942839.65,38.18,0.51,490.00
510273.84,6942839.65,42.83,0.51,490.00
510273.84,6942839.65,38.18,0.51,495.00
510273.84,6942839.65,37.99,0.51,495.00
510273.84,6942839.65,37.99,0.51,500.00
510273.84,6942839.65,37.86,0.51,500.00
510273.84,6942839.65,37.86,0.51,505.00
510273.84,6942839.65,37.74,0.51,505.00
510273.84,6942839.65,37.74,0.51,510.00
510273.84,6942839.65,37.61,0.51,510.00
510273.84,6942839.65,37.61,0.51,515.00
510273.84,6942839.65,37.49,0.51,515.00
510273.84,6942839.65,37.49,0.51,520.00
510273.84,6942839.65,37.40,0.51,520.00
510273.84,6942839.65,37.40,0.51,525.00
510273.84,6942839.65,37.31,0.51,525.00
510273.84,6942839.65,37.31,0.51,530.00
510273.84,6942839.65,37.22,0.51,530.00
510273.84,6942839.65,37.22,0.51,535.00
510273.84,6942839.65,37.13,0.51,535.00
510273.84,6942839.65,37.13,0.51,540.00
510273.84,6942839.65,37.04,0.51,540.00
510273.84,6942839.65,37.04,0.51,545.00
510273.84,6942839.65,36.95,0.51,545.00
510273.84,6942839.65,36.95,0.51,550.00
510273.84,6942839.65,36.85,0.51,550.00
510273.84,6942839.65,36.85,0.51,555.00
510273.84,6942839.65,36.76,0.51,555.00
510273.84,6942839.65,36.76,0.51,560.00
510273.84,6942839.65,36.67,0.51,560.00
510273.84,6942839.65,36.67,0.51,565.00
510273.84,6942839.65,36.58,0.51,565.00
510273.84,6942839.65,36.58,0.51,570.00
510273.84,6942839.65,36.49,0.51,570.00
510273.84,6942839.65,36.49,0.51,575.00
510273.84,6942839.65,36.37,0.51,575.00
510273.84,6942839.65,36.37,0.51,580.00
510273.84,6942839.65,36.26,0.51,580.00
510273.84,6942839.65,36.26,0.51,585.00
510273.84,6942839.65,36.15,0.51,585.00
510273.84,6942839.65,36.15,0.51,590.00
510273.84,6942839.65,36.03,0.51,590.00
510273.84,6942839.65,36.03,0.51,595.00
510273.84,6942839.65,35.93,0.51,595.00
510273.84,6942839.65,35.93,0.51,600.00
510273.84,6942839.65,35.82,0.51,600.00
510273.84,6942839.65,35.82,0.51,605.00
510273.84,6942839.65,35.72,0.51,605.00
510273.84,6942839.65,35.72,0.51,610.00
510273.84,6942839.65,35.62,0.51,610.00
510273.84,6942839.65,35.62,0.51,615.00
510273.84,6942839.65,35.52,0.51,615.00
510273.84,6942839.65,35.52,0.51,620.00
510273.84,6942839.65,35.43,0.51,620.00
510273.84,6942839.65,35.43,0.51,625.00
510273.84,6942839.65,35.34,0.51,625.00
510273.84,6942839.65,35.34,0.51,630.00
510273.84,6942839.65,35.25,0.51,630.00
510273.84,6942839.65,35.25,0.51,635.00
510273.84,6942839.65,35.16,0.51,635.00
510273.84,6942839.65,35.16,0.51,640.00
510273.84,6942839.65,35.07,0.51,640.00
510273.84,6942839.65,35.07,0.51,645.00
510273.84,6942839.65,34.98,0.51,645.00
510273.84,6942839.65,34.98,0.51,650.00
510273.84,6942839.65,34.88,0.51,650.00
510273.84,6942839.65,34.88,0.51,655.00
510273.84,6942839.65,34.50,0.51,670.00
510273.84,6942839.65,34.50,0.51,675.00
510273.84,6942839.65,34.41,0.51,675.00
510273.84,6942839.65,34.41,0.51,680.00
510273.84,6942839.65,34.31,0.51,680.00
510273.84,6942839.65,34.31,0.51,685.00
510273.84,6942839.65,34.22,0.51,685.00
510273.84,6942839.65,34.22,0.51,690.00
